predict case 0 , predict result/given label= 0.072834/1
predict case 1 , predict result/given label= 0.431863/1
predict case 2 , predict result/given label= 0.340363/1
predict case 3 , predict result/given label= 0.678958/1
predict case 4 , predict result/given label= 0.141213/1
predict case 5 , predict result/given label= 0.071011/1
predict case 6 , predict result/given label= 0.234537/1
predict case 7 , predict result/given label= 0.387961/1
predict case 8 , predict result/given label= 0.449917/1
predict case 9 , predict result/given label= 0.068654/1
predict case 10 , predict result/given label= 0.073723/1
predict case 11 , predict result/given label= 0.461431/1
predict case 12 , predict result/given label= 0.420140/1
predict case 13 , predict result/given label= 0.444274/1
predict case 14 , predict result/given label= 0.767532/1
predict case 15 , predict result/given label= 0.755787/1
predict case 16 , predict result/given label= 0.124529/1
predict case 17 , predict result/given label= 0.326207/1
predict case 18 , predict result/given label= 0.067497/1
predict case 19 , predict result/given label= 0.064646/1
predict case 20 , predict result/given label= 0.661620/1
predict case 21 , predict result/given label= 0.502555/1
predict case 22 , predict result/given label= 0.063929/1
predict case 23 , predict result/given label= 0.183550/1
predict case 24 , predict result/given label= 0.071773/1
predict case 25 , predict result/given label= 0.428748/1
predict case 26 , predict result/given label= 0.222495/1
predict case 27 , predict result/given label= 0.678950/1
predict case 28 , predict result/given label= 0.329467/1
predict case 29 , predict result/given label= 0.072836/1
predict case 30 , predict result/given label= 0.350927/1
predict case 31 , predict result/given label= 0.121689/1
predict case 32 , predict result/given label= 0.766162/1
predict case 33 , predict result/given label= 0.181475/1
predict case 34 , predict result/given label= 0.067578/1
predict case 35 , predict result/given label= 0.230665/1
predict case 36 , predict result/given label= 0.141217/0
predict case 37 , predict result/given label= 0.444253/0
predict case 38 , predict result/given label= 0.184921/0
predict case 39 , predict result/given label= 0.444224/0
predict case 40 , predict result/given label= 0.225166/0
predict case 41 , predict result/given label= 0.070752/0
predict case 42 , predict result/given label= 0.182089/0
predict case 43 , predict result/given label= 0.442864/0
predict case 44 , predict result/given label= 0.183534/0
predict case 45 , predict result/given label= 0.077545/0
predict case 46 , predict result/given label= 0.755864/0
predict case 47 , predict result/given label= 0.461354/0
predict case 48 , predict result/given label= 0.233516/0
predict case 49 , predict result/given label= 0.233477/0
predict case 50 , predict result/given label= 0.072216/0
predict case 51 , predict result/given label= 0.075815/0
predict case 52 , predict result/given label= 0.183550/0
predict case 53 , predict result/given label= 0.749117/0
predict case 54 , predict result/given label= 0.120608/0
predict case 55 , predict result/given label= 0.120608/0
predict case 56 , predict result/given label= 0.428720/0
predict case 57 , predict result/given label= 0.184838/0
predict case 58 , predict result/given label= 0.123886/0
predict case 59 , predict result/given label= 0.718012/0
predict case 60 , predict result/given label= 0.088072/0
predict case 61 , predict result/given label= 0.444253/0
predict case 62 , predict result/given label= 0.118924/0
predict case 63 , predict result/given label= 0.745960/0
predict case 64 , predict result/given label= 0.461417/0
predict case 65 , predict result/given label= 0.067561/0
predict case 66 , predict result/given label= 0.141213/0
predict case 67 , predict result/given label= 0.353192/0
predict case 68 , predict result/given label= 0.117440/0
predict case 69 , predict result/given label= 0.068686/0
predict case 70 , predict result/given label= 0.068690/0
predict case 71 , predict result/given label= 0.350952/0
