predict case 0 , predict result/given label= 0.880250/1
predict case 1 , predict result/given label= 0.857016/1
predict case 2 , predict result/given label= 0.507321/1
predict case 3 , predict result/given label= 0.209771/1
predict case 4 , predict result/given label= 0.091066/1
predict case 5 , predict result/given label= 0.296107/1
predict case 6 , predict result/given label= 0.644457/1
predict case 7 , predict result/given label= 0.189854/1
predict case 8 , predict result/given label= 0.659526/1
predict case 9 , predict result/given label= 0.639348/1
predict case 10 , predict result/given label= 0.661640/1
predict case 11 , predict result/given label= 0.068346/1
predict case 12 , predict result/given label= 0.559754/1
predict case 13 , predict result/given label= 0.072876/1
predict case 14 , predict result/given label= 0.631934/1
predict case 15 , predict result/given label= 0.909443/1
predict case 16 , predict result/given label= 0.934504/1
predict case 17 , predict result/given label= 0.346351/1
predict case 18 , predict result/given label= 0.450329/1
predict case 19 , predict result/given label= 0.454381/1
predict case 20 , predict result/given label= 0.405405/1
predict case 21 , predict result/given label= 0.299338/1
predict case 22 , predict result/given label= 0.167580/1
predict case 23 , predict result/given label= 0.239170/1
predict case 24 , predict result/given label= 0.874819/1
predict case 25 , predict result/given label= 0.749397/1
predict case 26 , predict result/given label= 0.846199/1
predict case 27 , predict result/given label= 0.290353/1
predict case 28 , predict result/given label= 0.603843/1
predict case 29 , predict result/given label= 0.929406/1
predict case 30 , predict result/given label= 0.678150/1
predict case 31 , predict result/given label= 0.305347/1
predict case 32 , predict result/given label= 0.125401/1
predict case 33 , predict result/given label= 0.692033/1
predict case 34 , predict result/given label= 0.733909/1
predict case 35 , predict result/given label= 0.636781/1
predict case 36 , predict result/given label= 0.837741/1
predict case 37 , predict result/given label= 0.537841/1
predict case 38 , predict result/given label= 0.461922/1
predict case 39 , predict result/given label= 0.841001/1
predict case 40 , predict result/given label= 0.674457/1
predict case 41 , predict result/given label= 0.561022/1
predict case 42 , predict result/given label= 0.516241/1
predict case 43 , predict result/given label= 0.757377/1
predict case 44 , predict result/given label= 0.837123/1
predict case 45 , predict result/given label= 0.661900/1
predict case 46 , predict result/given label= 0.537626/1
predict case 47 , predict result/given label= 0.633797/1
predict case 48 , predict result/given label= 0.460146/1
predict case 49 , predict result/given label= 0.716401/1
predict case 50 , predict result/given label= 0.838774/1
predict case 51 , predict result/given label= 0.410793/1
predict case 52 , predict result/given label= 0.924744/1
predict case 53 , predict result/given label= 0.422829/1
predict case 54 , predict result/given label= 0.823603/1
predict case 55 , predict result/given label= 0.144185/1
predict case 56 , predict result/given label= 0.925722/1
predict case 57 , predict result/given label= 0.589802/1
predict case 58 , predict result/given label= 0.824162/1
predict case 59 , predict result/given label= 0.394824/1
predict case 60 , predict result/given label= 0.561547/1
predict case 61 , predict result/given label= 0.716306/1
predict case 62 , predict result/given label= 0.883923/1
predict case 63 , predict result/given label= 0.827502/1
predict case 64 , predict result/given label= 0.927511/1
predict case 65 , predict result/given label= 0.676521/1
predict case 66 , predict result/given label= 0.544007/1
predict case 67 , predict result/given label= 0.163606/1
predict case 68 , predict result/given label= 0.520985/1
predict case 69 , predict result/given label= 0.384461/1
predict case 70 , predict result/given label= 0.308222/1
predict case 71 , predict result/given label= 0.885952/1
predict case 72 , predict result/given label= 0.362377/1
predict case 73 , predict result/given label= 0.125725/1
predict case 74 , predict result/given label= 0.070634/1
predict case 75 , predict result/given label= 0.720309/1
predict case 76 , predict result/given label= 0.716127/1
predict case 77 , predict result/given label= 0.460209/1
predict case 78 , predict result/given label= 0.476340/1
predict case 79 , predict result/given label= 0.540521/1
predict case 80 , predict result/given label= 0.685341/1
predict case 81 , predict result/given label= 0.687987/1
predict case 82 , predict result/given label= 0.312569/1
predict case 83 , predict result/given label= 0.366628/1
predict case 84 , predict result/given label= 0.362421/1
predict case 85 , predict result/given label= 0.089242/1
predict case 86 , predict result/given label= 0.924713/1
predict case 87 , predict result/given label= 0.686800/1
predict case 88 , predict result/given label= 0.130968/0
predict case 89 , predict result/given label= 0.406700/0
predict case 90 , predict result/given label= 0.295525/0
predict case 91 , predict result/given label= 0.162281/0
predict case 92 , predict result/given label= 0.366601/0
predict case 93 , predict result/given label= 0.644040/0
predict case 94 , predict result/given label= 0.590079/0
predict case 95 , predict result/given label= 0.075335/0
predict case 96 , predict result/given label= 0.836032/0
predict case 97 , predict result/given label= 0.924399/0
predict case 98 , predict result/given label= 0.634981/0
predict case 99 , predict result/given label= 0.189531/0
predict case 100 , predict result/given label= 0.707984/0
predict case 101 , predict result/given label= 0.520008/0
predict case 102 , predict result/given label= 0.642464/0
predict case 103 , predict result/given label= 0.497068/0
predict case 104 , predict result/given label= 0.566786/0
predict case 105 , predict result/given label= 0.492834/0
predict case 106 , predict result/given label= 0.814595/0
predict case 107 , predict result/given label= 0.414915/0
predict case 108 , predict result/given label= 0.067891/0
predict case 109 , predict result/given label= 0.316806/0
predict case 110 , predict result/given label= 0.851956/0
predict case 111 , predict result/given label= 0.233696/0
predict case 112 , predict result/given label= 0.149981/0
predict case 113 , predict result/given label= 0.080866/0
predict case 114 , predict result/given label= 0.615798/0
predict case 115 , predict result/given label= 0.660634/0
predict case 116 , predict result/given label= 0.781739/0
predict case 117 , predict result/given label= 0.142326/0
predict case 118 , predict result/given label= 0.296612/0
predict case 119 , predict result/given label= 0.383321/0
predict case 120 , predict result/given label= 0.095775/0
predict case 121 , predict result/given label= 0.414356/0
predict case 122 , predict result/given label= 0.422813/0
predict case 123 , predict result/given label= 0.133324/0
predict case 124 , predict result/given label= 0.385021/0
predict case 125 , predict result/given label= 0.270005/0
predict case 126 , predict result/given label= 0.315741/0
predict case 127 , predict result/given label= 0.203494/0
predict case 128 , predict result/given label= 0.088831/0
predict case 129 , predict result/given label= 0.337124/0
predict case 130 , predict result/given label= 0.330412/0
predict case 131 , predict result/given label= 0.094960/0
predict case 132 , predict result/given label= 0.364431/0
predict case 133 , predict result/given label= 0.489879/0
predict case 134 , predict result/given label= 0.367189/0
predict case 135 , predict result/given label= 0.229397/0
predict case 136 , predict result/given label= 0.311611/0
predict case 137 , predict result/given label= 0.924297/0
predict case 138 , predict result/given label= 0.700941/0
predict case 139 , predict result/given label= 0.086728/0
predict case 140 , predict result/given label= 0.696440/0
predict case 141 , predict result/given label= 0.719860/0
predict case 142 , predict result/given label= 0.659360/0
predict case 143 , predict result/given label= 0.656651/0
predict case 144 , predict result/given label= 0.219688/0
predict case 145 , predict result/given label= 0.715658/0
predict case 146 , predict result/given label= 0.314177/0
predict case 147 , predict result/given label= 0.833818/0
predict case 148 , predict result/given label= 0.444738/0
predict case 149 , predict result/given label= 0.563341/0
predict case 150 , predict result/given label= 0.388049/0
predict case 151 , predict result/given label= 0.327451/0
predict case 152 , predict result/given label= 0.205638/0
predict case 153 , predict result/given label= 0.200433/0
predict case 154 , predict result/given label= 0.833339/0
predict case 155 , predict result/given label= 0.066947/0
predict case 156 , predict result/given label= 0.161070/0
predict case 157 , predict result/given label= 0.928784/0
predict case 158 , predict result/given label= 0.162322/0
predict case 159 , predict result/given label= 0.163329/0
predict case 160 , predict result/given label= 0.327096/0
predict case 161 , predict result/given label= 0.111441/0
predict case 162 , predict result/given label= 0.545520/0
predict case 163 , predict result/given label= 0.528239/0
predict case 164 , predict result/given label= 0.494717/0
predict case 165 , predict result/given label= 0.171889/0
predict case 166 , predict result/given label= 0.217544/0
predict case 167 , predict result/given label= 0.363543/0
predict case 168 , predict result/given label= 0.538384/0
predict case 169 , predict result/given label= 0.075004/0
predict case 170 , predict result/given label= 0.694352/0
predict case 171 , predict result/given label= 0.405899/0
