predict case 0 , predict result/given label= 0.180268/1
predict case 1 , predict result/given label= 0.330526/1
predict case 2 , predict result/given label= 0.319563/1
predict case 3 , predict result/given label= 0.463963/1
predict case 4 , predict result/given label= 0.289909/1
predict case 5 , predict result/given label= 0.205656/1
predict case 6 , predict result/given label= 0.488890/1
predict case 7 , predict result/given label= 0.326296/1
predict case 8 , predict result/given label= 0.563580/1
predict case 9 , predict result/given label= 0.075274/1
predict case 10 , predict result/given label= 0.729773/1
predict case 11 , predict result/given label= 0.232312/1
predict case 12 , predict result/given label= 0.242604/1
predict case 13 , predict result/given label= 0.403305/1
predict case 14 , predict result/given label= 0.739037/1
predict case 15 , predict result/given label= 0.908218/1
predict case 16 , predict result/given label= 0.598482/1
predict case 17 , predict result/given label= 0.450024/1
predict case 18 , predict result/given label= 0.576051/1
predict case 19 , predict result/given label= 0.259229/1
predict case 20 , predict result/given label= 0.497680/1
predict case 21 , predict result/given label= 0.381486/1
predict case 22 , predict result/given label= 0.384365/1
predict case 23 , predict result/given label= 0.462145/1
predict case 24 , predict result/given label= 0.620350/1
predict case 25 , predict result/given label= 0.729397/1
predict case 26 , predict result/given label= 0.585235/1
predict case 27 , predict result/given label= 0.557194/1
predict case 28 , predict result/given label= 0.726921/1
predict case 29 , predict result/given label= 0.116096/1
predict case 30 , predict result/given label= 0.766936/1
predict case 31 , predict result/given label= 0.380987/1
predict case 32 , predict result/given label= 0.730850/1
predict case 33 , predict result/given label= 0.569328/1
predict case 34 , predict result/given label= 0.358149/1
predict case 35 , predict result/given label= 0.742648/1
predict case 36 , predict result/given label= 0.328393/1
predict case 37 , predict result/given label= 0.604812/1
predict case 38 , predict result/given label= 0.531438/1
predict case 39 , predict result/given label= 0.328574/1
predict case 40 , predict result/given label= 0.850693/1
predict case 41 , predict result/given label= 0.300444/1
predict case 42 , predict result/given label= 0.443908/1
predict case 43 , predict result/given label= 0.511589/1
predict case 44 , predict result/given label= 0.120346/1
predict case 45 , predict result/given label= 0.619057/1
predict case 46 , predict result/given label= 0.739721/1
predict case 47 , predict result/given label= 0.148455/1
predict case 48 , predict result/given label= 0.459758/1
predict case 49 , predict result/given label= 0.654177/1
predict case 50 , predict result/given label= 0.570502/1
predict case 51 , predict result/given label= 0.430075/1
predict case 52 , predict result/given label= 0.279005/1
predict case 53 , predict result/given label= 0.460643/1
predict case 54 , predict result/given label= 0.646928/1
predict case 55 , predict result/given label= 0.855798/1
predict case 56 , predict result/given label= 0.869350/1
predict case 57 , predict result/given label= 0.419603/1
predict case 58 , predict result/given label= 0.591976/1
predict case 59 , predict result/given label= 0.392748/1
predict case 60 , predict result/given label= 0.405366/1
predict case 61 , predict result/given label= 0.446835/1
predict case 62 , predict result/given label= 0.640640/1
predict case 63 , predict result/given label= 0.476594/1
predict case 64 , predict result/given label= 0.531289/1
predict case 65 , predict result/given label= 0.701732/1
predict case 66 , predict result/given label= 0.306827/1
predict case 67 , predict result/given label= 0.567940/1
predict case 68 , predict result/given label= 0.507547/1
predict case 69 , predict result/given label= 0.323924/1
predict case 70 , predict result/given label= 0.197187/1
predict case 71 , predict result/given label= 0.299695/1
predict case 72 , predict result/given label= 0.266343/1
predict case 73 , predict result/given label= 0.522985/1
predict case 74 , predict result/given label= 0.476747/1
predict case 75 , predict result/given label= 0.390441/1
predict case 76 , predict result/given label= 0.809169/1
predict case 77 , predict result/given label= 0.265174/1
predict case 78 , predict result/given label= 0.493852/1
predict case 79 , predict result/given label= 0.163071/1
predict case 80 , predict result/given label= 0.599632/1
predict case 81 , predict result/given label= 0.269462/1
predict case 82 , predict result/given label= 0.411103/1
predict case 83 , predict result/given label= 0.871053/1
predict case 84 , predict result/given label= 0.487239/1
predict case 85 , predict result/given label= 0.282771/1
predict case 86 , predict result/given label= 0.378109/1
predict case 87 , predict result/given label= 0.500064/1
predict case 88 , predict result/given label= 0.901660/1
predict case 89 , predict result/given label= 0.693276/1
predict case 90 , predict result/given label= 0.873354/1
predict case 91 , predict result/given label= 0.510657/1
predict case 92 , predict result/given label= 0.704305/1
predict case 93 , predict result/given label= 0.896278/1
predict case 94 , predict result/given label= 0.599438/1
predict case 95 , predict result/given label= 0.142119/1
predict case 96 , predict result/given label= 0.425171/1
predict case 97 , predict result/given label= 0.443413/1
predict case 98 , predict result/given label= 0.509835/1
predict case 99 , predict result/given label= 0.644942/1
predict case 100 , predict result/given label= 0.362026/1
predict case 101 , predict result/given label= 0.703492/1
predict case 102 , predict result/given label= 0.377353/1
predict case 103 , predict result/given label= 0.775752/1
predict case 104 , predict result/given label= 0.844218/1
predict case 105 , predict result/given label= 0.510139/1
predict case 106 , predict result/given label= 0.760530/1
predict case 107 , predict result/given label= 0.253087/0
predict case 108 , predict result/given label= 0.646552/0
predict case 109 , predict result/given label= 0.635209/0
predict case 110 , predict result/given label= 0.458953/0
predict case 111 , predict result/given label= 0.925870/0
predict case 112 , predict result/given label= 0.343703/0
predict case 113 , predict result/given label= 0.607593/0
predict case 114 , predict result/given label= 0.452428/0
predict case 115 , predict result/given label= 0.715166/0
predict case 116 , predict result/given label= 0.597838/0
predict case 117 , predict result/given label= 0.366560/0
predict case 118 , predict result/given label= 0.414724/0
predict case 119 , predict result/given label= 0.146395/0
predict case 120 , predict result/given label= 0.442149/0
predict case 121 , predict result/given label= 0.429182/0
predict case 122 , predict result/given label= 0.699172/0
predict case 123 , predict result/given label= 0.889677/0
predict case 124 , predict result/given label= 0.473281/0
predict case 125 , predict result/given label= 0.789797/0
predict case 126 , predict result/given label= 0.516781/0
predict case 127 , predict result/given label= 0.457599/0
predict case 128 , predict result/given label= 0.436564/0
predict case 129 , predict result/given label= 0.173848/0
predict case 130 , predict result/given label= 0.658297/0
predict case 131 , predict result/given label= 0.469939/0
predict case 132 , predict result/given label= 0.727211/0
predict case 133 , predict result/given label= 0.298821/0
predict case 134 , predict result/given label= 0.390326/0
predict case 135 , predict result/given label= 0.462577/0
predict case 136 , predict result/given label= 0.599797/0
predict case 137 , predict result/given label= 0.083471/0
predict case 138 , predict result/given label= 0.814660/0
predict case 139 , predict result/given label= 0.430231/0
predict case 140 , predict result/given label= 0.320858/0
predict case 141 , predict result/given label= 0.520504/0
predict case 142 , predict result/given label= 0.733106/0
predict case 143 , predict result/given label= 0.280159/0
predict case 144 , predict result/given label= 0.420472/0
predict case 145 , predict result/given label= 0.371590/0
predict case 146 , predict result/given label= 0.374334/0
