predict case 0 , predict result/given label= 0.802800/1
predict case 1 , predict result/given label= 0.391537/1
predict case 2 , predict result/given label= 0.700848/1
predict case 3 , predict result/given label= 0.838219/1
predict case 4 , predict result/given label= 0.655407/1
predict case 5 , predict result/given label= 0.558541/1
predict case 6 , predict result/given label= 0.642981/1
predict case 7 , predict result/given label= 0.469945/1
predict case 8 , predict result/given label= 0.911185/1
predict case 9 , predict result/given label= 0.710481/1
predict case 10 , predict result/given label= 0.924401/1
predict case 11 , predict result/given label= 0.878598/1
predict case 12 , predict result/given label= 0.910082/1
predict case 13 , predict result/given label= 0.370290/1
predict case 14 , predict result/given label= 0.876485/1
predict case 15 , predict result/given label= 0.453492/1
predict case 16 , predict result/given label= 0.197979/1
predict case 17 , predict result/given label= 0.905981/1
predict case 18 , predict result/given label= 0.636775/1
predict case 19 , predict result/given label= 0.281896/1
predict case 20 , predict result/given label= 0.355090/1
predict case 21 , predict result/given label= 0.828725/1
predict case 22 , predict result/given label= 0.356873/1
predict case 23 , predict result/given label= 0.877216/1
predict case 24 , predict result/given label= 0.273455/1
predict case 25 , predict result/given label= 0.702491/1
predict case 26 , predict result/given label= 0.464653/1
predict case 27 , predict result/given label= 0.780573/1
predict case 28 , predict result/given label= 0.298008/1
predict case 29 , predict result/given label= 0.925338/1
predict case 30 , predict result/given label= 0.496522/1
predict case 31 , predict result/given label= 0.371044/1
predict case 32 , predict result/given label= 0.746971/1
predict case 33 , predict result/given label= 0.453632/1
predict case 34 , predict result/given label= 0.568580/1
predict case 35 , predict result/given label= 0.326674/1
predict case 36 , predict result/given label= 0.448434/1
predict case 37 , predict result/given label= 0.821816/1
predict case 38 , predict result/given label= 0.838305/1
predict case 39 , predict result/given label= 0.844199/1
predict case 40 , predict result/given label= 0.505502/1
predict case 41 , predict result/given label= 0.250744/1
predict case 42 , predict result/given label= 0.419541/1
predict case 43 , predict result/given label= 0.839642/1
predict case 44 , predict result/given label= 0.638741/1
predict case 45 , predict result/given label= 0.768787/1
predict case 46 , predict result/given label= 0.436775/1
predict case 47 , predict result/given label= 0.555038/1
predict case 48 , predict result/given label= 0.838933/1
predict case 49 , predict result/given label= 0.577820/1
predict case 50 , predict result/given label= 0.237169/1
predict case 51 , predict result/given label= 0.574085/1
predict case 52 , predict result/given label= 0.799759/1
predict case 53 , predict result/given label= 0.769035/1
predict case 54 , predict result/given label= 0.794502/1
predict case 55 , predict result/given label= 0.913008/1
predict case 56 , predict result/given label= 0.324101/1
predict case 57 , predict result/given label= 0.737471/1
predict case 58 , predict result/given label= 0.398049/1
predict case 59 , predict result/given label= 0.436799/1
predict case 60 , predict result/given label= 0.240058/1
predict case 61 , predict result/given label= 0.568012/1
predict case 62 , predict result/given label= 0.796475/1
predict case 63 , predict result/given label= 0.291513/1
predict case 64 , predict result/given label= 0.322615/1
predict case 65 , predict result/given label= 0.446303/1
predict case 66 , predict result/given label= 0.879391/1
predict case 67 , predict result/given label= 0.796027/1
