predict case 0 , predict result/given label= 0.441065/1
predict case 1 , predict result/given label= 0.596605/1
predict case 2 , predict result/given label= 0.837291/1
predict case 3 , predict result/given label= 0.744206/1
predict case 4 , predict result/given label= 0.830829/1
predict case 5 , predict result/given label= 0.559080/1
predict case 6 , predict result/given label= 0.445330/1
predict case 7 , predict result/given label= 0.740713/1
predict case 8 , predict result/given label= 0.523708/1
predict case 9 , predict result/given label= 0.403776/1
predict case 10 , predict result/given label= 0.587565/1
predict case 11 , predict result/given label= 0.843451/1
predict case 12 , predict result/given label= 0.750462/1
predict case 13 , predict result/given label= 0.205266/1
predict case 14 , predict result/given label= 0.556397/1
predict case 15 , predict result/given label= 0.869669/1
predict case 16 , predict result/given label= 0.814026/1
predict case 17 , predict result/given label= 0.530226/1
predict case 18 , predict result/given label= 0.418398/1
predict case 19 , predict result/given label= 0.549895/1
predict case 20 , predict result/given label= 0.918966/1
predict case 21 , predict result/given label= 0.876409/1
predict case 22 , predict result/given label= 0.829256/1
predict case 23 , predict result/given label= 0.867034/1
predict case 24 , predict result/given label= 0.279485/1
predict case 25 , predict result/given label= 0.661727/1
predict case 26 , predict result/given label= 0.905946/1
predict case 27 , predict result/given label= 0.431137/1
predict case 28 , predict result/given label= 0.270955/1
predict case 29 , predict result/given label= 0.915037/1
predict case 30 , predict result/given label= 0.337080/1
predict case 31 , predict result/given label= 0.483583/1
predict case 32 , predict result/given label= 0.806054/1
predict case 33 , predict result/given label= 0.839391/1
predict case 34 , predict result/given label= 0.339397/1
predict case 35 , predict result/given label= 0.487626/1
predict case 36 , predict result/given label= 0.811424/1
predict case 37 , predict result/given label= 0.492719/1
predict case 38 , predict result/given label= 0.536472/1
predict case 39 , predict result/given label= 0.883317/1
predict case 40 , predict result/given label= 0.352509/1
predict case 41 , predict result/given label= 0.926085/1
predict case 42 , predict result/given label= 0.275098/1
predict case 43 , predict result/given label= 0.650674/1
predict case 44 , predict result/given label= 0.207265/1
predict case 45 , predict result/given label= 0.684106/1
predict case 46 , predict result/given label= 0.724683/1
predict case 47 , predict result/given label= 0.444727/1
predict case 48 , predict result/given label= 0.835145/1
predict case 49 , predict result/given label= 0.331497/1
predict case 50 , predict result/given label= 0.290796/1
predict case 51 , predict result/given label= 0.560023/1
predict case 52 , predict result/given label= 0.510670/1
predict case 53 , predict result/given label= 0.482819/1
predict case 54 , predict result/given label= 0.752584/1
predict case 55 , predict result/given label= 0.505893/1
predict case 56 , predict result/given label= 0.546805/1
predict case 57 , predict result/given label= 0.365685/1
predict case 58 , predict result/given label= 0.684627/1
predict case 59 , predict result/given label= 0.508149/1
predict case 60 , predict result/given label= 0.770639/1
predict case 61 , predict result/given label= 0.648784/1
predict case 62 , predict result/given label= 0.329789/1
predict case 63 , predict result/given label= 0.929544/1
predict case 64 , predict result/given label= 0.417514/1
predict case 65 , predict result/given label= 0.343312/1
predict case 66 , predict result/given label= 0.239282/1
predict case 67 , predict result/given label= 0.675257/1
predict case 68 , predict result/given label= 0.343240/1
predict case 69 , predict result/given label= 0.552185/1
predict case 70 , predict result/given label= 0.741175/1
predict case 71 , predict result/given label= 0.837900/1
predict case 72 , predict result/given label= 0.676215/1
predict case 73 , predict result/given label= 0.402692/1
predict case 74 , predict result/given label= 0.427487/1
predict case 75 , predict result/given label= 0.809329/1
predict case 76 , predict result/given label= 0.416770/1
predict case 77 , predict result/given label= 0.882894/1
predict case 78 , predict result/given label= 0.816523/1
predict case 79 , predict result/given label= 0.705140/1
predict case 80 , predict result/given label= 0.620791/1
predict case 81 , predict result/given label= 0.625639/1
predict case 82 , predict result/given label= 0.325435/1
predict case 83 , predict result/given label= 0.533390/1
predict case 84 , predict result/given label= 0.931116/1
predict case 85 , predict result/given label= 0.878154/1
predict case 86 , predict result/given label= 0.917356/1
predict case 87 , predict result/given label= 0.605898/1
predict case 88 , predict result/given label= 0.821421/1
predict case 89 , predict result/given label= 0.924249/1
predict case 90 , predict result/given label= 0.627040/1
predict case 91 , predict result/given label= 0.326046/1
predict case 92 , predict result/given label= 0.300034/1
predict case 93 , predict result/given label= 0.239672/1
predict case 94 , predict result/given label= 0.739739/1
predict case 95 , predict result/given label= 0.786742/1
predict case 96 , predict result/given label= 0.597534/1
predict case 97 , predict result/given label= 0.439851/1
predict case 98 , predict result/given label= 0.455885/1
predict case 99 , predict result/given label= 0.453763/1
predict case 100 , predict result/given label= 0.512017/1
predict case 101 , predict result/given label= 0.366997/1
predict case 102 , predict result/given label= 0.306102/1
predict case 103 , predict result/given label= 0.333170/1
predict case 104 , predict result/given label= 0.767000/1
predict case 105 , predict result/given label= 0.422593/1
predict case 106 , predict result/given label= 0.445506/1
predict case 107 , predict result/given label= 0.352200/1
predict case 108 , predict result/given label= 0.458012/1
predict case 109 , predict result/given label= 0.309060/1
predict case 110 , predict result/given label= 0.331059/1
predict case 111 , predict result/given label= 0.925308/1
predict case 112 , predict result/given label= 0.822885/1
predict case 113 , predict result/given label= 0.603150/1
predict case 114 , predict result/given label= 0.523600/1
predict case 115 , predict result/given label= 0.834235/1
predict case 116 , predict result/given label= 0.498356/1
predict case 117 , predict result/given label= 0.540317/1
predict case 118 , predict result/given label= 0.931546/1
predict case 119 , predict result/given label= 0.913990/1
predict case 120 , predict result/given label= 0.596670/1
predict case 121 , predict result/given label= 0.739841/1
predict case 122 , predict result/given label= 0.534822/1
predict case 123 , predict result/given label= 0.857717/1
predict case 124 , predict result/given label= 0.505239/1
predict case 125 , predict result/given label= 0.903928/1
predict case 126 , predict result/given label= 0.348161/1
predict case 127 , predict result/given label= 0.560865/1
predict case 128 , predict result/given label= 0.696711/1
predict case 129 , predict result/given label= 0.366666/1
predict case 130 , predict result/given label= 0.446436/1
predict case 131 , predict result/given label= 0.428021/1
predict case 132 , predict result/given label= 0.224511/1
predict case 133 , predict result/given label= 0.271317/1
predict case 134 , predict result/given label= 0.833361/1
predict case 135 , predict result/given label= 0.673711/1
predict case 136 , predict result/given label= 0.330554/1
predict case 137 , predict result/given label= 0.708066/1
predict case 138 , predict result/given label= 0.257250/1
predict case 139 , predict result/given label= 0.407556/1
predict case 140 , predict result/given label= 0.658990/1
predict case 141 , predict result/given label= 0.933004/1
predict case 142 , predict result/given label= 0.839075/1
predict case 143 , predict result/given label= 0.806292/1
predict case 144 , predict result/given label= 0.324585/1
predict case 145 , predict result/given label= 0.491045/1
