predict case 0 , predict result/given label= 0.721321/1
predict case 1 , predict result/given label= 0.355744/1
predict case 2 , predict result/given label= 0.242752/1
predict case 3 , predict result/given label= 0.377877/1
predict case 4 , predict result/given label= 0.379958/1
predict case 5 , predict result/given label= 0.829634/1
predict case 6 , predict result/given label= 0.683857/1
predict case 7 , predict result/given label= 0.741095/1
predict case 8 , predict result/given label= 0.870512/1
predict case 9 , predict result/given label= 0.383999/1
predict case 10 , predict result/given label= 0.521079/1
predict case 11 , predict result/given label= 0.222873/1
predict case 12 , predict result/given label= 0.664482/1
predict case 13 , predict result/given label= 0.453287/1
predict case 14 , predict result/given label= 0.885083/1
predict case 15 , predict result/given label= 0.484169/1
predict case 16 , predict result/given label= 0.617342/1
predict case 17 , predict result/given label= 0.829307/1
predict case 18 , predict result/given label= 0.298626/1
predict case 19 , predict result/given label= 0.374774/1
predict case 20 , predict result/given label= 0.262430/1
predict case 21 , predict result/given label= 0.341945/1
predict case 22 , predict result/given label= 0.543189/1
predict case 23 , predict result/given label= 0.154537/1
predict case 24 , predict result/given label= 0.775581/1
predict case 25 , predict result/given label= 0.242291/1
predict case 26 , predict result/given label= 0.782023/1
predict case 27 , predict result/given label= 0.661720/1
predict case 28 , predict result/given label= 0.325252/1
predict case 29 , predict result/given label= 0.655095/1
predict case 30 , predict result/given label= 0.182776/1
predict case 31 , predict result/given label= 0.650714/1
predict case 32 , predict result/given label= 0.347398/1
predict case 33 , predict result/given label= 0.178941/1
predict case 34 , predict result/given label= 0.893928/1
predict case 35 , predict result/given label= 0.640756/1
predict case 36 , predict result/given label= 0.682784/1
predict case 37 , predict result/given label= 0.728959/1
predict case 38 , predict result/given label= 0.892905/1
predict case 39 , predict result/given label= 0.897046/1
predict case 40 , predict result/given label= 0.925373/1
predict case 41 , predict result/given label= 0.908192/1
predict case 42 , predict result/given label= 0.347157/1
predict case 43 , predict result/given label= 0.545426/1
predict case 44 , predict result/given label= 0.904073/1
predict case 45 , predict result/given label= 0.301410/1
predict case 46 , predict result/given label= 0.405191/1
predict case 47 , predict result/given label= 0.320390/1
predict case 48 , predict result/given label= 0.732131/1
predict case 49 , predict result/given label= 0.707281/1
predict case 50 , predict result/given label= 0.837796/1
predict case 51 , predict result/given label= 0.300454/1
predict case 52 , predict result/given label= 0.835771/1
