predict case 0 , predict result/given label= 0.696715/1
predict case 1 , predict result/given label= 0.346771/1
predict case 2 , predict result/given label= 0.729087/1
predict case 3 , predict result/given label= 0.789042/1
predict case 4 , predict result/given label= 0.216645/1
predict case 5 , predict result/given label= 0.790894/1
predict case 6 , predict result/given label= 0.481474/1
predict case 7 , predict result/given label= 0.827785/1
predict case 8 , predict result/given label= 0.849853/1
predict case 9 , predict result/given label= 0.395313/1
predict case 10 , predict result/given label= 0.391862/1
predict case 11 , predict result/given label= 0.932046/1
predict case 12 , predict result/given label= 0.267576/1
predict case 13 , predict result/given label= 0.501696/1
predict case 14 , predict result/given label= 0.785477/1
predict case 15 , predict result/given label= 0.599284/1
predict case 16 , predict result/given label= 0.259117/1
predict case 17 , predict result/given label= 0.849631/1
predict case 18 , predict result/given label= 0.867199/1
predict case 19 , predict result/given label= 0.321561/1
predict case 20 , predict result/given label= 0.850292/1
predict case 21 , predict result/given label= 0.334265/1
predict case 22 , predict result/given label= 0.843038/1
predict case 23 , predict result/given label= 0.658653/1
predict case 24 , predict result/given label= 0.832141/1
predict case 25 , predict result/given label= 0.691311/1
predict case 26 , predict result/given label= 0.912332/1
predict case 27 , predict result/given label= 0.720500/1
predict case 28 , predict result/given label= 0.396296/1
predict case 29 , predict result/given label= 0.714711/1
predict case 30 , predict result/given label= 0.384206/1
predict case 31 , predict result/given label= 0.729107/1
predict case 32 , predict result/given label= 0.898589/1
predict case 33 , predict result/given label= 0.793492/1
predict case 34 , predict result/given label= 0.379113/1
predict case 35 , predict result/given label= 0.766842/1
predict case 36 , predict result/given label= 0.585611/1
predict case 37 , predict result/given label= 0.677569/1
predict case 38 , predict result/given label= 0.624552/1
predict case 39 , predict result/given label= 0.307232/1
predict case 40 , predict result/given label= 0.842396/1
predict case 41 , predict result/given label= 0.760580/1
predict case 42 , predict result/given label= 0.574310/1
predict case 43 , predict result/given label= 0.823180/1
predict case 44 , predict result/given label= 0.883384/1
predict case 45 , predict result/given label= 0.830663/1
predict case 46 , predict result/given label= 0.407286/1
predict case 47 , predict result/given label= 0.341366/1
predict case 48 , predict result/given label= 0.390970/1
predict case 49 , predict result/given label= 0.261895/1
predict case 50 , predict result/given label= 0.291080/1
predict case 51 , predict result/given label= 0.432909/1
predict case 52 , predict result/given label= 0.571952/1
predict case 53 , predict result/given label= 0.917926/1
predict case 54 , predict result/given label= 0.421139/1
predict case 55 , predict result/given label= 0.396392/1
predict case 56 , predict result/given label= 0.815896/1
predict case 57 , predict result/given label= 0.716632/1
predict case 58 , predict result/given label= 0.776275/1
predict case 59 , predict result/given label= 0.925632/1
predict case 60 , predict result/given label= 0.886799/1
predict case 61 , predict result/given label= 0.532562/1
predict case 62 , predict result/given label= 0.483635/1
predict case 63 , predict result/given label= 0.804565/1
predict case 64 , predict result/given label= 0.906944/1
predict case 65 , predict result/given label= 0.795800/1
predict case 66 , predict result/given label= 0.841674/1
predict case 67 , predict result/given label= 0.366024/1
predict case 68 , predict result/given label= 0.792087/1
predict case 69 , predict result/given label= 0.592842/1
predict case 70 , predict result/given label= 0.465588/1
predict case 71 , predict result/given label= 0.899040/1
predict case 72 , predict result/given label= 0.312230/1
predict case 73 , predict result/given label= 0.706786/1
predict case 74 , predict result/given label= 0.437672/1
predict case 75 , predict result/given label= 0.602995/1
predict case 76 , predict result/given label= 0.664311/1
predict case 77 , predict result/given label= 0.387883/1
predict case 78 , predict result/given label= 0.924825/1
predict case 79 , predict result/given label= 0.344119/1
predict case 80 , predict result/given label= 0.869562/1
predict case 81 , predict result/given label= 0.381962/1
predict case 82 , predict result/given label= 0.850970/1
predict case 83 , predict result/given label= 0.423179/1
predict case 84 , predict result/given label= 0.559841/1
predict case 85 , predict result/given label= 0.767830/1
predict case 86 , predict result/given label= 0.927029/1
predict case 87 , predict result/given label= 0.668665/1
predict case 88 , predict result/given label= 0.824596/1
predict case 89 , predict result/given label= 0.394368/1
predict case 90 , predict result/given label= 0.848623/1
predict case 91 , predict result/given label= 0.818752/1
predict case 92 , predict result/given label= 0.261369/1
predict case 93 , predict result/given label= 0.245923/1
predict case 94 , predict result/given label= 0.712386/1
predict case 95 , predict result/given label= 0.435055/1
predict case 96 , predict result/given label= 0.928895/1
predict case 97 , predict result/given label= 0.362665/1
predict case 98 , predict result/given label= 0.927431/1
predict case 99 , predict result/given label= 0.493937/1
predict case 100 , predict result/given label= 0.279221/1
predict case 101 , predict result/given label= 0.777274/1
predict case 102 , predict result/given label= 0.821507/1
predict case 103 , predict result/given label= 0.507665/1
predict case 104 , predict result/given label= 0.250996/1
predict case 105 , predict result/given label= 0.328635/1
predict case 106 , predict result/given label= 0.350713/1
predict case 107 , predict result/given label= 0.532160/1
predict case 108 , predict result/given label= 0.761792/1
predict case 109 , predict result/given label= 0.636463/1
