predict case 0 , predict result/given label= 0.308169/1
predict case 1 , predict result/given label= 0.846880/1
predict case 2 , predict result/given label= 0.711322/1
predict case 3 , predict result/given label= 0.310566/1
predict case 4 , predict result/given label= 0.790206/1
predict case 5 , predict result/given label= 0.445947/1
predict case 6 , predict result/given label= 0.386269/1
predict case 7 , predict result/given label= 0.650687/1
predict case 8 , predict result/given label= 0.708154/1
predict case 9 , predict result/given label= 0.746804/1
predict case 10 , predict result/given label= 0.602791/1
predict case 11 , predict result/given label= 0.646547/1
predict case 12 , predict result/given label= 0.602461/1
predict case 13 , predict result/given label= 0.701429/1
predict case 14 , predict result/given label= 0.436305/1
predict case 15 , predict result/given label= 0.512921/1
predict case 16 , predict result/given label= 0.865731/1
predict case 17 , predict result/given label= 0.419763/1
predict case 18 , predict result/given label= 0.370989/1
predict case 19 , predict result/given label= 0.864001/1
predict case 20 , predict result/given label= 0.789750/1
predict case 21 , predict result/given label= 0.601580/1
predict case 22 , predict result/given label= 0.396117/1
predict case 23 , predict result/given label= 0.739549/1
predict case 24 , predict result/given label= 0.451553/1
predict case 25 , predict result/given label= 0.839279/1
predict case 26 , predict result/given label= 0.303259/1
predict case 27 , predict result/given label= 0.350306/1
predict case 28 , predict result/given label= 0.466066/1
predict case 29 , predict result/given label= 0.746952/1
predict case 30 , predict result/given label= 0.286380/1
predict case 31 , predict result/given label= 0.537395/1
predict case 32 , predict result/given label= 0.619410/1
predict case 33 , predict result/given label= 0.287073/1
predict case 34 , predict result/given label= 0.313370/1
predict case 35 , predict result/given label= 0.467894/1
predict case 36 , predict result/given label= 0.601699/1
predict case 37 , predict result/given label= 0.660906/1
predict case 38 , predict result/given label= 0.658270/1
predict case 39 , predict result/given label= 0.411456/1
predict case 40 , predict result/given label= 0.461389/1
predict case 41 , predict result/given label= 0.511819/1
predict case 42 , predict result/given label= 0.781297/1
predict case 43 , predict result/given label= 0.360412/1
predict case 44 , predict result/given label= 0.778071/1
predict case 45 , predict result/given label= 0.386979/1
predict case 46 , predict result/given label= 0.570728/1
predict case 47 , predict result/given label= 0.444853/1
predict case 48 , predict result/given label= 0.653519/1
predict case 49 , predict result/given label= 0.577001/1
predict case 50 , predict result/given label= 0.586289/1
predict case 51 , predict result/given label= 0.533431/1
predict case 52 , predict result/given label= 0.759297/1
predict case 53 , predict result/given label= 0.433019/1
predict case 54 , predict result/given label= 0.474354/1
predict case 55 , predict result/given label= 0.619281/1
predict case 56 , predict result/given label= 0.731414/1
predict case 57 , predict result/given label= 0.324838/1
predict case 58 , predict result/given label= 0.637861/1
predict case 59 , predict result/given label= 0.638205/1
predict case 60 , predict result/given label= 0.851307/1
predict case 61 , predict result/given label= 0.523833/1
predict case 62 , predict result/given label= 0.634329/1
predict case 63 , predict result/given label= 0.859848/1
predict case 64 , predict result/given label= 0.473615/1
predict case 65 , predict result/given label= 0.296681/1
predict case 66 , predict result/given label= 0.393223/1
predict case 67 , predict result/given label= 0.863127/1
predict case 68 , predict result/given label= 0.692979/1
predict case 69 , predict result/given label= 0.476633/1
predict case 70 , predict result/given label= 0.244969/1
predict case 71 , predict result/given label= 0.614980/1
predict case 72 , predict result/given label= 0.404598/1
predict case 73 , predict result/given label= 0.379828/1
predict case 74 , predict result/given label= 0.764033/1
predict case 75 , predict result/given label= 0.770908/1
predict case 76 , predict result/given label= 0.418221/1
predict case 77 , predict result/given label= 0.594454/1
predict case 78 , predict result/given label= 0.546993/1
predict case 79 , predict result/given label= 0.358623/1
predict case 80 , predict result/given label= 0.844780/1
predict case 81 , predict result/given label= 0.272538/1
predict case 82 , predict result/given label= 0.600417/1
predict case 83 , predict result/given label= 0.308554/1
predict case 84 , predict result/given label= 0.505652/1
predict case 85 , predict result/given label= 0.395631/1
predict case 86 , predict result/given label= 0.335448/1
predict case 87 , predict result/given label= 0.629230/1
predict case 88 , predict result/given label= 0.835793/1
predict case 89 , predict result/given label= 0.629469/1
predict case 90 , predict result/given label= 0.309262/1
predict case 91 , predict result/given label= 0.526234/1
predict case 92 , predict result/given label= 0.592826/1
predict case 93 , predict result/given label= 0.680748/1
predict case 94 , predict result/given label= 0.864363/1
predict case 95 , predict result/given label= 0.896210/1
predict case 96 , predict result/given label= 0.567698/1
predict case 97 , predict result/given label= 0.555138/1
predict case 98 , predict result/given label= 0.532523/1
predict case 99 , predict result/given label= 0.453867/1
predict case 100 , predict result/given label= 0.816137/1
predict case 101 , predict result/given label= 0.549764/1
predict case 102 , predict result/given label= 0.856578/1
predict case 103 , predict result/given label= 0.391506/1
predict case 104 , predict result/given label= 0.520199/1
predict case 105 , predict result/given label= 0.629314/1
predict case 106 , predict result/given label= 0.417948/1
predict case 107 , predict result/given label= 0.372844/1
predict case 108 , predict result/given label= 0.546120/1
predict case 109 , predict result/given label= 0.754691/1
predict case 110 , predict result/given label= 0.782282/1
predict case 111 , predict result/given label= 0.354831/1
predict case 112 , predict result/given label= 0.882609/1
predict case 113 , predict result/given label= 0.406983/1
predict case 114 , predict result/given label= 0.635520/1
predict case 115 , predict result/given label= 0.745777/1
predict case 116 , predict result/given label= 0.288525/1
predict case 117 , predict result/given label= 0.439423/1
predict case 118 , predict result/given label= 0.523082/1
predict case 119 , predict result/given label= 0.370788/1
predict case 120 , predict result/given label= 0.727502/1
