predict case 0 , predict result/given label= 0.918543/1
predict case 1 , predict result/given label= 0.810676/1
predict case 2 , predict result/given label= 0.704108/1
predict case 3 , predict result/given label= 0.798960/1
predict case 4 , predict result/given label= 0.703837/1
predict case 5 , predict result/given label= 0.398588/1
predict case 6 , predict result/given label= 0.890121/1
predict case 7 , predict result/given label= 0.411496/1
predict case 8 , predict result/given label= 0.927837/1
predict case 9 , predict result/given label= 0.638213/1
predict case 10 , predict result/given label= 0.311775/1
predict case 11 , predict result/given label= 0.874605/1
predict case 12 , predict result/given label= 0.851519/1
predict case 13 , predict result/given label= 0.525881/1
predict case 14 , predict result/given label= 0.919965/1
predict case 15 , predict result/given label= 0.450417/1
predict case 16 , predict result/given label= 0.874496/1
predict case 17 , predict result/given label= 0.409424/1
predict case 18 , predict result/given label= 0.360240/1
predict case 19 , predict result/given label= 0.344994/1
predict case 20 , predict result/given label= 0.718316/1
predict case 21 , predict result/given label= 0.442877/1
predict case 22 , predict result/given label= 0.782397/1
predict case 23 , predict result/given label= 0.408947/1
predict case 24 , predict result/given label= 0.933755/1
predict case 25 , predict result/given label= 0.893850/1
predict case 26 , predict result/given label= 0.321537/1
predict case 27 , predict result/given label= 0.396821/1
predict case 28 , predict result/given label= 0.834801/1
predict case 29 , predict result/given label= 0.317848/1
predict case 30 , predict result/given label= 0.849885/1
predict case 31 , predict result/given label= 0.856025/1
predict case 32 , predict result/given label= 0.845971/1
predict case 33 , predict result/given label= 0.360240/1
predict case 34 , predict result/given label= 0.847023/1
predict case 35 , predict result/given label= 0.303975/1
predict case 36 , predict result/given label= 0.573222/1
predict case 37 , predict result/given label= 0.790900/1
predict case 38 , predict result/given label= 0.757933/1
predict case 39 , predict result/given label= 0.396455/1
predict case 40 , predict result/given label= 0.888977/1
predict case 41 , predict result/given label= 0.515707/1
predict case 42 , predict result/given label= 0.321590/1
predict case 43 , predict result/given label= 0.924687/1
predict case 44 , predict result/given label= 0.727060/1
predict case 45 , predict result/given label= 0.772509/1
predict case 46 , predict result/given label= 0.933286/1
predict case 47 , predict result/given label= 0.445728/1
predict case 48 , predict result/given label= 0.450687/1
predict case 49 , predict result/given label= 0.836412/1
predict case 50 , predict result/given label= 0.519208/1
predict case 51 , predict result/given label= 0.332928/1
predict case 52 , predict result/given label= 0.755221/1
predict case 53 , predict result/given label= 0.377485/1
predict case 54 , predict result/given label= 0.824441/1
predict case 55 , predict result/given label= 0.824534/1
predict case 56 , predict result/given label= 0.393921/1
predict case 57 , predict result/given label= 0.410642/1
predict case 58 , predict result/given label= 0.291590/1
predict case 59 , predict result/given label= 0.320196/1
predict case 60 , predict result/given label= 0.934424/1
predict case 61 , predict result/given label= 0.323351/1
predict case 62 , predict result/given label= 0.278616/1
predict case 63 , predict result/given label= 0.419193/1
predict case 64 , predict result/given label= 0.838227/1
predict case 65 , predict result/given label= 0.904770/1
predict case 66 , predict result/given label= 0.781590/1
predict case 67 , predict result/given label= 0.920761/1
predict case 68 , predict result/given label= 0.931469/1
predict case 69 , predict result/given label= 0.801460/1
predict case 70 , predict result/given label= 0.343296/1
predict case 71 , predict result/given label= 0.712561/1
predict case 72 , predict result/given label= 0.762935/1
predict case 73 , predict result/given label= 0.848993/1
predict case 74 , predict result/given label= 0.763597/1
predict case 75 , predict result/given label= 0.605015/1
predict case 76 , predict result/given label= 0.514451/1
predict case 77 , predict result/given label= 0.418091/1
predict case 78 , predict result/given label= 0.346617/1
predict case 79 , predict result/given label= 0.805104/1
predict case 80 , predict result/given label= 0.342976/1
predict case 81 , predict result/given label= 0.346656/1
predict case 82 , predict result/given label= 0.904917/1
predict case 83 , predict result/given label= 0.775318/1
predict case 84 , predict result/given label= 0.866194/1
predict case 85 , predict result/given label= 0.833930/1
predict case 86 , predict result/given label= 0.930872/1
predict case 87 , predict result/given label= 0.765428/1
predict case 88 , predict result/given label= 0.886761/1
predict case 89 , predict result/given label= 0.843150/1
predict case 90 , predict result/given label= 0.694675/1
predict case 91 , predict result/given label= 0.423562/1
predict case 92 , predict result/given label= 0.277262/1
predict case 93 , predict result/given label= 0.486776/1
predict case 94 , predict result/given label= 0.392245/1
predict case 95 , predict result/given label= 0.260692/1
predict case 96 , predict result/given label= 0.407848/1
predict case 97 , predict result/given label= 0.876185/1
predict case 98 , predict result/given label= 0.223598/1
predict case 99 , predict result/given label= 0.927751/1
predict case 100 , predict result/given label= 0.395780/1
predict case 101 , predict result/given label= 0.486778/1
predict case 102 , predict result/given label= 0.419355/1
predict case 103 , predict result/given label= 0.407959/1
predict case 104 , predict result/given label= 0.844912/1
predict case 105 , predict result/given label= 0.896895/1
predict case 106 , predict result/given label= 0.827882/1
predict case 107 , predict result/given label= 0.836362/1
predict case 108 , predict result/given label= 0.312437/1
predict case 109 , predict result/given label= 0.430528/1
predict case 110 , predict result/given label= 0.883105/1
predict case 111 , predict result/given label= 0.896072/1
predict case 112 , predict result/given label= 0.516636/1
predict case 113 , predict result/given label= 0.418996/1
predict case 114 , predict result/given label= 0.867410/1
predict case 115 , predict result/given label= 0.787118/1
predict case 116 , predict result/given label= 0.328455/1
predict case 117 , predict result/given label= 0.408992/1
predict case 118 , predict result/given label= 0.417453/1
predict case 119 , predict result/given label= 0.311306/1
predict case 120 , predict result/given label= 0.905320/1
predict case 121 , predict result/given label= 0.795185/1
predict case 122 , predict result/given label= 0.930242/1
predict case 123 , predict result/given label= 0.302937/1
predict case 124 , predict result/given label= 0.816108/1
predict case 125 , predict result/given label= 0.880378/1
predict case 126 , predict result/given label= 0.882288/1
predict case 127 , predict result/given label= 0.734830/1
