predict case 0 , predict result/given label= 0.336707/1
predict case 1 , predict result/given label= 0.931537/1
predict case 2 , predict result/given label= 0.752664/1
predict case 3 , predict result/given label= 0.233414/1
predict case 4 , predict result/given label= 0.613965/1
predict case 5 , predict result/given label= 0.458350/1
predict case 6 , predict result/given label= 0.701041/1
predict case 7 , predict result/given label= 0.733733/1
predict case 8 , predict result/given label= 0.745156/1
predict case 9 , predict result/given label= 0.740773/1
predict case 10 , predict result/given label= 0.920831/1
predict case 11 , predict result/given label= 0.413735/1
predict case 12 , predict result/given label= 0.804332/1
predict case 13 , predict result/given label= 0.752664/1
predict case 14 , predict result/given label= 0.854151/1
predict case 15 , predict result/given label= 0.294245/1
predict case 16 , predict result/given label= 0.899829/1
predict case 17 , predict result/given label= 0.925579/1
predict case 18 , predict result/given label= 0.924768/1
predict case 19 , predict result/given label= 0.889403/1
predict case 20 , predict result/given label= 0.390807/1
predict case 21 , predict result/given label= 0.936077/1
predict case 22 , predict result/given label= 0.669639/1
predict case 23 , predict result/given label= 0.893332/1
predict case 24 , predict result/given label= 0.925071/1
predict case 25 , predict result/given label= 0.776007/1
predict case 26 , predict result/given label= 0.854383/1
predict case 27 , predict result/given label= 0.935313/1
predict case 28 , predict result/given label= 0.219335/1
predict case 29 , predict result/given label= 0.663167/1
predict case 30 , predict result/given label= 0.880111/1
predict case 31 , predict result/given label= 0.294615/1
predict case 32 , predict result/given label= 0.380587/1
predict case 33 , predict result/given label= 0.549910/1
predict case 34 , predict result/given label= 0.767800/1
predict case 35 , predict result/given label= 0.821544/1
predict case 36 , predict result/given label= 0.839475/1
predict case 37 , predict result/given label= 0.575036/1
predict case 38 , predict result/given label= 0.455800/1
predict case 39 , predict result/given label= 0.425101/1
predict case 40 , predict result/given label= 0.391339/1
predict case 41 , predict result/given label= 0.916739/1
predict case 42 , predict result/given label= 0.828512/1
predict case 43 , predict result/given label= 0.738859/1
predict case 44 , predict result/given label= 0.904258/1
predict case 45 , predict result/given label= 0.328676/1
predict case 46 , predict result/given label= 0.725411/1
predict case 47 , predict result/given label= 0.926872/1
predict case 48 , predict result/given label= 0.322244/1
predict case 49 , predict result/given label= 0.264285/1
predict case 50 , predict result/given label= 0.936465/1
predict case 51 , predict result/given label= 0.893871/1
predict case 52 , predict result/given label= 0.917223/1
predict case 53 , predict result/given label= 0.892468/1
predict case 54 , predict result/given label= 0.897512/1
predict case 55 , predict result/given label= 0.800509/1
predict case 56 , predict result/given label= 0.866992/1
predict case 57 , predict result/given label= 0.881053/1
predict case 58 , predict result/given label= 0.372832/1
predict case 59 , predict result/given label= 0.921836/1
predict case 60 , predict result/given label= 0.904651/1
predict case 61 , predict result/given label= 0.376664/1
predict case 62 , predict result/given label= 0.547378/1
predict case 63 , predict result/given label= 0.413074/1
predict case 64 , predict result/given label= 0.868565/1
predict case 65 , predict result/given label= 0.300011/1
predict case 66 , predict result/given label= 0.834834/1
predict case 67 , predict result/given label= 0.380918/1
predict case 68 , predict result/given label= 0.876476/1
predict case 69 , predict result/given label= 0.272640/1
predict case 70 , predict result/given label= 0.337223/1
predict case 71 , predict result/given label= 0.825810/1
predict case 72 , predict result/given label= 0.513774/1
predict case 73 , predict result/given label= 0.878870/1
predict case 74 , predict result/given label= 0.855141/1
predict case 75 , predict result/given label= 0.907540/1
predict case 76 , predict result/given label= 0.801197/1
predict case 77 , predict result/given label= 0.321462/1
predict case 78 , predict result/given label= 0.678498/1
predict case 79 , predict result/given label= 0.392188/1
predict case 80 , predict result/given label= 0.426857/1
predict case 81 , predict result/given label= 0.715180/1
predict case 82 , predict result/given label= 0.888400/1
predict case 83 , predict result/given label= 0.337223/1
predict case 84 , predict result/given label= 0.641016/1
predict case 85 , predict result/given label= 0.850727/1
predict case 86 , predict result/given label= 0.382135/1
predict case 87 , predict result/given label= 0.885393/1
predict case 88 , predict result/given label= 0.739136/1
predict case 89 , predict result/given label= 0.930248/1
predict case 90 , predict result/given label= 0.603526/1
predict case 91 , predict result/given label= 0.822495/1
predict case 92 , predict result/given label= 0.442941/1
predict case 93 , predict result/given label= 0.640765/1
predict case 94 , predict result/given label= 0.892829/1
predict case 95 , predict result/given label= 0.796994/1
predict case 96 , predict result/given label= 0.892554/1
predict case 97 , predict result/given label= 0.421004/1
predict case 98 , predict result/given label= 0.894612/1
predict case 99 , predict result/given label= 0.424552/1
predict case 100 , predict result/given label= 0.683283/1
predict case 101 , predict result/given label= 0.747863/1
predict case 102 , predict result/given label= 0.793733/1
predict case 103 , predict result/given label= 0.795930/1
predict case 104 , predict result/given label= 0.237490/1
predict case 105 , predict result/given label= 0.429216/1
predict case 106 , predict result/given label= 0.470765/1
predict case 107 , predict result/given label= 0.509777/1
predict case 108 , predict result/given label= 0.331203/1
predict case 109 , predict result/given label= 0.477927/1
predict case 110 , predict result/given label= 0.400442/1
predict case 111 , predict result/given label= 0.775242/1
predict case 112 , predict result/given label= 0.782184/1
predict case 113 , predict result/given label= 0.814604/1
predict case 114 , predict result/given label= 0.478300/1
predict case 115 , predict result/given label= 0.877101/1
