predict case 0 , predict result/given label= 0.476628/1
predict case 1 , predict result/given label= 0.865264/1
predict case 2 , predict result/given label= 0.472633/1
predict case 3 , predict result/given label= 0.147714/1
predict case 4 , predict result/given label= 0.185103/1
predict case 5 , predict result/given label= 0.819606/1
predict case 6 , predict result/given label= 0.740831/1
predict case 7 , predict result/given label= 0.353387/1
predict case 8 , predict result/given label= 0.148608/1
predict case 9 , predict result/given label= 0.181051/1
predict case 10 , predict result/given label= 0.441584/1
predict case 11 , predict result/given label= 0.728544/1
predict case 12 , predict result/given label= 0.414482/1
predict case 13 , predict result/given label= 0.331895/1
predict case 14 , predict result/given label= 0.869658/1
predict case 15 , predict result/given label= 0.514729/1
predict case 16 , predict result/given label= 0.077297/1
predict case 17 , predict result/given label= 0.387727/1
predict case 18 , predict result/given label= 0.690219/1
predict case 19 , predict result/given label= 0.348042/1
predict case 20 , predict result/given label= 0.313636/1
predict case 21 , predict result/given label= 0.604169/1
predict case 22 , predict result/given label= 0.135518/1
predict case 23 , predict result/given label= 0.082603/1
predict case 24 , predict result/given label= 0.763789/1
predict case 25 , predict result/given label= 0.352960/1
predict case 26 , predict result/given label= 0.300664/1
predict case 27 , predict result/given label= 0.297557/1
predict case 28 , predict result/given label= 0.749246/1
predict case 29 , predict result/given label= 0.531482/1
predict case 30 , predict result/given label= 0.803122/1
predict case 31 , predict result/given label= 0.471583/1
predict case 32 , predict result/given label= 0.640145/1
predict case 33 , predict result/given label= 0.358295/1
predict case 34 , predict result/given label= 0.569014/1
predict case 35 , predict result/given label= 0.469553/1
predict case 36 , predict result/given label= 0.616287/1
predict case 37 , predict result/given label= 0.523934/1
predict case 38 , predict result/given label= 0.757957/1
predict case 39 , predict result/given label= 0.565745/1
predict case 40 , predict result/given label= 0.826478/1
predict case 41 , predict result/given label= 0.657227/1
predict case 42 , predict result/given label= 0.581525/1
predict case 43 , predict result/given label= 0.328462/1
predict case 44 , predict result/given label= 0.346032/1
predict case 45 , predict result/given label= 0.521123/1
predict case 46 , predict result/given label= 0.425430/1
predict case 47 , predict result/given label= 0.292419/1
predict case 48 , predict result/given label= 0.815608/1
predict case 49 , predict result/given label= 0.395948/1
predict case 50 , predict result/given label= 0.439467/1
predict case 51 , predict result/given label= 0.738392/1
predict case 52 , predict result/given label= 0.153452/1
predict case 53 , predict result/given label= 0.525651/1
predict case 54 , predict result/given label= 0.154995/1
predict case 55 , predict result/given label= 0.702345/1
predict case 56 , predict result/given label= 0.854205/1
predict case 57 , predict result/given label= 0.291871/1
predict case 58 , predict result/given label= 0.836136/1
predict case 59 , predict result/given label= 0.731398/1
predict case 60 , predict result/given label= 0.127720/1
predict case 61 , predict result/given label= 0.401152/1
predict case 62 , predict result/given label= 0.380279/1
predict case 63 , predict result/given label= 0.200076/1
predict case 64 , predict result/given label= 0.770695/1
predict case 65 , predict result/given label= 0.165867/1
predict case 66 , predict result/given label= 0.167628/1
predict case 67 , predict result/given label= 0.758326/1
