predict case 0 , predict result/given label= 0.485218/1
predict case 1 , predict result/given label= 0.804479/1
predict case 2 , predict result/given label= 0.314326/1
predict case 3 , predict result/given label= 0.312805/1
predict case 4 , predict result/given label= 0.517137/1
predict case 5 , predict result/given label= 0.560613/1
predict case 6 , predict result/given label= 0.636872/1
predict case 7 , predict result/given label= 0.476969/1
predict case 8 , predict result/given label= 0.283762/1
predict case 9 , predict result/given label= 0.620822/1
predict case 10 , predict result/given label= 0.904159/1
predict case 11 , predict result/given label= 0.530433/1
predict case 12 , predict result/given label= 0.321377/1
predict case 13 , predict result/given label= 0.475810/1
predict case 14 , predict result/given label= 0.423559/1
predict case 15 , predict result/given label= 0.782541/1
predict case 16 , predict result/given label= 0.548197/1
predict case 17 , predict result/given label= 0.544727/1
predict case 18 , predict result/given label= 0.562738/1
predict case 19 , predict result/given label= 0.735075/1
predict case 20 , predict result/given label= 0.462196/1
predict case 21 , predict result/given label= 0.413393/1
predict case 22 , predict result/given label= 0.647096/1
predict case 23 , predict result/given label= 0.471883/1
predict case 24 , predict result/given label= 0.639174/1
predict case 25 , predict result/given label= 0.435208/1
predict case 26 , predict result/given label= 0.786373/1
predict case 27 , predict result/given label= 0.790906/1
predict case 28 , predict result/given label= 0.692969/1
predict case 29 , predict result/given label= 0.785502/1
predict case 30 , predict result/given label= 0.776597/1
predict case 31 , predict result/given label= 0.225760/1
predict case 32 , predict result/given label= 0.391473/1
predict case 33 , predict result/given label= 0.423157/1
predict case 34 , predict result/given label= 0.682632/1
predict case 35 , predict result/given label= 0.536370/1
predict case 36 , predict result/given label= 0.338660/1
predict case 37 , predict result/given label= 0.572146/1
predict case 38 , predict result/given label= 0.786911/1
predict case 39 , predict result/given label= 0.780944/1
predict case 40 , predict result/given label= 0.542746/1
predict case 41 , predict result/given label= 0.750007/1
predict case 42 , predict result/given label= 0.621745/1
predict case 43 , predict result/given label= 0.407075/1
predict case 44 , predict result/given label= 0.758467/1
predict case 45 , predict result/given label= 0.648732/1
predict case 46 , predict result/given label= 0.810036/1
predict case 47 , predict result/given label= 0.572647/1
predict case 48 , predict result/given label= 0.252129/1
predict case 49 , predict result/given label= 0.384099/1
predict case 50 , predict result/given label= 0.547806/1
predict case 51 , predict result/given label= 0.683202/1
predict case 52 , predict result/given label= 0.417146/1
predict case 53 , predict result/given label= 0.733333/1
predict case 54 , predict result/given label= 0.445157/1
predict case 55 , predict result/given label= 0.575849/1
predict case 56 , predict result/given label= 0.401071/1
predict case 57 , predict result/given label= 0.677337/1
predict case 58 , predict result/given label= 0.227518/1
predict case 59 , predict result/given label= 0.597024/1
predict case 60 , predict result/given label= 0.537592/1
predict case 61 , predict result/given label= 0.516728/1
predict case 62 , predict result/given label= 0.555529/1
predict case 63 , predict result/given label= 0.436920/1
predict case 64 , predict result/given label= 0.272282/1
predict case 65 , predict result/given label= 0.752855/1
predict case 66 , predict result/given label= 0.314670/1
predict case 67 , predict result/given label= 0.632244/1
predict case 68 , predict result/given label= 0.619998/1
predict case 69 , predict result/given label= 0.725087/1
predict case 70 , predict result/given label= 0.480544/1
predict case 71 , predict result/given label= 0.572417/1
predict case 72 , predict result/given label= 0.679973/1
predict case 73 , predict result/given label= 0.559259/1
predict case 74 , predict result/given label= 0.511126/1
predict case 75 , predict result/given label= 0.465203/1
predict case 76 , predict result/given label= 0.542875/1
predict case 77 , predict result/given label= 0.356873/1
predict case 78 , predict result/given label= 0.780413/1
predict case 79 , predict result/given label= 0.681177/1
predict case 80 , predict result/given label= 0.429918/1
predict case 81 , predict result/given label= 0.330023/1
predict case 82 , predict result/given label= 0.519648/1
predict case 83 , predict result/given label= 0.863356/1
predict case 84 , predict result/given label= 0.433336/1
predict case 85 , predict result/given label= 0.760014/1
predict case 86 , predict result/given label= 0.746091/1
predict case 87 , predict result/given label= 0.637286/1
predict case 88 , predict result/given label= 0.238167/1
predict case 89 , predict result/given label= 0.460501/1
predict case 90 , predict result/given label= 0.925213/1
predict case 91 , predict result/given label= 0.773330/1
predict case 92 , predict result/given label= 0.475075/1
predict case 93 , predict result/given label= 0.313310/1
predict case 94 , predict result/given label= 0.902988/1
predict case 95 , predict result/given label= 0.720205/1
predict case 96 , predict result/given label= 0.585138/1
predict case 97 , predict result/given label= 0.385901/1
predict case 98 , predict result/given label= 0.856873/1
predict case 99 , predict result/given label= 0.714515/1
predict case 100 , predict result/given label= 0.533773/1
predict case 101 , predict result/given label= 0.433200/1
predict case 102 , predict result/given label= 0.466006/1
predict case 103 , predict result/given label= 0.286120/1
predict case 104 , predict result/given label= 0.547767/1
predict case 105 , predict result/given label= 0.522078/1
predict case 106 , predict result/given label= 0.904494/1
predict case 107 , predict result/given label= 0.580941/1
predict case 108 , predict result/given label= 0.290432/1
predict case 109 , predict result/given label= 0.281811/1
predict case 110 , predict result/given label= 0.414343/1
predict case 111 , predict result/given label= 0.651069/1
predict case 112 , predict result/given label= 0.629494/1
predict case 113 , predict result/given label= 0.699662/1
predict case 114 , predict result/given label= 0.678561/1
predict case 115 , predict result/given label= 0.643408/1
predict case 116 , predict result/given label= 0.549631/1
predict case 117 , predict result/given label= 0.450494/1
predict case 118 , predict result/given label= 0.414814/1
predict case 119 , predict result/given label= 0.567922/1
predict case 120 , predict result/given label= 0.645887/1
predict case 121 , predict result/given label= 0.925041/1
predict case 122 , predict result/given label= 0.790466/1
predict case 123 , predict result/given label= 0.773816/1
predict case 124 , predict result/given label= 0.381291/1
predict case 125 , predict result/given label= 0.792503/1
predict case 126 , predict result/given label= 0.776077/1
predict case 127 , predict result/given label= 0.765130/1
predict case 128 , predict result/given label= 0.765503/1
predict case 129 , predict result/given label= 0.386585/1
predict case 130 , predict result/given label= 0.307830/1
predict case 131 , predict result/given label= 0.677696/1
predict case 132 , predict result/given label= 0.518686/1
