predict case 0 , predict result/given label= 0.289673/1
predict case 1 , predict result/given label= 0.847834/1
predict case 2 , predict result/given label= 0.809332/1
predict case 3 , predict result/given label= 0.592344/1
predict case 4 , predict result/given label= 0.851018/1
predict case 5 , predict result/given label= 0.760022/1
predict case 6 , predict result/given label= 0.486107/1
predict case 7 , predict result/given label= 0.804857/1
predict case 8 , predict result/given label= 0.594755/1
predict case 9 , predict result/given label= 0.373560/1
predict case 10 , predict result/given label= 0.790682/1
predict case 11 , predict result/given label= 0.589168/1
predict case 12 , predict result/given label= 0.851814/1
predict case 13 , predict result/given label= 0.810016/1
predict case 14 , predict result/given label= 0.355810/1
predict case 15 , predict result/given label= 0.272791/1
predict case 16 , predict result/given label= 0.679237/1
predict case 17 , predict result/given label= 0.419763/1
predict case 18 , predict result/given label= 0.338810/1
predict case 19 , predict result/given label= 0.665168/1
predict case 20 , predict result/given label= 0.396096/1
predict case 21 , predict result/given label= 0.367577/1
predict case 22 , predict result/given label= 0.730918/1
predict case 23 , predict result/given label= 0.502570/1
predict case 24 , predict result/given label= 0.427027/1
predict case 25 , predict result/given label= 0.302706/1
predict case 26 , predict result/given label= 0.826094/1
predict case 27 , predict result/given label= 0.383144/1
predict case 28 , predict result/given label= 0.893799/1
predict case 29 , predict result/given label= 0.254019/1
predict case 30 , predict result/given label= 0.363140/1
predict case 31 , predict result/given label= 0.596930/1
predict case 32 , predict result/given label= 0.337592/1
predict case 33 , predict result/given label= 0.778600/1
predict case 34 , predict result/given label= 0.509880/1
predict case 35 , predict result/given label= 0.488008/1
predict case 36 , predict result/given label= 0.547490/1
predict case 37 , predict result/given label= 0.927786/1
predict case 38 , predict result/given label= 0.541010/1
predict case 39 , predict result/given label= 0.569606/1
predict case 40 , predict result/given label= 0.720951/1
predict case 41 , predict result/given label= 0.380829/1
predict case 42 , predict result/given label= 0.368390/1
predict case 43 , predict result/given label= 0.804343/1
predict case 44 , predict result/given label= 0.687605/1
predict case 45 , predict result/given label= 0.415586/1
predict case 46 , predict result/given label= 0.330075/1
predict case 47 , predict result/given label= 0.827077/1
predict case 48 , predict result/given label= 0.313084/1
predict case 49 , predict result/given label= 0.589313/1
predict case 50 , predict result/given label= 0.488554/1
predict case 51 , predict result/given label= 0.788866/1
predict case 52 , predict result/given label= 0.639595/1
predict case 53 , predict result/given label= 0.785226/1
predict case 54 , predict result/given label= 0.830458/1
predict case 55 , predict result/given label= 0.714309/1
predict case 56 , predict result/given label= 0.639045/1
predict case 57 , predict result/given label= 0.805185/1
predict case 58 , predict result/given label= 0.383644/1
predict case 59 , predict result/given label= 0.769285/1
predict case 60 , predict result/given label= 0.704179/1
predict case 61 , predict result/given label= 0.926091/1
predict case 62 , predict result/given label= 0.466380/1
predict case 63 , predict result/given label= 0.393022/1
