predict case 0 , predict result/given label= 0.798440/1
predict case 1 , predict result/given label= 0.699948/1
predict case 2 , predict result/given label= 0.495185/1
predict case 3 , predict result/given label= 0.516886/1
predict case 4 , predict result/given label= 0.278422/1
predict case 5 , predict result/given label= 0.141233/1
predict case 6 , predict result/given label= 0.796217/1
predict case 7 , predict result/given label= 0.436952/1
predict case 8 , predict result/given label= 0.315530/1
predict case 9 , predict result/given label= 0.208708/1
predict case 10 , predict result/given label= 0.624178/1
predict case 11 , predict result/given label= 0.277426/1
predict case 12 , predict result/given label= 0.320892/1
predict case 13 , predict result/given label= 0.517451/1
predict case 14 , predict result/given label= 0.847583/1
predict case 15 , predict result/given label= 0.413384/1
predict case 16 , predict result/given label= 0.385661/1
predict case 17 , predict result/given label= 0.514501/1
predict case 18 , predict result/given label= 0.924465/1
predict case 19 , predict result/given label= 0.660464/1
predict case 20 , predict result/given label= 0.314251/1
predict case 21 , predict result/given label= 0.639773/1
predict case 22 , predict result/given label= 0.208265/1
predict case 23 , predict result/given label= 0.702733/1
predict case 24 , predict result/given label= 0.824037/1
predict case 25 , predict result/given label= 0.348857/1
predict case 26 , predict result/given label= 0.363125/1
predict case 27 , predict result/given label= 0.399993/1
predict case 28 , predict result/given label= 0.840582/1
predict case 29 , predict result/given label= 0.618455/1
predict case 30 , predict result/given label= 0.610514/1
predict case 31 , predict result/given label= 0.413041/1
predict case 32 , predict result/given label= 0.640682/1
predict case 33 , predict result/given label= 0.419329/1
predict case 34 , predict result/given label= 0.367466/1
predict case 35 , predict result/given label= 0.578019/1
predict case 36 , predict result/given label= 0.493608/1
predict case 37 , predict result/given label= 0.269601/1
predict case 38 , predict result/given label= 0.663033/1
predict case 39 , predict result/given label= 0.325593/1
predict case 40 , predict result/given label= 0.316857/1
predict case 41 , predict result/given label= 0.742837/1
predict case 42 , predict result/given label= 0.756736/1
predict case 43 , predict result/given label= 0.625475/1
predict case 44 , predict result/given label= 0.638024/1
predict case 45 , predict result/given label= 0.604708/1
predict case 46 , predict result/given label= 0.569610/1
predict case 47 , predict result/given label= 0.611497/1
predict case 48 , predict result/given label= 0.363020/1
predict case 49 , predict result/given label= 0.605127/1
predict case 50 , predict result/given label= 0.136439/1
predict case 51 , predict result/given label= 0.625343/1
predict case 52 , predict result/given label= 0.480465/1
predict case 53 , predict result/given label= 0.845687/1
predict case 54 , predict result/given label= 0.571254/1
predict case 55 , predict result/given label= 0.216773/1
predict case 56 , predict result/given label= 0.228485/1
predict case 57 , predict result/given label= 0.637454/1
predict case 58 , predict result/given label= 0.145941/1
predict case 59 , predict result/given label= 0.389796/1
predict case 60 , predict result/given label= 0.200724/1
predict case 61 , predict result/given label= 0.714036/1
predict case 62 , predict result/given label= 0.258257/1
predict case 63 , predict result/given label= 0.502874/1
predict case 64 , predict result/given label= 0.679664/1
predict case 65 , predict result/given label= 0.714442/1
predict case 66 , predict result/given label= 0.708063/1
predict case 67 , predict result/given label= 0.331680/1
predict case 68 , predict result/given label= 0.221807/1
predict case 69 , predict result/given label= 0.303639/1
predict case 70 , predict result/given label= 0.316614/1
predict case 71 , predict result/given label= 0.203260/1
predict case 72 , predict result/given label= 0.324825/1
predict case 73 , predict result/given label= 0.694011/1
predict case 74 , predict result/given label= 0.253228/1
predict case 75 , predict result/given label= 0.413006/1
predict case 76 , predict result/given label= 0.293873/1
predict case 77 , predict result/given label= 0.295622/1
predict case 78 , predict result/given label= 0.283411/1
predict case 79 , predict result/given label= 0.498962/1
predict case 80 , predict result/given label= 0.161464/1
predict case 81 , predict result/given label= 0.710082/1
predict case 82 , predict result/given label= 0.450239/1
predict case 83 , predict result/given label= 0.772543/1
predict case 84 , predict result/given label= 0.347644/1
predict case 85 , predict result/given label= 0.587285/1
predict case 86 , predict result/given label= 0.489727/1
predict case 87 , predict result/given label= 0.510974/1
predict case 88 , predict result/given label= 0.228140/1
predict case 89 , predict result/given label= 0.523573/1
predict case 90 , predict result/given label= 0.206508/1
predict case 91 , predict result/given label= 0.395255/1
predict case 92 , predict result/given label= 0.648901/1
predict case 93 , predict result/given label= 0.312554/1
predict case 94 , predict result/given label= 0.592296/1
predict case 95 , predict result/given label= 0.289793/1
predict case 96 , predict result/given label= 0.865869/1
predict case 97 , predict result/given label= 0.924435/1
predict case 98 , predict result/given label= 0.187267/1
predict case 99 , predict result/given label= 0.633850/1
predict case 100 , predict result/given label= 0.681771/1
predict case 101 , predict result/given label= 0.487858/1
predict case 102 , predict result/given label= 0.543872/1
predict case 103 , predict result/given label= 0.161909/1
predict case 104 , predict result/given label= 0.763510/1
predict case 105 , predict result/given label= 0.442335/1
predict case 106 , predict result/given label= 0.446469/1
predict case 107 , predict result/given label= 0.289444/1
predict case 108 , predict result/given label= 0.353703/1
predict case 109 , predict result/given label= 0.319028/1
