predict case 0 , predict result/given label= 0.533788/1
predict case 1 , predict result/given label= 0.350282/1
predict case 2 , predict result/given label= 0.226709/1
predict case 3 , predict result/given label= 0.228295/1
predict case 4 , predict result/given label= 0.663473/1
predict case 5 , predict result/given label= 0.176189/1
predict case 6 , predict result/given label= 0.252007/1
predict case 7 , predict result/given label= 0.631382/1
predict case 8 , predict result/given label= 0.545737/1
predict case 9 , predict result/given label= 0.395596/1
predict case 10 , predict result/given label= 0.332231/1
predict case 11 , predict result/given label= 0.285400/1
predict case 12 , predict result/given label= 0.265144/1
predict case 13 , predict result/given label= 0.766953/1
predict case 14 , predict result/given label= 0.673014/1
predict case 15 , predict result/given label= 0.726494/1
predict case 16 , predict result/given label= 0.191478/1
predict case 17 , predict result/given label= 0.565226/1
predict case 18 , predict result/given label= 0.622439/1
predict case 19 , predict result/given label= 0.519950/1
predict case 20 , predict result/given label= 0.504059/1
predict case 21 , predict result/given label= 0.203890/1
predict case 22 , predict result/given label= 0.851007/1
predict case 23 , predict result/given label= 0.440458/1
predict case 24 , predict result/given label= 0.205988/1
predict case 25 , predict result/given label= 0.626261/1
predict case 26 , predict result/given label= 0.299721/1
predict case 27 , predict result/given label= 0.384147/1
predict case 28 , predict result/given label= 0.760586/1
predict case 29 , predict result/given label= 0.752773/1
predict case 30 , predict result/given label= 0.238122/1
predict case 31 , predict result/given label= 0.470169/1
predict case 32 , predict result/given label= 0.716951/1
predict case 33 , predict result/given label= 0.430458/1
predict case 34 , predict result/given label= 0.220126/1
predict case 35 , predict result/given label= 0.721861/1
predict case 36 , predict result/given label= 0.452059/1
predict case 37 , predict result/given label= 0.365765/1
predict case 38 , predict result/given label= 0.774963/1
predict case 39 , predict result/given label= 0.618293/1
predict case 40 , predict result/given label= 0.677819/1
predict case 41 , predict result/given label= 0.609204/1
predict case 42 , predict result/given label= 0.732485/1
predict case 43 , predict result/given label= 0.467727/1
predict case 44 , predict result/given label= 0.460493/1
predict case 45 , predict result/given label= 0.686375/1
predict case 46 , predict result/given label= 0.595258/1
predict case 47 , predict result/given label= 0.251518/1
predict case 48 , predict result/given label= 0.492583/1
predict case 49 , predict result/given label= 0.691649/1
predict case 50 , predict result/given label= 0.275968/1
predict case 51 , predict result/given label= 0.556828/1
predict case 52 , predict result/given label= 0.719351/1
predict case 53 , predict result/given label= 0.316242/1
predict case 54 , predict result/given label= 0.482038/1
predict case 55 , predict result/given label= 0.272240/1
predict case 56 , predict result/given label= 0.705913/1
predict case 57 , predict result/given label= 0.654443/1
predict case 58 , predict result/given label= 0.296809/1
predict case 59 , predict result/given label= 0.693963/1
predict case 60 , predict result/given label= 0.752943/1
predict case 61 , predict result/given label= 0.463799/1
predict case 62 , predict result/given label= 0.410472/1
predict case 63 , predict result/given label= 0.820876/1
predict case 64 , predict result/given label= 0.178245/1
predict case 65 , predict result/given label= 0.407884/1
predict case 66 , predict result/given label= 0.397009/1
predict case 67 , predict result/given label= 0.322423/1
predict case 68 , predict result/given label= 0.586591/1
predict case 69 , predict result/given label= 0.385289/1
predict case 70 , predict result/given label= 0.889029/1
predict case 71 , predict result/given label= 0.666078/1
predict case 72 , predict result/given label= 0.832808/1
predict case 73 , predict result/given label= 0.538345/1
predict case 74 , predict result/given label= 0.739928/1
predict case 75 , predict result/given label= 0.531048/1
predict case 76 , predict result/given label= 0.808262/1
predict case 77 , predict result/given label= 0.489509/1
predict case 78 , predict result/given label= 0.641619/1
predict case 79 , predict result/given label= 0.240301/1
predict case 80 , predict result/given label= 0.203779/1
predict case 81 , predict result/given label= 0.341853/1
predict case 82 , predict result/given label= 0.756594/1
predict case 83 , predict result/given label= 0.577098/1
predict case 84 , predict result/given label= 0.901494/1
predict case 85 , predict result/given label= 0.808007/1
predict case 86 , predict result/given label= 0.340482/1
predict case 87 , predict result/given label= 0.557754/1
predict case 88 , predict result/given label= 0.413772/1
predict case 89 , predict result/given label= 0.347273/1
predict case 90 , predict result/given label= 0.731260/1
predict case 91 , predict result/given label= 0.316083/1
predict case 92 , predict result/given label= 0.566501/1
predict case 93 , predict result/given label= 0.810179/1
predict case 94 , predict result/given label= 0.517310/1
predict case 95 , predict result/given label= 0.890721/1
predict case 96 , predict result/given label= 0.442952/1
predict case 97 , predict result/given label= 0.299968/1
predict case 98 , predict result/given label= 0.196958/1
predict case 99 , predict result/given label= 0.460111/1
predict case 100 , predict result/given label= 0.655870/1
predict case 101 , predict result/given label= 0.640019/1
predict case 102 , predict result/given label= 0.588118/1
predict case 103 , predict result/given label= 0.661339/1
predict case 104 , predict result/given label= 0.726309/1
predict case 105 , predict result/given label= 0.661193/1
predict case 106 , predict result/given label= 0.466834/1
predict case 107 , predict result/given label= 0.561268/1
predict case 108 , predict result/given label= 0.663316/1
predict case 109 , predict result/given label= 0.592029/1
predict case 110 , predict result/given label= 0.266341/1
predict case 111 , predict result/given label= 0.713909/1
predict case 112 , predict result/given label= 0.757945/1
predict case 113 , predict result/given label= 0.555948/1
predict case 114 , predict result/given label= 0.694087/1
predict case 115 , predict result/given label= 0.383440/1
predict case 116 , predict result/given label= 0.362341/1
predict case 117 , predict result/given label= 0.707357/1
predict case 118 , predict result/given label= 0.505661/1
predict case 119 , predict result/given label= 0.460017/1
predict case 120 , predict result/given label= 0.631422/1
predict case 121 , predict result/given label= 0.559243/1
predict case 122 , predict result/given label= 0.654141/1
predict case 123 , predict result/given label= 0.685699/1
predict case 124 , predict result/given label= 0.364072/1
predict case 125 , predict result/given label= 0.564781/1
predict case 126 , predict result/given label= 0.264733/1
predict case 127 , predict result/given label= 0.882243/1
predict case 128 , predict result/given label= 0.894483/1
predict case 129 , predict result/given label= 0.477195/1
predict case 130 , predict result/given label= 0.752052/1
predict case 131 , predict result/given label= 0.404005/1
predict case 132 , predict result/given label= 0.622227/1
predict case 133 , predict result/given label= 0.575948/1
predict case 134 , predict result/given label= 0.565403/1
predict case 135 , predict result/given label= 0.251214/1
predict case 136 , predict result/given label= 0.754397/1
predict case 137 , predict result/given label= 0.456762/1
predict case 138 , predict result/given label= 0.589992/1
predict case 139 , predict result/given label= 0.721976/1
predict case 140 , predict result/given label= 0.513176/1
predict case 141 , predict result/given label= 0.668022/1
predict case 142 , predict result/given label= 0.372500/1
predict case 143 , predict result/given label= 0.371411/1
predict case 144 , predict result/given label= 0.625716/1
predict case 145 , predict result/given label= 0.650687/1
predict case 146 , predict result/given label= 0.301869/1
predict case 147 , predict result/given label= 0.703819/1
predict case 148 , predict result/given label= 0.354458/1
predict case 149 , predict result/given label= 0.393551/1
