predict case 0 , predict result/given label= 0.825757/1
predict case 1 , predict result/given label= 0.563821/1
predict case 2 , predict result/given label= 0.442044/1
predict case 3 , predict result/given label= 0.149227/1
predict case 4 , predict result/given label= 0.778527/1
predict case 5 , predict result/given label= 0.735439/1
predict case 6 , predict result/given label= 0.420467/1
predict case 7 , predict result/given label= 0.682283/1
predict case 8 , predict result/given label= 0.268002/1
predict case 9 , predict result/given label= 0.296736/1
predict case 10 , predict result/given label= 0.738751/1
predict case 11 , predict result/given label= 0.820629/1
predict case 12 , predict result/given label= 0.754435/1
predict case 13 , predict result/given label= 0.489265/1
predict case 14 , predict result/given label= 0.419601/1
predict case 15 , predict result/given label= 0.316924/1
predict case 16 , predict result/given label= 0.444249/1
predict case 17 , predict result/given label= 0.905379/1
predict case 18 , predict result/given label= 0.262636/1
predict case 19 , predict result/given label= 0.850455/1
predict case 20 , predict result/given label= 0.437444/1
predict case 21 , predict result/given label= 0.748758/1
predict case 22 , predict result/given label= 0.563962/1
predict case 23 , predict result/given label= 0.539746/1
predict case 24 , predict result/given label= 0.350078/1
predict case 25 , predict result/given label= 0.236775/1
predict case 26 , predict result/given label= 0.807559/1
predict case 27 , predict result/given label= 0.720159/1
predict case 28 , predict result/given label= 0.435628/1
predict case 29 , predict result/given label= 0.425197/1
predict case 30 , predict result/given label= 0.398621/1
predict case 31 , predict result/given label= 0.736207/1
predict case 32 , predict result/given label= 0.832407/1
predict case 33 , predict result/given label= 0.430217/1
predict case 34 , predict result/given label= 0.662359/1
predict case 35 , predict result/given label= 0.925876/1
predict case 36 , predict result/given label= 0.849199/1
predict case 37 , predict result/given label= 0.393820/1
predict case 38 , predict result/given label= 0.437200/1
predict case 39 , predict result/given label= 0.678324/1
predict case 40 , predict result/given label= 0.924922/1
predict case 41 , predict result/given label= 0.837681/1
predict case 42 , predict result/given label= 0.358602/1
predict case 43 , predict result/given label= 0.774751/1
predict case 44 , predict result/given label= 0.494531/1
predict case 45 , predict result/given label= 0.504448/1
predict case 46 , predict result/given label= 0.303315/1
predict case 47 , predict result/given label= 0.668300/1
predict case 48 , predict result/given label= 0.214712/1
predict case 49 , predict result/given label= 0.526466/1
predict case 50 , predict result/given label= 0.924551/1
predict case 51 , predict result/given label= 0.314518/1
predict case 52 , predict result/given label= 0.214347/1
predict case 53 , predict result/given label= 0.697122/1
predict case 54 , predict result/given label= 0.682060/1
predict case 55 , predict result/given label= 0.838411/1
predict case 56 , predict result/given label= 0.681596/1
predict case 57 , predict result/given label= 0.305925/1
predict case 58 , predict result/given label= 0.506961/1
predict case 59 , predict result/given label= 0.381426/1
predict case 60 , predict result/given label= 0.627382/1
predict case 61 , predict result/given label= 0.813184/1
predict case 62 , predict result/given label= 0.192501/1
predict case 63 , predict result/given label= 0.621898/1
