predict case 0 , predict result/given label= 0.558130/1
predict case 1 , predict result/given label= 0.415404/1
predict case 2 , predict result/given label= 0.536614/1
predict case 3 , predict result/given label= 0.628477/1
predict case 4 , predict result/given label= 0.669423/1
predict case 5 , predict result/given label= 0.443011/1
predict case 6 , predict result/given label= 0.333151/1
predict case 7 , predict result/given label= 0.355195/1
predict case 8 , predict result/given label= 0.685332/1
predict case 9 , predict result/given label= 0.801902/1
predict case 10 , predict result/given label= 0.598611/1
predict case 11 , predict result/given label= 0.527076/1
predict case 12 , predict result/given label= 0.913454/1
predict case 13 , predict result/given label= 0.706562/1
predict case 14 , predict result/given label= 0.585181/1
predict case 15 , predict result/given label= 0.426171/1
predict case 16 , predict result/given label= 0.636636/1
predict case 17 , predict result/given label= 0.717852/1
predict case 18 , predict result/given label= 0.867792/1
predict case 19 , predict result/given label= 0.418549/1
predict case 20 , predict result/given label= 0.411317/1
predict case 21 , predict result/given label= 0.841406/1
predict case 22 , predict result/given label= 0.377815/1
predict case 23 , predict result/given label= 0.491536/1
predict case 24 , predict result/given label= 0.406759/1
predict case 25 , predict result/given label= 0.794836/1
predict case 26 , predict result/given label= 0.803985/1
predict case 27 , predict result/given label= 0.378447/1
predict case 28 , predict result/given label= 0.566620/1
predict case 29 , predict result/given label= 0.493237/1
predict case 30 , predict result/given label= 0.378685/1
predict case 31 , predict result/given label= 0.320504/1
predict case 32 , predict result/given label= 0.624922/1
predict case 33 , predict result/given label= 0.285044/1
predict case 34 , predict result/given label= 0.754379/1
predict case 35 , predict result/given label= 0.684997/1
predict case 36 , predict result/given label= 0.601757/1
predict case 37 , predict result/given label= 0.472132/1
predict case 38 , predict result/given label= 0.443789/1
predict case 39 , predict result/given label= 0.293734/1
predict case 40 , predict result/given label= 0.915997/1
predict case 41 , predict result/given label= 0.669228/1
predict case 42 , predict result/given label= 0.544862/1
predict case 43 , predict result/given label= 0.554260/1
predict case 44 , predict result/given label= 0.589902/1
predict case 45 , predict result/given label= 0.511953/1
predict case 46 , predict result/given label= 0.550247/1
predict case 47 , predict result/given label= 0.620628/1
predict case 48 , predict result/given label= 0.660999/1
predict case 49 , predict result/given label= 0.571052/1
predict case 50 , predict result/given label= 0.637448/1
predict case 51 , predict result/given label= 0.851783/1
predict case 52 , predict result/given label= 0.886817/1
predict case 53 , predict result/given label= 0.541431/1
predict case 54 , predict result/given label= 0.579614/1
predict case 55 , predict result/given label= 0.521728/1
predict case 56 , predict result/given label= 0.623969/1
predict case 57 , predict result/given label= 0.440967/1
predict case 58 , predict result/given label= 0.391823/1
predict case 59 , predict result/given label= 0.519851/1
predict case 60 , predict result/given label= 0.357351/1
predict case 61 , predict result/given label= 0.568221/1
predict case 62 , predict result/given label= 0.607939/1
predict case 63 , predict result/given label= 0.389281/1
predict case 64 , predict result/given label= 0.413308/1
predict case 65 , predict result/given label= 0.328792/1
predict case 66 , predict result/given label= 0.821224/1
predict case 67 , predict result/given label= 0.487387/1
predict case 68 , predict result/given label= 0.668144/1
predict case 69 , predict result/given label= 0.792635/1
predict case 70 , predict result/given label= 0.835984/1
predict case 71 , predict result/given label= 0.416018/1
predict case 72 , predict result/given label= 0.637727/1
predict case 73 , predict result/given label= 0.601971/1
predict case 74 , predict result/given label= 0.598226/1
predict case 75 , predict result/given label= 0.745048/1
predict case 76 , predict result/given label= 0.752016/1
predict case 77 , predict result/given label= 0.798398/1
predict case 78 , predict result/given label= 0.376651/1
predict case 79 , predict result/given label= 0.244491/1
predict case 80 , predict result/given label= 0.700512/1
predict case 81 , predict result/given label= 0.730904/1
predict case 82 , predict result/given label= 0.619405/1
predict case 83 , predict result/given label= 0.758758/1
predict case 84 , predict result/given label= 0.606668/1
predict case 85 , predict result/given label= 0.463163/1
predict case 86 , predict result/given label= 0.589186/1
predict case 87 , predict result/given label= 0.383136/1
predict case 88 , predict result/given label= 0.408594/1
predict case 89 , predict result/given label= 0.400795/1
predict case 90 , predict result/given label= 0.557617/1
predict case 91 , predict result/given label= 0.830243/1
predict case 92 , predict result/given label= 0.518647/1
predict case 93 , predict result/given label= 0.864256/1
predict case 94 , predict result/given label= 0.426698/1
predict case 95 , predict result/given label= 0.529569/1
predict case 96 , predict result/given label= 0.502246/1
predict case 97 , predict result/given label= 0.260397/1
predict case 98 , predict result/given label= 0.562864/1
predict case 99 , predict result/given label= 0.342586/1
predict case 100 , predict result/given label= 0.728856/1
predict case 101 , predict result/given label= 0.585879/1
predict case 102 , predict result/given label= 0.483796/1
predict case 103 , predict result/given label= 0.557300/1
predict case 104 , predict result/given label= 0.403751/1
predict case 105 , predict result/given label= 0.824619/1
predict case 106 , predict result/given label= 0.683964/1
predict case 107 , predict result/given label= 0.894681/1
predict case 108 , predict result/given label= 0.447249/1
predict case 109 , predict result/given label= 0.378234/1
predict case 110 , predict result/given label= 0.480457/1
predict case 111 , predict result/given label= 0.790104/1
predict case 112 , predict result/given label= 0.554987/1
predict case 113 , predict result/given label= 0.558933/1
predict case 114 , predict result/given label= 0.646179/1
predict case 115 , predict result/given label= 0.276034/1
predict case 116 , predict result/given label= 0.606791/1
predict case 117 , predict result/given label= 0.557208/1
predict case 118 , predict result/given label= 0.825197/1
predict case 119 , predict result/given label= 0.447247/1
predict case 120 , predict result/given label= 0.429047/1
predict case 121 , predict result/given label= 0.553369/1
predict case 122 , predict result/given label= 0.523478/1
predict case 123 , predict result/given label= 0.790193/1
predict case 124 , predict result/given label= 0.422423/1
predict case 125 , predict result/given label= 0.445328/1
predict case 126 , predict result/given label= 0.892176/1
predict case 127 , predict result/given label= 0.925337/1
predict case 128 , predict result/given label= 0.486406/1
predict case 129 , predict result/given label= 0.902727/1
predict case 130 , predict result/given label= 0.433753/1
predict case 131 , predict result/given label= 0.788072/1
predict case 132 , predict result/given label= 0.784289/1
predict case 133 , predict result/given label= 0.585497/1
predict case 134 , predict result/given label= 0.549346/1
predict case 135 , predict result/given label= 0.685621/1
predict case 136 , predict result/given label= 0.679988/1
predict case 137 , predict result/given label= 0.288289/1
predict case 138 , predict result/given label= 0.308637/1
predict case 139 , predict result/given label= 0.500704/1
predict case 140 , predict result/given label= 0.657085/1
predict case 141 , predict result/given label= 0.457245/1
predict case 142 , predict result/given label= 0.793196/1
predict case 143 , predict result/given label= 0.345164/1
predict case 144 , predict result/given label= 0.562152/1
predict case 145 , predict result/given label= 0.331775/1
predict case 146 , predict result/given label= 0.836164/1
predict case 147 , predict result/given label= 0.740238/1
predict case 148 , predict result/given label= 0.390070/1
predict case 149 , predict result/given label= 0.481805/1
predict case 150 , predict result/given label= 0.639275/1
predict case 151 , predict result/given label= 0.371408/1
predict case 152 , predict result/given label= 0.758714/1
predict case 153 , predict result/given label= 0.459322/1
predict case 154 , predict result/given label= 0.292955/1
predict case 155 , predict result/given label= 0.814852/1
predict case 156 , predict result/given label= 0.591358/1
predict case 157 , predict result/given label= 0.242587/1
predict case 158 , predict result/given label= 0.534651/1
predict case 159 , predict result/given label= 0.410842/1
predict case 160 , predict result/given label= 0.615053/1
predict case 161 , predict result/given label= 0.851724/1
predict case 162 , predict result/given label= 0.579047/1
predict case 163 , predict result/given label= 0.782092/1
predict case 164 , predict result/given label= 0.665510/1
predict case 165 , predict result/given label= 0.811788/1
predict case 166 , predict result/given label= 0.708149/1
predict case 167 , predict result/given label= 0.711060/1
predict case 168 , predict result/given label= 0.581967/1
predict case 169 , predict result/given label= 0.481861/1
predict case 170 , predict result/given label= 0.672594/1
predict case 171 , predict result/given label= 0.265576/1
predict case 172 , predict result/given label= 0.316207/1
predict case 173 , predict result/given label= 0.784075/1
predict case 174 , predict result/given label= 0.749227/1
predict case 175 , predict result/given label= 0.325971/1
predict case 176 , predict result/given label= 0.457224/1
predict case 177 , predict result/given label= 0.573346/0
predict case 178 , predict result/given label= 0.318496/0
predict case 179 , predict result/given label= 0.280087/0
predict case 180 , predict result/given label= 0.256532/0
predict case 181 , predict result/given label= 0.545840/0
predict case 182 , predict result/given label= 0.240878/0
predict case 183 , predict result/given label= 0.357767/0
predict case 184 , predict result/given label= 0.287317/0
predict case 185 , predict result/given label= 0.239581/0
predict case 186 , predict result/given label= 0.334730/0
predict case 187 , predict result/given label= 0.284300/0
predict case 188 , predict result/given label= 0.394643/0
predict case 189 , predict result/given label= 0.549284/0
predict case 190 , predict result/given label= 0.476707/0
predict case 191 , predict result/given label= 0.355403/0
predict case 192 , predict result/given label= 0.504085/0
predict case 193 , predict result/given label= 0.605607/0
predict case 194 , predict result/given label= 0.513746/0
predict case 195 , predict result/given label= 0.429428/0
predict case 196 , predict result/given label= 0.221255/0
predict case 197 , predict result/given label= 0.562426/0
predict case 198 , predict result/given label= 0.558114/0
predict case 199 , predict result/given label= 0.361624/0
predict case 200 , predict result/given label= 0.402740/0
predict case 201 , predict result/given label= 0.287816/0
predict case 202 , predict result/given label= 0.600115/0
predict case 203 , predict result/given label= 0.381732/0
predict case 204 , predict result/given label= 0.532607/0
predict case 205 , predict result/given label= 0.266440/0
predict case 206 , predict result/given label= 0.218220/0
predict case 207 , predict result/given label= 0.307032/0
predict case 208 , predict result/given label= 0.516666/0
predict case 209 , predict result/given label= 0.447144/0
predict case 210 , predict result/given label= 0.443445/0
predict case 211 , predict result/given label= 0.265589/0
predict case 212 , predict result/given label= 0.604563/0
predict case 213 , predict result/given label= 0.286453/0
predict case 214 , predict result/given label= 0.539986/0
predict case 215 , predict result/given label= 0.314318/0
predict case 216 , predict result/given label= 0.451956/0
predict case 217 , predict result/given label= 0.764962/0
predict case 218 , predict result/given label= 0.460180/0
predict case 219 , predict result/given label= 0.508208/0
predict case 220 , predict result/given label= 0.399483/0
predict case 221 , predict result/given label= 0.427630/0
predict case 222 , predict result/given label= 0.513653/0
predict case 223 , predict result/given label= 0.289375/0
predict case 224 , predict result/given label= 0.388568/0
predict case 225 , predict result/given label= 0.263846/0
predict case 226 , predict result/given label= 0.509343/0
predict case 227 , predict result/given label= 0.386450/0
predict case 228 , predict result/given label= 0.212973/0
predict case 229 , predict result/given label= 0.351111/0
predict case 230 , predict result/given label= 0.485740/0
predict case 231 , predict result/given label= 0.350751/0
predict case 232 , predict result/given label= 0.464797/0
predict case 233 , predict result/given label= 0.633346/0
predict case 234 , predict result/given label= 0.715037/0
predict case 235 , predict result/given label= 0.365250/0
predict case 236 , predict result/given label= 0.395060/0
predict case 237 , predict result/given label= 0.215194/0
predict case 238 , predict result/given label= 0.261117/0
predict case 239 , predict result/given label= 0.311568/0
predict case 240 , predict result/given label= 0.278988/0
predict case 241 , predict result/given label= 0.378425/0
predict case 242 , predict result/given label= 0.406684/0
predict case 243 , predict result/given label= 0.418520/0
predict case 244 , predict result/given label= 0.283574/0
predict case 245 , predict result/given label= 0.544670/0
predict case 246 , predict result/given label= 0.411853/0
predict case 247 , predict result/given label= 0.512749/0
predict case 248 , predict result/given label= 0.240783/0
predict case 249 , predict result/given label= 0.394666/0
predict case 250 , predict result/given label= 0.309970/0
predict case 251 , predict result/given label= 0.568652/0
predict case 252 , predict result/given label= 0.473503/0
