predict case 0 , predict result/given label= 0.595550/1
predict case 1 , predict result/given label= 0.474665/1
predict case 2 , predict result/given label= 0.221276/1
predict case 3 , predict result/given label= 0.782259/1
predict case 4 , predict result/given label= 0.413053/1
predict case 5 , predict result/given label= 0.835063/1
predict case 6 , predict result/given label= 0.598825/1
predict case 7 , predict result/given label= 0.722000/1
predict case 8 , predict result/given label= 0.816747/1
predict case 9 , predict result/given label= 0.928967/1
predict case 10 , predict result/given label= 0.464112/1
predict case 11 , predict result/given label= 0.680377/1
predict case 12 , predict result/given label= 0.723345/1
predict case 13 , predict result/given label= 0.491884/1
predict case 14 , predict result/given label= 0.600634/1
predict case 15 , predict result/given label= 0.322439/1
predict case 16 , predict result/given label= 0.595149/1
predict case 17 , predict result/given label= 0.499697/1
predict case 18 , predict result/given label= 0.912877/1
predict case 19 , predict result/given label= 0.308170/1
predict case 20 , predict result/given label= 0.926262/1
predict case 21 , predict result/given label= 0.855482/1
predict case 22 , predict result/given label= 0.518909/1
predict case 23 , predict result/given label= 0.932701/1
predict case 24 , predict result/given label= 0.925915/1
predict case 25 , predict result/given label= 0.357214/1
predict case 26 , predict result/given label= 0.811751/1
predict case 27 , predict result/given label= 0.826714/1
predict case 28 , predict result/given label= 0.902854/1
predict case 29 , predict result/given label= 0.710504/1
predict case 30 , predict result/given label= 0.881655/1
predict case 31 , predict result/given label= 0.603555/1
predict case 32 , predict result/given label= 0.578119/1
predict case 33 , predict result/given label= 0.195724/1
predict case 34 , predict result/given label= 0.472098/1
predict case 35 , predict result/given label= 0.789214/1
predict case 36 , predict result/given label= 0.770510/1
predict case 37 , predict result/given label= 0.306585/1
predict case 38 , predict result/given label= 0.660920/1
predict case 39 , predict result/given label= 0.233153/1
predict case 40 , predict result/given label= 0.704318/1
predict case 41 , predict result/given label= 0.395454/1
predict case 42 , predict result/given label= 0.209351/1
predict case 43 , predict result/given label= 0.501465/1
predict case 44 , predict result/given label= 0.928857/1
predict case 45 , predict result/given label= 0.820281/1
predict case 46 , predict result/given label= 0.896584/1
predict case 47 , predict result/given label= 0.364456/1
predict case 48 , predict result/given label= 0.658835/1
predict case 49 , predict result/given label= 0.450575/1
predict case 50 , predict result/given label= 0.815838/1
predict case 51 , predict result/given label= 0.820959/1
predict case 52 , predict result/given label= 0.919650/1
predict case 53 , predict result/given label= 0.301620/1
predict case 54 , predict result/given label= 0.578662/1
predict case 55 , predict result/given label= 0.531814/1
predict case 56 , predict result/given label= 0.143217/1
predict case 57 , predict result/given label= 0.446785/1
predict case 58 , predict result/given label= 0.752582/1
predict case 59 , predict result/given label= 0.774705/1
predict case 60 , predict result/given label= 0.529293/1
predict case 61 , predict result/given label= 0.599516/1
predict case 62 , predict result/given label= 0.576487/1
predict case 63 , predict result/given label= 0.738534/1
predict case 64 , predict result/given label= 0.671664/1
predict case 65 , predict result/given label= 0.211939/1
predict case 66 , predict result/given label= 0.488955/1
predict case 67 , predict result/given label= 0.888903/1
predict case 68 , predict result/given label= 0.845087/1
predict case 69 , predict result/given label= 0.164730/1
predict case 70 , predict result/given label= 0.243095/1
predict case 71 , predict result/given label= 0.379793/1
predict case 72 , predict result/given label= 0.441950/1
predict case 73 , predict result/given label= 0.388194/1
predict case 74 , predict result/given label= 0.385693/1
predict case 75 , predict result/given label= 0.927163/1
predict case 76 , predict result/given label= 0.444941/1
predict case 77 , predict result/given label= 0.926561/1
predict case 78 , predict result/given label= 0.900226/1
predict case 79 , predict result/given label= 0.856116/1
predict case 80 , predict result/given label= 0.566958/1
predict case 81 , predict result/given label= 0.441403/1
predict case 82 , predict result/given label= 0.382754/1
predict case 83 , predict result/given label= 0.213308/1
predict case 84 , predict result/given label= 0.390322/1
predict case 85 , predict result/given label= 0.410213/1
predict case 86 , predict result/given label= 0.430086/1
predict case 87 , predict result/given label= 0.755993/1
predict case 88 , predict result/given label= 0.798612/1
predict case 89 , predict result/given label= 0.755145/1
predict case 90 , predict result/given label= 0.281552/1
predict case 91 , predict result/given label= 0.866133/1
predict case 92 , predict result/given label= 0.579306/1
predict case 93 , predict result/given label= 0.797424/1
predict case 94 , predict result/given label= 0.304869/1
predict case 95 , predict result/given label= 0.897559/1
predict case 96 , predict result/given label= 0.786153/1
predict case 97 , predict result/given label= 0.469219/1
predict case 98 , predict result/given label= 0.684268/1
predict case 99 , predict result/given label= 0.645715/1
predict case 100 , predict result/given label= 0.447101/1
predict case 101 , predict result/given label= 0.834507/1
predict case 102 , predict result/given label= 0.654315/1
predict case 103 , predict result/given label= 0.120196/1
predict case 104 , predict result/given label= 0.912368/1
predict case 105 , predict result/given label= 0.808840/1
predict case 106 , predict result/given label= 0.732282/1
predict case 107 , predict result/given label= 0.929345/1
predict case 108 , predict result/given label= 0.608832/1
predict case 109 , predict result/given label= 0.182173/1
predict case 110 , predict result/given label= 0.746001/1
predict case 111 , predict result/given label= 0.195783/1
predict case 112 , predict result/given label= 0.571315/1
predict case 113 , predict result/given label= 0.884673/1
predict case 114 , predict result/given label= 0.301741/1
predict case 115 , predict result/given label= 0.534897/1
predict case 116 , predict result/given label= 0.927135/1
predict case 117 , predict result/given label= 0.387543/1
predict case 118 , predict result/given label= 0.365472/1
predict case 119 , predict result/given label= 0.540420/1
predict case 120 , predict result/given label= 0.593762/1
predict case 121 , predict result/given label= 0.719317/1
