predict case 0 , predict result/given label= 0.863976/1
predict case 1 , predict result/given label= 0.532849/1
predict case 2 , predict result/given label= 0.228126/1
predict case 3 , predict result/given label= 0.890693/1
predict case 4 , predict result/given label= 0.677981/1
predict case 5 , predict result/given label= 0.339432/1
predict case 6 , predict result/given label= 0.687319/1
predict case 7 , predict result/given label= 0.405161/1
predict case 8 , predict result/given label= 0.452590/1
predict case 9 , predict result/given label= 0.486251/1
predict case 10 , predict result/given label= 0.840438/1
predict case 11 , predict result/given label= 0.248698/1
predict case 12 , predict result/given label= 0.255720/1
predict case 13 , predict result/given label= 0.753565/1
predict case 14 , predict result/given label= 0.522082/1
predict case 15 , predict result/given label= 0.846590/1
predict case 16 , predict result/given label= 0.434831/1
predict case 17 , predict result/given label= 0.475282/1
predict case 18 , predict result/given label= 0.752235/1
predict case 19 , predict result/given label= 0.283752/1
predict case 20 , predict result/given label= 0.387575/1
predict case 21 , predict result/given label= 0.898682/1
predict case 22 , predict result/given label= 0.697917/1
predict case 23 , predict result/given label= 0.273511/1
predict case 24 , predict result/given label= 0.483840/1
predict case 25 , predict result/given label= 0.400397/1
predict case 26 , predict result/given label= 0.747367/1
predict case 27 , predict result/given label= 0.286961/1
predict case 28 , predict result/given label= 0.322352/1
predict case 29 , predict result/given label= 0.465482/1
predict case 30 , predict result/given label= 0.403911/1
predict case 31 , predict result/given label= 0.690905/1
predict case 32 , predict result/given label= 0.612182/1
predict case 33 , predict result/given label= 0.338918/1
predict case 34 , predict result/given label= 0.699348/1
predict case 35 , predict result/given label= 0.186316/1
predict case 36 , predict result/given label= 0.926971/1
predict case 37 , predict result/given label= 0.540226/1
predict case 38 , predict result/given label= 0.325453/1
predict case 39 , predict result/given label= 0.756597/1
predict case 40 , predict result/given label= 0.354193/1
predict case 41 , predict result/given label= 0.188672/1
predict case 42 , predict result/given label= 0.404652/1
predict case 43 , predict result/given label= 0.494996/1
predict case 44 , predict result/given label= 0.375425/1
predict case 45 , predict result/given label= 0.729247/1
predict case 46 , predict result/given label= 0.925214/1
predict case 47 , predict result/given label= 0.311629/1
predict case 48 , predict result/given label= 0.183846/1
predict case 49 , predict result/given label= 0.517490/1
predict case 50 , predict result/given label= 0.555524/1
predict case 51 , predict result/given label= 0.343305/1
predict case 52 , predict result/given label= 0.401807/1
predict case 53 , predict result/given label= 0.857580/1
predict case 54 , predict result/given label= 0.588271/1
predict case 55 , predict result/given label= 0.811645/1
predict case 56 , predict result/given label= 0.646159/1
predict case 57 , predict result/given label= 0.715535/1
predict case 58 , predict result/given label= 0.504481/1
predict case 59 , predict result/given label= 0.402246/1
predict case 60 , predict result/given label= 0.768980/1
predict case 61 , predict result/given label= 0.517526/1
predict case 62 , predict result/given label= 0.499943/1
predict case 63 , predict result/given label= 0.863499/1
predict case 64 , predict result/given label= 0.383797/1
predict case 65 , predict result/given label= 0.768143/1
predict case 66 , predict result/given label= 0.734597/1
predict case 67 , predict result/given label= 0.538087/1
predict case 68 , predict result/given label= 0.897820/1
predict case 69 , predict result/given label= 0.478061/1
predict case 70 , predict result/given label= 0.644301/1
predict case 71 , predict result/given label= 0.346504/1
predict case 72 , predict result/given label= 0.797208/1
predict case 73 , predict result/given label= 0.604053/1
predict case 74 , predict result/given label= 0.533459/1
predict case 75 , predict result/given label= 0.830047/1
predict case 76 , predict result/given label= 0.618856/1
predict case 77 , predict result/given label= 0.287132/1
predict case 78 , predict result/given label= 0.485017/1
predict case 79 , predict result/given label= 0.639457/1
predict case 80 , predict result/given label= 0.861816/1
predict case 81 , predict result/given label= 0.844448/1
predict case 82 , predict result/given label= 0.735780/1
predict case 83 , predict result/given label= 0.845709/1
predict case 84 , predict result/given label= 0.700068/1
predict case 85 , predict result/given label= 0.853489/1
predict case 86 , predict result/given label= 0.382817/1
predict case 87 , predict result/given label= 0.679013/1
predict case 88 , predict result/given label= 0.619035/1
predict case 89 , predict result/given label= 0.574754/1
predict case 90 , predict result/given label= 0.721467/1
predict case 91 , predict result/given label= 0.698002/1
predict case 92 , predict result/given label= 0.896165/1
predict case 93 , predict result/given label= 0.265639/1
predict case 94 , predict result/given label= 0.652325/1
predict case 95 , predict result/given label= 0.599357/1
predict case 96 , predict result/given label= 0.376569/1
predict case 97 , predict result/given label= 0.240067/1
predict case 98 , predict result/given label= 0.519325/1
predict case 99 , predict result/given label= 0.626448/1
predict case 100 , predict result/given label= 0.383583/1
predict case 101 , predict result/given label= 0.232521/1
predict case 102 , predict result/given label= 0.182218/1
predict case 103 , predict result/given label= 0.609482/1
predict case 104 , predict result/given label= 0.593150/1
predict case 105 , predict result/given label= 0.800679/1
predict case 106 , predict result/given label= 0.569602/1
predict case 107 , predict result/given label= 0.840722/1
predict case 108 , predict result/given label= 0.873314/1
predict case 109 , predict result/given label= 0.289251/1
predict case 110 , predict result/given label= 0.475275/1
predict case 111 , predict result/given label= 0.793512/1
predict case 112 , predict result/given label= 0.779142/1
