predict case 0 , predict result/given label= 0.239033/1
predict case 1 , predict result/given label= 0.717487/1
predict case 2 , predict result/given label= 0.462258/1
predict case 3 , predict result/given label= 0.539233/1
predict case 4 , predict result/given label= 0.796531/1
predict case 5 , predict result/given label= 0.652748/1
predict case 6 , predict result/given label= 0.655859/1
predict case 7 , predict result/given label= 0.522318/1
predict case 8 , predict result/given label= 0.428673/1
predict case 9 , predict result/given label= 0.795089/1
predict case 10 , predict result/given label= 0.681118/1
predict case 11 , predict result/given label= 0.525294/1
predict case 12 , predict result/given label= 0.291694/1
predict case 13 , predict result/given label= 0.348733/1
predict case 14 , predict result/given label= 0.306200/1
predict case 15 , predict result/given label= 0.397588/1
predict case 16 , predict result/given label= 0.439038/1
predict case 17 , predict result/given label= 0.379052/1
predict case 18 , predict result/given label= 0.680841/1
predict case 19 , predict result/given label= 0.649207/1
predict case 20 , predict result/given label= 0.641580/1
predict case 21 , predict result/given label= 0.355607/1
predict case 22 , predict result/given label= 0.824775/1
predict case 23 , predict result/given label= 0.515596/1
predict case 24 , predict result/given label= 0.640369/1
predict case 25 , predict result/given label= 0.516920/1
predict case 26 , predict result/given label= 0.791802/1
predict case 27 , predict result/given label= 0.356499/1
predict case 28 , predict result/given label= 0.526032/1
predict case 29 , predict result/given label= 0.658532/1
predict case 30 , predict result/given label= 0.555715/1
predict case 31 , predict result/given label= 0.243179/1
predict case 32 , predict result/given label= 0.229320/1
predict case 33 , predict result/given label= 0.352361/1
predict case 34 , predict result/given label= 0.432541/1
predict case 35 , predict result/given label= 0.556823/1
predict case 36 , predict result/given label= 0.695100/1
predict case 37 , predict result/given label= 0.500999/1
predict case 38 , predict result/given label= 0.274213/1
predict case 39 , predict result/given label= 0.453799/1
predict case 40 , predict result/given label= 0.465901/1
predict case 41 , predict result/given label= 0.290728/1
predict case 42 , predict result/given label= 0.641033/1
predict case 43 , predict result/given label= 0.290169/1
predict case 44 , predict result/given label= 0.276108/1
predict case 45 , predict result/given label= 0.534592/1
predict case 46 , predict result/given label= 0.151563/1
predict case 47 , predict result/given label= 0.688688/1
predict case 48 , predict result/given label= 0.518251/1
predict case 49 , predict result/given label= 0.691403/1
predict case 50 , predict result/given label= 0.482573/1
predict case 51 , predict result/given label= 0.644048/1
predict case 52 , predict result/given label= 0.684322/1
predict case 53 , predict result/given label= 0.637058/1
predict case 54 , predict result/given label= 0.533405/1
predict case 55 , predict result/given label= 0.278688/1
predict case 56 , predict result/given label= 0.760957/1
predict case 57 , predict result/given label= 0.491662/1
predict case 58 , predict result/given label= 0.558504/1
predict case 59 , predict result/given label= 0.717535/1
predict case 60 , predict result/given label= 0.704761/1
predict case 61 , predict result/given label= 0.262825/1
predict case 62 , predict result/given label= 0.342228/1
predict case 63 , predict result/given label= 0.576911/1
predict case 64 , predict result/given label= 0.262941/1
predict case 65 , predict result/given label= 0.501111/1
predict case 66 , predict result/given label= 0.647585/1
predict case 67 , predict result/given label= 0.651375/1
predict case 68 , predict result/given label= 0.792664/1
predict case 69 , predict result/given label= 0.480027/1
predict case 70 , predict result/given label= 0.256147/1
predict case 71 , predict result/given label= 0.353324/1
predict case 72 , predict result/given label= 0.649889/1
predict case 73 , predict result/given label= 0.649256/1
predict case 74 , predict result/given label= 0.792798/1
predict case 75 , predict result/given label= 0.521379/1
predict case 76 , predict result/given label= 0.523142/1
predict case 77 , predict result/given label= 0.648551/1
predict case 78 , predict result/given label= 0.274122/1
predict case 79 , predict result/given label= 0.465058/1
predict case 80 , predict result/given label= 0.264898/1
predict case 81 , predict result/given label= 0.651460/1
predict case 82 , predict result/given label= 0.408715/1
predict case 83 , predict result/given label= 0.697811/1
predict case 84 , predict result/given label= 0.396494/1
predict case 85 , predict result/given label= 0.397247/1
predict case 86 , predict result/given label= 0.208258/1
predict case 87 , predict result/given label= 0.647154/1
predict case 88 , predict result/given label= 0.651434/1
predict case 89 , predict result/given label= 0.652900/1
predict case 90 , predict result/given label= 0.826004/1
predict case 91 , predict result/given label= 0.561509/1
predict case 92 , predict result/given label= 0.635539/1
predict case 93 , predict result/given label= 0.450498/1
predict case 94 , predict result/given label= 0.427002/1
predict case 95 , predict result/given label= 0.241468/1
predict case 96 , predict result/given label= 0.353806/1
predict case 97 , predict result/given label= 0.343258/1
predict case 98 , predict result/given label= 0.513431/1
predict case 99 , predict result/given label= 0.301079/1
predict case 100 , predict result/given label= 0.692889/1
predict case 101 , predict result/given label= 0.236754/1
predict case 102 , predict result/given label= 0.313839/1
predict case 103 , predict result/given label= 0.637012/1
predict case 104 , predict result/given label= 0.455288/1
predict case 105 , predict result/given label= 0.471970/1
predict case 106 , predict result/given label= 0.466387/1
predict case 107 , predict result/given label= 0.562690/1
predict case 108 , predict result/given label= 0.645824/1
predict case 109 , predict result/given label= 0.302531/1
predict case 110 , predict result/given label= 0.473231/1
predict case 111 , predict result/given label= 0.647541/1
predict case 112 , predict result/given label= 0.265457/1
predict case 113 , predict result/given label= 0.183628/1
predict case 114 , predict result/given label= 0.301046/1
predict case 115 , predict result/given label= 0.554124/1
