predict case 0 , predict result/given label= 0.319130/1
predict case 1 , predict result/given label= 0.689179/1
predict case 2 , predict result/given label= 0.608325/1
predict case 3 , predict result/given label= 0.650445/1
predict case 4 , predict result/given label= 0.525431/1
predict case 5 , predict result/given label= 0.704705/1
predict case 6 , predict result/given label= 0.415921/1
predict case 7 , predict result/given label= 0.841138/1
predict case 8 , predict result/given label= 0.254251/1
predict case 9 , predict result/given label= 0.374497/1
predict case 10 , predict result/given label= 0.486085/1
predict case 11 , predict result/given label= 0.333109/1
predict case 12 , predict result/given label= 0.491712/1
predict case 13 , predict result/given label= 0.577366/1
predict case 14 , predict result/given label= 0.448104/1
predict case 15 , predict result/given label= 0.639589/1
predict case 16 , predict result/given label= 0.693999/1
predict case 17 , predict result/given label= 0.417809/1
predict case 18 , predict result/given label= 0.400513/1
predict case 19 , predict result/given label= 0.585675/1
predict case 20 , predict result/given label= 0.434546/1
predict case 21 , predict result/given label= 0.352549/1
predict case 22 , predict result/given label= 0.845650/1
predict case 23 , predict result/given label= 0.400778/1
predict case 24 , predict result/given label= 0.518000/1
predict case 25 , predict result/given label= 0.400727/1
predict case 26 , predict result/given label= 0.852902/1
predict case 27 , predict result/given label= 0.592861/1
predict case 28 , predict result/given label= 0.804777/1
predict case 29 , predict result/given label= 0.385886/1
predict case 30 , predict result/given label= 0.598577/1
predict case 31 , predict result/given label= 0.276840/1
predict case 32 , predict result/given label= 0.525407/1
predict case 33 , predict result/given label= 0.540696/1
predict case 34 , predict result/given label= 0.403650/1
predict case 35 , predict result/given label= 0.417429/1
predict case 36 , predict result/given label= 0.839499/1
predict case 37 , predict result/given label= 0.480071/1
predict case 38 , predict result/given label= 0.378807/1
predict case 39 , predict result/given label= 0.402385/1
predict case 40 , predict result/given label= 0.792159/1
predict case 41 , predict result/given label= 0.840987/1
predict case 42 , predict result/given label= 0.340958/1
predict case 43 , predict result/given label= 0.491778/1
predict case 44 , predict result/given label= 0.485007/1
predict case 45 , predict result/given label= 0.289562/1
predict case 46 , predict result/given label= 0.533652/1
predict case 47 , predict result/given label= 0.732536/1
predict case 48 , predict result/given label= 0.390468/1
predict case 49 , predict result/given label= 0.414493/1
predict case 50 , predict result/given label= 0.572766/1
predict case 51 , predict result/given label= 0.565535/1
predict case 52 , predict result/given label= 0.550032/1
predict case 53 , predict result/given label= 0.521959/1
predict case 54 , predict result/given label= 0.447858/1
predict case 55 , predict result/given label= 0.718628/1
predict case 56 , predict result/given label= 0.477102/1
predict case 57 , predict result/given label= 0.502462/1
predict case 58 , predict result/given label= 0.809775/1
predict case 59 , predict result/given label= 0.387016/1
predict case 60 , predict result/given label= 0.557243/1
predict case 61 , predict result/given label= 0.431269/1
predict case 62 , predict result/given label= 0.573788/1
predict case 63 , predict result/given label= 0.575594/1
predict case 64 , predict result/given label= 0.754897/1
predict case 65 , predict result/given label= 0.234568/1
predict case 66 , predict result/given label= 0.449497/1
predict case 67 , predict result/given label= 0.813421/1
predict case 68 , predict result/given label= 0.586086/1
predict case 69 , predict result/given label= 0.851434/1
predict case 70 , predict result/given label= 0.391127/1
predict case 71 , predict result/given label= 0.545705/1
predict case 72 , predict result/given label= 0.794802/1
predict case 73 , predict result/given label= 0.708578/1
predict case 74 , predict result/given label= 0.671970/1
predict case 75 , predict result/given label= 0.828718/1
predict case 76 , predict result/given label= 0.544425/1
predict case 77 , predict result/given label= 0.480770/1
predict case 78 , predict result/given label= 0.339298/1
predict case 79 , predict result/given label= 0.291232/1
predict case 80 , predict result/given label= 0.710100/1
predict case 81 , predict result/given label= 0.379213/1
predict case 82 , predict result/given label= 0.493031/1
predict case 83 , predict result/given label= 0.772317/1
predict case 84 , predict result/given label= 0.859430/1
predict case 85 , predict result/given label= 0.397627/1
predict case 86 , predict result/given label= 0.485002/1
predict case 87 , predict result/given label= 0.762048/1
predict case 88 , predict result/given label= 0.799132/1
predict case 89 , predict result/given label= 0.623277/1
predict case 90 , predict result/given label= 0.868122/1
predict case 91 , predict result/given label= 0.413087/1
predict case 92 , predict result/given label= 0.433605/1
predict case 93 , predict result/given label= 0.249823/1
predict case 94 , predict result/given label= 0.351620/1
predict case 95 , predict result/given label= 0.788398/1
predict case 96 , predict result/given label= 0.476033/1
predict case 97 , predict result/given label= 0.518696/1
predict case 98 , predict result/given label= 0.374962/1
predict case 99 , predict result/given label= 0.434217/1
predict case 100 , predict result/given label= 0.674981/1
predict case 101 , predict result/given label= 0.466152/1
predict case 102 , predict result/given label= 0.252345/1
predict case 103 , predict result/given label= 0.584600/1
predict case 104 , predict result/given label= 0.386807/1
predict case 105 , predict result/given label= 0.844106/1
predict case 106 , predict result/given label= 0.792829/1
predict case 107 , predict result/given label= 0.390343/1
predict case 108 , predict result/given label= 0.352121/1
predict case 109 , predict result/given label= 0.476902/1
predict case 110 , predict result/given label= 0.542392/1
predict case 111 , predict result/given label= 0.379272/1
predict case 112 , predict result/given label= 0.692652/1
predict case 113 , predict result/given label= 0.569821/1
predict case 114 , predict result/given label= 0.549148/1
predict case 115 , predict result/given label= 0.705851/1
predict case 116 , predict result/given label= 0.770167/1
predict case 117 , predict result/given label= 0.576716/1
predict case 118 , predict result/given label= 0.528951/1
predict case 119 , predict result/given label= 0.473386/1
predict case 120 , predict result/given label= 0.643456/1
predict case 121 , predict result/given label= 0.719524/1
predict case 122 , predict result/given label= 0.780925/1
predict case 123 , predict result/given label= 0.785781/1
predict case 124 , predict result/given label= 0.624877/1
predict case 125 , predict result/given label= 0.771134/1
predict case 126 , predict result/given label= 0.710603/1
predict case 127 , predict result/given label= 0.774893/1
predict case 128 , predict result/given label= 0.378363/1
predict case 129 , predict result/given label= 0.477894/1
predict case 130 , predict result/given label= 0.570973/1
predict case 131 , predict result/given label= 0.533773/1
predict case 132 , predict result/given label= 0.823050/1
predict case 133 , predict result/given label= 0.840882/1
predict case 134 , predict result/given label= 0.517864/1
predict case 135 , predict result/given label= 0.496521/1
predict case 136 , predict result/given label= 0.799183/1
predict case 137 , predict result/given label= 0.573560/1
predict case 138 , predict result/given label= 0.739816/1
predict case 139 , predict result/given label= 0.678685/1
predict case 140 , predict result/given label= 0.829732/1
predict case 141 , predict result/given label= 0.851067/1
predict case 142 , predict result/given label= 0.761461/1
predict case 143 , predict result/given label= 0.491333/1
predict case 144 , predict result/given label= 0.278110/1
predict case 145 , predict result/given label= 0.839881/1
predict case 146 , predict result/given label= 0.522707/1
predict case 147 , predict result/given label= 0.449006/1
predict case 148 , predict result/given label= 0.706882/1
predict case 149 , predict result/given label= 0.454171/1
predict case 150 , predict result/given label= 0.703430/1
predict case 151 , predict result/given label= 0.569320/1
predict case 152 , predict result/given label= 0.367325/1
predict case 153 , predict result/given label= 0.379196/1
predict case 154 , predict result/given label= 0.651647/1
predict case 155 , predict result/given label= 0.632347/1
predict case 156 , predict result/given label= 0.419474/1
predict case 157 , predict result/given label= 0.505324/1
predict case 158 , predict result/given label= 0.421591/1
predict case 159 , predict result/given label= 0.590674/1
predict case 160 , predict result/given label= 0.446222/1
predict case 161 , predict result/given label= 0.415983/1
predict case 162 , predict result/given label= 0.290827/1
predict case 163 , predict result/given label= 0.453641/1
predict case 164 , predict result/given label= 0.460662/1
predict case 165 , predict result/given label= 0.448859/1
predict case 166 , predict result/given label= 0.528546/1
predict case 167 , predict result/given label= 0.503401/1
predict case 168 , predict result/given label= 0.681880/1
predict case 169 , predict result/given label= 0.515318/1
predict case 170 , predict result/given label= 0.499899/1
predict case 171 , predict result/given label= 0.379704/1
predict case 172 , predict result/given label= 0.841541/1
predict case 173 , predict result/given label= 0.631787/1
predict case 174 , predict result/given label= 0.469813/1
predict case 175 , predict result/given label= 0.366833/1
predict case 176 , predict result/given label= 0.421012/1
predict case 177 , predict result/given label= 0.760958/1
predict case 178 , predict result/given label= 0.686644/1
predict case 179 , predict result/given label= 0.859091/1
predict case 180 , predict result/given label= 0.456094/1
predict case 181 , predict result/given label= 0.677551/1
predict case 182 , predict result/given label= 0.841576/1
predict case 183 , predict result/given label= 0.522101/1
predict case 184 , predict result/given label= 0.816407/1
predict case 185 , predict result/given label= 0.862348/1
predict case 186 , predict result/given label= 0.394369/1
predict case 187 , predict result/given label= 0.868030/1
predict case 188 , predict result/given label= 0.332128/1
predict case 189 , predict result/given label= 0.491580/1
