predict case 0 , predict result/given label= 0.349964/1
predict case 1 , predict result/given label= 0.489040/1
predict case 2 , predict result/given label= 0.405420/1
predict case 3 , predict result/given label= 0.777862/1
predict case 4 , predict result/given label= 0.502508/1
predict case 5 , predict result/given label= 0.523111/1
predict case 6 , predict result/given label= 0.417600/1
predict case 7 , predict result/given label= 0.203139/1
predict case 8 , predict result/given label= 0.652116/1
predict case 9 , predict result/given label= 0.624989/1
predict case 10 , predict result/given label= 0.558920/1
predict case 11 , predict result/given label= 0.586121/1
predict case 12 , predict result/given label= 0.416162/1
predict case 13 , predict result/given label= 0.528602/1
predict case 14 , predict result/given label= 0.354853/1
predict case 15 , predict result/given label= 0.359977/1
predict case 16 , predict result/given label= 0.826121/1
predict case 17 , predict result/given label= 0.310319/1
predict case 18 , predict result/given label= 0.813133/1
predict case 19 , predict result/given label= 0.569123/1
predict case 20 , predict result/given label= 0.459021/1
predict case 21 , predict result/given label= 0.622899/1
predict case 22 , predict result/given label= 0.641128/1
predict case 23 , predict result/given label= 0.324267/1
predict case 24 , predict result/given label= 0.414090/1
predict case 25 , predict result/given label= 0.221491/1
predict case 26 , predict result/given label= 0.514224/1
predict case 27 , predict result/given label= 0.524370/1
predict case 28 , predict result/given label= 0.396184/1
predict case 29 , predict result/given label= 0.325884/1
predict case 30 , predict result/given label= 0.252073/1
predict case 31 , predict result/given label= 0.396329/1
predict case 32 , predict result/given label= 0.533876/1
predict case 33 , predict result/given label= 0.440554/1
predict case 34 , predict result/given label= 0.772816/1
predict case 35 , predict result/given label= 0.397031/1
predict case 36 , predict result/given label= 0.607444/1
predict case 37 , predict result/given label= 0.463344/1
predict case 38 , predict result/given label= 0.574075/1
predict case 39 , predict result/given label= 0.385151/1
predict case 40 , predict result/given label= 0.357853/1
predict case 41 , predict result/given label= 0.299842/1
predict case 42 , predict result/given label= 0.477027/1
predict case 43 , predict result/given label= 0.324939/1
predict case 44 , predict result/given label= 0.539549/1
predict case 45 , predict result/given label= 0.442922/1
predict case 46 , predict result/given label= 0.350682/1
predict case 47 , predict result/given label= 0.602313/1
predict case 48 , predict result/given label= 0.521874/1
predict case 49 , predict result/given label= 0.450126/1
predict case 50 , predict result/given label= 0.822759/1
predict case 51 , predict result/given label= 0.325585/1
predict case 52 , predict result/given label= 0.681737/1
predict case 53 , predict result/given label= 0.431590/1
predict case 54 , predict result/given label= 0.449196/1
predict case 55 , predict result/given label= 0.368093/1
predict case 56 , predict result/given label= 0.924373/1
predict case 57 , predict result/given label= 0.459837/1
predict case 58 , predict result/given label= 0.479651/1
predict case 59 , predict result/given label= 0.406890/1
predict case 60 , predict result/given label= 0.533073/1
predict case 61 , predict result/given label= 0.890847/1
predict case 62 , predict result/given label= 0.589672/1
predict case 63 , predict result/given label= 0.482977/1
predict case 64 , predict result/given label= 0.862838/1
predict case 65 , predict result/given label= 0.436453/1
predict case 66 , predict result/given label= 0.532021/1
predict case 67 , predict result/given label= 0.385089/1
predict case 68 , predict result/given label= 0.380528/1
predict case 69 , predict result/given label= 0.449881/1
predict case 70 , predict result/given label= 0.297093/1
predict case 71 , predict result/given label= 0.451711/1
predict case 72 , predict result/given label= 0.577127/1
predict case 73 , predict result/given label= 0.203140/1
predict case 74 , predict result/given label= 0.520760/1
predict case 75 , predict result/given label= 0.331516/1
predict case 76 , predict result/given label= 0.278087/1
predict case 77 , predict result/given label= 0.913302/1
predict case 78 , predict result/given label= 0.555744/1
predict case 79 , predict result/given label= 0.913230/1
predict case 80 , predict result/given label= 0.588324/1
predict case 81 , predict result/given label= 0.466640/1
predict case 82 , predict result/given label= 0.481018/1
predict case 83 , predict result/given label= 0.575946/1
predict case 84 , predict result/given label= 0.831570/1
predict case 85 , predict result/given label= 0.430156/1
predict case 86 , predict result/given label= 0.462328/1
predict case 87 , predict result/given label= 0.457821/1
predict case 88 , predict result/given label= 0.599361/1
predict case 89 , predict result/given label= 0.528662/1
