predict case 0 , predict result/given label= 0.598112/1
predict case 1 , predict result/given label= 0.620635/1
predict case 2 , predict result/given label= 0.425897/1
predict case 3 , predict result/given label= 0.131379/1
predict case 4 , predict result/given label= 0.373407/1
predict case 5 , predict result/given label= 0.302789/1
predict case 6 , predict result/given label= 0.523715/1
predict case 7 , predict result/given label= 0.149148/1
predict case 8 , predict result/given label= 0.453612/1
predict case 9 , predict result/given label= 0.508941/1
predict case 10 , predict result/given label= 0.722808/1
predict case 11 , predict result/given label= 0.628296/1
predict case 12 , predict result/given label= 0.321585/1
predict case 13 , predict result/given label= 0.291462/1
predict case 14 , predict result/given label= 0.203329/1
predict case 15 , predict result/given label= 0.116806/1
predict case 16 , predict result/given label= 0.570630/1
predict case 17 , predict result/given label= 0.379748/1
predict case 18 , predict result/given label= 0.125239/1
predict case 19 , predict result/given label= 0.354652/1
predict case 20 , predict result/given label= 0.580921/1
predict case 21 , predict result/given label= 0.136267/1
predict case 22 , predict result/given label= 0.393549/1
predict case 23 , predict result/given label= 0.722830/1
predict case 24 , predict result/given label= 0.159074/1
predict case 25 , predict result/given label= 0.421288/1
predict case 26 , predict result/given label= 0.403555/1
predict case 27 , predict result/given label= 0.348293/1
predict case 28 , predict result/given label= 0.522747/1
predict case 29 , predict result/given label= 0.085589/1
predict case 30 , predict result/given label= 0.219775/1
predict case 31 , predict result/given label= 0.623787/1
predict case 32 , predict result/given label= 0.399415/1
predict case 33 , predict result/given label= 0.527429/1
predict case 34 , predict result/given label= 0.543763/1
predict case 35 , predict result/given label= 0.778914/1
predict case 36 , predict result/given label= 0.325225/1
predict case 37 , predict result/given label= 0.317506/1
predict case 38 , predict result/given label= 0.609400/1
predict case 39 , predict result/given label= 0.608023/1
predict case 40 , predict result/given label= 0.564024/1
predict case 41 , predict result/given label= 0.462379/1
predict case 42 , predict result/given label= 0.741177/1
predict case 43 , predict result/given label= 0.209055/1
predict case 44 , predict result/given label= 0.603690/1
predict case 45 , predict result/given label= 0.371390/1
predict case 46 , predict result/given label= 0.519854/1
predict case 47 , predict result/given label= 0.618165/1
predict case 48 , predict result/given label= 0.272979/1
predict case 49 , predict result/given label= 0.485011/1
predict case 50 , predict result/given label= 0.306240/1
predict case 51 , predict result/given label= 0.466176/1
predict case 52 , predict result/given label= 0.244612/1
predict case 53 , predict result/given label= 0.609949/1
predict case 54 , predict result/given label= 0.353724/1
predict case 55 , predict result/given label= 0.456412/1
predict case 56 , predict result/given label= 0.080695/1
predict case 57 , predict result/given label= 0.470429/1
predict case 58 , predict result/given label= 0.071621/1
predict case 59 , predict result/given label= 0.450207/1
predict case 60 , predict result/given label= 0.661216/1
predict case 61 , predict result/given label= 0.398145/1
predict case 62 , predict result/given label= 0.538803/1
predict case 63 , predict result/given label= 0.262696/1
predict case 64 , predict result/given label= 0.500013/1
predict case 65 , predict result/given label= 0.682053/1
predict case 66 , predict result/given label= 0.341907/1
predict case 67 , predict result/given label= 0.480867/1
predict case 68 , predict result/given label= 0.726952/1
predict case 69 , predict result/given label= 0.591542/1
predict case 70 , predict result/given label= 0.072852/1
predict case 71 , predict result/given label= 0.653371/1
predict case 72 , predict result/given label= 0.315281/1
predict case 73 , predict result/given label= 0.634316/1
predict case 74 , predict result/given label= 0.527161/1
predict case 75 , predict result/given label= 0.521760/1
