predict case 0 , predict result/given label= 0.256270/1
predict case 1 , predict result/given label= 0.115890/1
predict case 2 , predict result/given label= 0.608792/1
predict case 3 , predict result/given label= 0.226400/1
predict case 4 , predict result/given label= 0.559276/1
predict case 5 , predict result/given label= 0.381888/1
predict case 6 , predict result/given label= 0.658705/1
predict case 7 , predict result/given label= 0.578801/1
predict case 8 , predict result/given label= 0.387059/1
predict case 9 , predict result/given label= 0.349861/1
predict case 10 , predict result/given label= 0.103281/1
predict case 11 , predict result/given label= 0.272930/1
predict case 12 , predict result/given label= 0.869506/1
predict case 13 , predict result/given label= 0.850962/1
predict case 14 , predict result/given label= 0.110234/1
predict case 15 , predict result/given label= 0.439656/1
predict case 16 , predict result/given label= 0.466073/1
predict case 17 , predict result/given label= 0.630816/1
predict case 18 , predict result/given label= 0.109018/1
predict case 19 , predict result/given label= 0.072687/1
predict case 20 , predict result/given label= 0.210317/1
predict case 21 , predict result/given label= 0.287613/1
predict case 22 , predict result/given label= 0.751587/1
predict case 23 , predict result/given label= 0.110981/1
predict case 24 , predict result/given label= 0.445615/1
predict case 25 , predict result/given label= 0.147679/1
predict case 26 , predict result/given label= 0.091445/1
predict case 27 , predict result/given label= 0.205590/1
predict case 28 , predict result/given label= 0.108986/1
predict case 29 , predict result/given label= 0.379081/1
predict case 30 , predict result/given label= 0.191584/1
predict case 31 , predict result/given label= 0.456125/1
predict case 32 , predict result/given label= 0.215815/1
predict case 33 , predict result/given label= 0.444087/1
predict case 34 , predict result/given label= 0.234259/1
predict case 35 , predict result/given label= 0.278623/1
predict case 36 , predict result/given label= 0.224944/1
predict case 37 , predict result/given label= 0.375048/1
predict case 38 , predict result/given label= 0.129138/1
predict case 39 , predict result/given label= 0.421116/1
predict case 40 , predict result/given label= 0.073220/1
predict case 41 , predict result/given label= 0.381512/1
predict case 42 , predict result/given label= 0.107788/1
predict case 43 , predict result/given label= 0.190862/1
predict case 44 , predict result/given label= 0.751583/1
predict case 45 , predict result/given label= 0.578117/1
predict case 46 , predict result/given label= 0.546971/1
predict case 47 , predict result/given label= 0.452397/1
predict case 48 , predict result/given label= 0.156639/1
predict case 49 , predict result/given label= 0.731563/1
predict case 50 , predict result/given label= 0.183922/1
predict case 51 , predict result/given label= 0.194942/1
predict case 52 , predict result/given label= 0.383723/1
predict case 53 , predict result/given label= 0.736843/1
predict case 54 , predict result/given label= 0.195753/1
predict case 55 , predict result/given label= 0.144046/1
predict case 56 , predict result/given label= 0.199734/1
predict case 57 , predict result/given label= 0.638967/1
predict case 58 , predict result/given label= 0.137790/1
predict case 59 , predict result/given label= 0.101941/1
predict case 60 , predict result/given label= 0.924703/1
predict case 61 , predict result/given label= 0.075189/1
predict case 62 , predict result/given label= 0.381760/1
predict case 63 , predict result/given label= 0.563444/1
predict case 64 , predict result/given label= 0.556021/1
predict case 65 , predict result/given label= 0.337940/1
predict case 66 , predict result/given label= 0.107148/1
predict case 67 , predict result/given label= 0.566270/1
predict case 68 , predict result/given label= 0.072507/1
predict case 69 , predict result/given label= 0.073534/1
predict case 70 , predict result/given label= 0.610069/1
predict case 71 , predict result/given label= 0.548302/1
predict case 72 , predict result/given label= 0.070563/1
predict case 73 , predict result/given label= 0.754166/1
predict case 74 , predict result/given label= 0.211504/1
predict case 75 , predict result/given label= 0.629975/1
predict case 76 , predict result/given label= 0.847619/1
predict case 77 , predict result/given label= 0.580248/1
predict case 78 , predict result/given label= 0.866542/1
predict case 79 , predict result/given label= 0.497653/1
predict case 80 , predict result/given label= 0.145110/1
predict case 81 , predict result/given label= 0.252954/1
predict case 82 , predict result/given label= 0.075012/1
predict case 83 , predict result/given label= 0.644342/1
predict case 84 , predict result/given label= 0.134819/1
predict case 85 , predict result/given label= 0.712952/1
predict case 86 , predict result/given label= 0.139932/1
predict case 87 , predict result/given label= 0.075102/1
predict case 88 , predict result/given label= 0.739164/1
predict case 89 , predict result/given label= 0.075189/1
predict case 90 , predict result/given label= 0.311144/1
predict case 91 , predict result/given label= 0.132337/1
predict case 92 , predict result/given label= 0.337588/1
predict case 93 , predict result/given label= 0.548459/1
predict case 94 , predict result/given label= 0.073334/1
predict case 95 , predict result/given label= 0.488196/1
predict case 96 , predict result/given label= 0.639128/1
predict case 97 , predict result/given label= 0.108552/1
predict case 98 , predict result/given label= 0.111231/1
predict case 99 , predict result/given label= 0.211719/1
predict case 100 , predict result/given label= 0.194596/1
predict case 101 , predict result/given label= 0.732082/1
predict case 102 , predict result/given label= 0.190861/1
predict case 103 , predict result/given label= 0.737330/1
predict case 104 , predict result/given label= 0.497653/1
predict case 105 , predict result/given label= 0.754152/1
predict case 106 , predict result/given label= 0.112251/1
predict case 107 , predict result/given label= 0.283684/1
predict case 108 , predict result/given label= 0.738754/1
predict case 109 , predict result/given label= 0.608785/1
predict case 110 , predict result/given label= 0.639252/1
predict case 111 , predict result/given label= 0.222062/1
predict case 112 , predict result/given label= 0.072542/1
predict case 113 , predict result/given label= 0.547269/1
predict case 114 , predict result/given label= 0.134534/1
predict case 115 , predict result/given label= 0.129199/1
predict case 116 , predict result/given label= 0.075377/1
predict case 117 , predict result/given label= 0.452805/1
predict case 118 , predict result/given label= 0.639666/1
predict case 119 , predict result/given label= 0.722775/1
predict case 120 , predict result/given label= 0.107233/1
predict case 121 , predict result/given label= 0.575508/1
predict case 122 , predict result/given label= 0.641222/1
predict case 123 , predict result/given label= 0.469347/1
predict case 124 , predict result/given label= 0.109962/1
predict case 125 , predict result/given label= 0.377240/1
predict case 126 , predict result/given label= 0.280679/1
predict case 127 , predict result/given label= 0.073836/1
predict case 128 , predict result/given label= 0.087051/1
