predict case 0 , predict result/given label= 0.068465/1
predict case 1 , predict result/given label= 0.061367/1
predict case 2 , predict result/given label= 0.066813/1
predict case 3 , predict result/given label= 0.069417/1
predict case 4 , predict result/given label= 0.070714/1
predict case 5 , predict result/given label= 0.059905/1
predict case 6 , predict result/given label= 0.064565/1
predict case 7 , predict result/given label= 0.067997/1
predict case 8 , predict result/given label= 0.072637/1
predict case 9 , predict result/given label= 0.062469/1
predict case 10 , predict result/given label= 0.074268/1
predict case 11 , predict result/given label= 0.057086/1
predict case 12 , predict result/given label= 0.065643/1
predict case 13 , predict result/given label= 0.070756/1
predict case 14 , predict result/given label= 0.056523/1
predict case 15 , predict result/given label= 0.125386/1
predict case 16 , predict result/given label= 0.064540/0
predict case 17 , predict result/given label= 0.072060/0
predict case 18 , predict result/given label= 0.061624/0
predict case 19 , predict result/given label= 0.072819/0
predict case 20 , predict result/given label= 0.061326/0
predict case 21 , predict result/given label= 0.057488/0
predict case 22 , predict result/given label= 0.059912/0
predict case 23 , predict result/given label= 0.062686/0
predict case 24 , predict result/given label= 0.065611/0
predict case 25 , predict result/given label= 0.062970/0
predict case 26 , predict result/given label= 0.056790/0
predict case 27 , predict result/given label= 0.056785/0
predict case 28 , predict result/given label= 0.067039/0
predict case 29 , predict result/given label= 0.060220/0
predict case 30 , predict result/given label= 0.056696/0
predict case 31 , predict result/given label= 0.060669/0
