predict case 0 , predict result/given label= 0.067070/1
predict case 1 , predict result/given label= 0.071634/1
predict case 2 , predict result/given label= 0.096501/1
predict case 3 , predict result/given label= 0.070605/1
predict case 4 , predict result/given label= 0.115212/1
predict case 5 , predict result/given label= 0.417784/1
predict case 6 , predict result/given label= 0.069144/1
predict case 7 , predict result/given label= 0.075162/1
predict case 8 , predict result/given label= 0.657326/1
predict case 9 , predict result/given label= 0.637476/1
predict case 10 , predict result/given label= 0.072025/1
predict case 11 , predict result/given label= 0.071716/1
predict case 12 , predict result/given label= 0.834878/1
predict case 13 , predict result/given label= 0.069101/1
predict case 14 , predict result/given label= 0.062942/1
predict case 15 , predict result/given label= 0.065530/1
predict case 16 , predict result/given label= 0.061760/0
predict case 17 , predict result/given label= 0.345471/0
predict case 18 , predict result/given label= 0.062757/0
predict case 19 , predict result/given label= 0.064571/0
predict case 20 , predict result/given label= 0.066505/0
predict case 21 , predict result/given label= 0.085203/0
predict case 22 , predict result/given label= 0.065536/0
predict case 23 , predict result/given label= 0.073011/0
predict case 24 , predict result/given label= 0.068419/0
predict case 25 , predict result/given label= 0.068694/0
predict case 26 , predict result/given label= 0.060468/0
predict case 27 , predict result/given label= 0.062330/0
predict case 28 , predict result/given label= 0.116857/0
predict case 29 , predict result/given label= 0.236381/0
predict case 30 , predict result/given label= 0.068289/0
predict case 31 , predict result/given label= 0.055497/0
