predict case 0 , predict result/given label= 0.270854/1
predict case 1 , predict result/given label= 0.230826/1
predict case 2 , predict result/given label= 0.074702/1
predict case 3 , predict result/given label= 0.726500/1
predict case 4 , predict result/given label= 0.789310/1
predict case 5 , predict result/given label= 0.062474/1
predict case 6 , predict result/given label= 0.203304/1
predict case 7 , predict result/given label= 0.071650/1
predict case 8 , predict result/given label= 0.433772/1
predict case 9 , predict result/given label= 0.064791/1
predict case 10 , predict result/given label= 0.746418/1
predict case 11 , predict result/given label= 0.062795/1
predict case 12 , predict result/given label= 0.643912/1
predict case 13 , predict result/given label= 0.853472/1
predict case 14 , predict result/given label= 0.425830/1
predict case 15 , predict result/given label= 0.075783/1
predict case 16 , predict result/given label= 0.103038/1
predict case 17 , predict result/given label= 0.427251/1
predict case 18 , predict result/given label= 0.121222/1
predict case 19 , predict result/given label= 0.499104/1
predict case 20 , predict result/given label= 0.263000/1
predict case 21 , predict result/given label= 0.319398/1
predict case 22 , predict result/given label= 0.260254/1
predict case 23 , predict result/given label= 0.105430/1
predict case 24 , predict result/given label= 0.599469/1
predict case 25 , predict result/given label= 0.074682/1
predict case 26 , predict result/given label= 0.074778/1
predict case 27 , predict result/given label= 0.059267/1
predict case 28 , predict result/given label= 0.055848/1
predict case 29 , predict result/given label= 0.650787/1
predict case 30 , predict result/given label= 0.883306/1
predict case 31 , predict result/given label= 0.129895/1
predict case 32 , predict result/given label= 0.610110/1
predict case 33 , predict result/given label= 0.054917/1
predict case 34 , predict result/given label= 0.074740/1
predict case 35 , predict result/given label= 0.584628/1
predict case 36 , predict result/given label= 0.070956/0
predict case 37 , predict result/given label= 0.085588/0
predict case 38 , predict result/given label= 0.070004/0
predict case 39 , predict result/given label= 0.210429/0
predict case 40 , predict result/given label= 0.201658/0
predict case 41 , predict result/given label= 0.755795/0
predict case 42 , predict result/given label= 0.073660/0
predict case 43 , predict result/given label= 0.062793/0
predict case 44 , predict result/given label= 0.499966/0
predict case 45 , predict result/given label= 0.596088/0
predict case 46 , predict result/given label= 0.199873/0
predict case 47 , predict result/given label= 0.729584/0
predict case 48 , predict result/given label= 0.228967/0
predict case 49 , predict result/given label= 0.118212/0
predict case 50 , predict result/given label= 0.055615/0
predict case 51 , predict result/given label= 0.059347/0
predict case 52 , predict result/given label= 0.404695/0
predict case 53 , predict result/given label= 0.055241/0
predict case 54 , predict result/given label= 0.584595/0
predict case 55 , predict result/given label= 0.059625/0
predict case 56 , predict result/given label= 0.063054/0
predict case 57 , predict result/given label= 0.060900/0
predict case 58 , predict result/given label= 0.065651/0
predict case 59 , predict result/given label= 0.063189/0
predict case 60 , predict result/given label= 0.066002/0
predict case 61 , predict result/given label= 0.074033/0
predict case 62 , predict result/given label= 0.756470/0
predict case 63 , predict result/given label= 0.055587/0
predict case 64 , predict result/given label= 0.212269/0
predict case 65 , predict result/given label= 0.758678/0
predict case 66 , predict result/given label= 0.062713/0
predict case 67 , predict result/given label= 0.072048/0
predict case 68 , predict result/given label= 0.062782/0
predict case 69 , predict result/given label= 0.084951/0
predict case 70 , predict result/given label= 0.060741/0
predict case 71 , predict result/given label= 0.055589/0
