predict case 0 , predict result/given label= 0.140948/1
predict case 1 , predict result/given label= 0.092196/1
predict case 2 , predict result/given label= 0.068985/1
predict case 3 , predict result/given label= 0.436335/1
predict case 4 , predict result/given label= 0.380764/1
predict case 5 , predict result/given label= 0.668835/1
predict case 6 , predict result/given label= 0.159676/1
predict case 7 , predict result/given label= 0.226458/1
predict case 8 , predict result/given label= 0.063794/1
predict case 9 , predict result/given label= 0.059185/1
predict case 10 , predict result/given label= 0.075809/1
predict case 11 , predict result/given label= 0.246861/1
predict case 12 , predict result/given label= 0.644710/1
predict case 13 , predict result/given label= 0.615438/1
predict case 14 , predict result/given label= 0.074228/1
predict case 15 , predict result/given label= 0.338604/1
predict case 16 , predict result/given label= 0.091178/1
predict case 17 , predict result/given label= 0.111009/1
predict case 18 , predict result/given label= 0.068360/1
predict case 19 , predict result/given label= 0.485851/1
predict case 20 , predict result/given label= 0.066123/1
predict case 21 , predict result/given label= 0.072621/1
predict case 22 , predict result/given label= 0.074248/1
predict case 23 , predict result/given label= 0.616339/1
predict case 24 , predict result/given label= 0.285600/1
predict case 25 , predict result/given label= 0.074277/1
predict case 26 , predict result/given label= 0.878272/1
predict case 27 , predict result/given label= 0.079463/1
predict case 28 , predict result/given label= 0.204611/1
predict case 29 , predict result/given label= 0.337783/1
predict case 30 , predict result/given label= 0.160021/1
predict case 31 , predict result/given label= 0.383006/1
predict case 32 , predict result/given label= 0.140957/1
predict case 33 , predict result/given label= 0.170221/1
predict case 34 , predict result/given label= 0.080606/1
predict case 35 , predict result/given label= 0.073551/1
predict case 36 , predict result/given label= 0.059151/0
predict case 37 , predict result/given label= 0.098826/0
predict case 38 , predict result/given label= 0.075489/0
predict case 39 , predict result/given label= 0.115465/0
predict case 40 , predict result/given label= 0.067113/0
predict case 41 , predict result/given label= 0.126420/0
predict case 42 , predict result/given label= 0.067113/0
predict case 43 , predict result/given label= 0.064756/0
predict case 44 , predict result/given label= 0.245521/0
predict case 45 , predict result/given label= 0.437642/0
predict case 46 , predict result/given label= 0.223804/0
predict case 47 , predict result/given label= 0.094853/0
predict case 48 , predict result/given label= 0.152628/0
predict case 49 , predict result/given label= 0.275094/0
predict case 50 , predict result/given label= 0.074220/0
predict case 51 , predict result/given label= 0.265917/0
predict case 52 , predict result/given label= 0.064773/0
predict case 53 , predict result/given label= 0.069798/0
predict case 54 , predict result/given label= 0.075115/0
predict case 55 , predict result/given label= 0.242282/0
predict case 56 , predict result/given label= 0.111591/0
predict case 57 , predict result/given label= 0.615178/0
predict case 58 , predict result/given label= 0.063828/0
predict case 59 , predict result/given label= 0.275208/0
predict case 60 , predict result/given label= 0.161352/0
predict case 61 , predict result/given label= 0.059149/0
predict case 62 , predict result/given label= 0.110916/0
predict case 63 , predict result/given label= 0.072627/0
predict case 64 , predict result/given label= 0.135462/0
predict case 65 , predict result/given label= 0.099342/0
predict case 66 , predict result/given label= 0.275212/0
predict case 67 , predict result/given label= 0.159263/0
predict case 68 , predict result/given label= 0.097012/0
predict case 69 , predict result/given label= 0.159832/0
predict case 70 , predict result/given label= 0.145891/0
predict case 71 , predict result/given label= 0.245513/0
