predict case 0 , predict result/given label= 0.785192/1
predict case 1 , predict result/given label= 0.651013/1
predict case 2 , predict result/given label= 0.749052/1
predict case 3 , predict result/given label= 0.335286/1
predict case 4 , predict result/given label= 0.833066/1
predict case 5 , predict result/given label= 0.627387/1
predict case 6 , predict result/given label= 0.481875/1
predict case 7 , predict result/given label= 0.786814/1
predict case 8 , predict result/given label= 0.633132/1
predict case 9 , predict result/given label= 0.314032/1
predict case 10 , predict result/given label= 0.358199/1
predict case 11 , predict result/given label= 0.250621/1
predict case 12 , predict result/given label= 0.384737/1
predict case 13 , predict result/given label= 0.835116/1
predict case 14 , predict result/given label= 0.937167/1
predict case 15 , predict result/given label= 0.785524/1
predict case 16 , predict result/given label= 0.860878/1
predict case 17 , predict result/given label= 0.911052/1
predict case 18 , predict result/given label= 0.490315/1
predict case 19 , predict result/given label= 0.640541/1
predict case 20 , predict result/given label= 0.927885/1
predict case 21 , predict result/given label= 0.559568/1
predict case 22 , predict result/given label= 0.267455/1
predict case 23 , predict result/given label= 0.652541/1
predict case 24 , predict result/given label= 0.901485/1
predict case 25 , predict result/given label= 0.898394/1
predict case 26 , predict result/given label= 0.625644/1
predict case 27 , predict result/given label= 0.432226/1
predict case 28 , predict result/given label= 0.927632/1
predict case 29 , predict result/given label= 0.714652/1
predict case 30 , predict result/given label= 0.895403/1
predict case 31 , predict result/given label= 0.717693/1
predict case 32 , predict result/given label= 0.523671/1
predict case 33 , predict result/given label= 0.546987/1
predict case 34 , predict result/given label= 0.216650/1
predict case 35 , predict result/given label= 0.472008/1
predict case 36 , predict result/given label= 0.518147/1
predict case 37 , predict result/given label= 0.287986/1
predict case 38 , predict result/given label= 0.933196/1
predict case 39 , predict result/given label= 0.928278/1
predict case 40 , predict result/given label= 0.912959/1
predict case 41 , predict result/given label= 0.933447/1
predict case 42 , predict result/given label= 0.648232/1
predict case 43 , predict result/given label= 0.350050/1
predict case 44 , predict result/given label= 0.316898/1
predict case 45 , predict result/given label= 0.927049/1
predict case 46 , predict result/given label= 0.439101/1
predict case 47 , predict result/given label= 0.277049/1
predict case 48 , predict result/given label= 0.718870/1
predict case 49 , predict result/given label= 0.818223/1
predict case 50 , predict result/given label= 0.936678/1
predict case 51 , predict result/given label= 0.482450/1
predict case 52 , predict result/given label= 0.930764/1
predict case 53 , predict result/given label= 0.478502/1
predict case 54 , predict result/given label= 0.451524/1
predict case 55 , predict result/given label= 0.371010/1
predict case 56 , predict result/given label= 0.406663/1
predict case 57 , predict result/given label= 0.894337/1
predict case 58 , predict result/given label= 0.385190/1
