predict case 0 , predict result/given label= 0.494321/1
predict case 1 , predict result/given label= 0.902116/1
predict case 2 , predict result/given label= 0.795757/1
predict case 3 , predict result/given label= 0.409262/1
predict case 4 , predict result/given label= 0.360109/1
predict case 5 , predict result/given label= 0.320400/1
predict case 6 , predict result/given label= 0.666358/1
predict case 7 , predict result/given label= 0.901060/1
predict case 8 , predict result/given label= 0.508731/1
predict case 9 , predict result/given label= 0.273695/1
predict case 10 , predict result/given label= 0.393364/1
predict case 11 , predict result/given label= 0.371181/1
predict case 12 , predict result/given label= 0.698424/1
predict case 13 , predict result/given label= 0.886902/1
predict case 14 , predict result/given label= 0.245921/1
predict case 15 , predict result/given label= 0.414643/1
predict case 16 , predict result/given label= 0.496079/1
predict case 17 , predict result/given label= 0.730466/1
predict case 18 , predict result/given label= 0.818406/1
predict case 19 , predict result/given label= 0.393971/1
predict case 20 , predict result/given label= 0.891910/1
predict case 21 , predict result/given label= 0.809699/1
predict case 22 , predict result/given label= 0.298170/1
predict case 23 , predict result/given label= 0.573063/1
predict case 24 , predict result/given label= 0.526976/1
predict case 25 , predict result/given label= 0.838352/1
predict case 26 , predict result/given label= 0.805244/1
predict case 27 , predict result/given label= 0.340905/1
predict case 28 , predict result/given label= 0.499773/1
predict case 29 , predict result/given label= 0.737200/1
predict case 30 , predict result/given label= 0.908395/1
predict case 31 , predict result/given label= 0.462127/1
predict case 32 , predict result/given label= 0.317138/1
predict case 33 , predict result/given label= 0.927707/1
predict case 34 , predict result/given label= 0.669093/1
predict case 35 , predict result/given label= 0.458556/1
predict case 36 , predict result/given label= 0.608115/1
predict case 37 , predict result/given label= 0.693996/1
predict case 38 , predict result/given label= 0.459392/1
predict case 39 , predict result/given label= 0.460461/1
predict case 40 , predict result/given label= 0.517530/1
predict case 41 , predict result/given label= 0.407397/1
predict case 42 , predict result/given label= 0.757872/1
predict case 43 , predict result/given label= 0.683785/1
predict case 44 , predict result/given label= 0.333517/1
predict case 45 , predict result/given label= 0.509907/1
predict case 46 , predict result/given label= 0.412581/1
predict case 47 , predict result/given label= 0.870095/1
predict case 48 , predict result/given label= 0.583793/1
predict case 49 , predict result/given label= 0.618667/1
predict case 50 , predict result/given label= 0.409305/1
predict case 51 , predict result/given label= 0.504325/1
predict case 52 , predict result/given label= 0.804724/1
predict case 53 , predict result/given label= 0.872095/1
predict case 54 , predict result/given label= 0.391044/1
predict case 55 , predict result/given label= 0.607581/1
predict case 56 , predict result/given label= 0.587497/1
predict case 57 , predict result/given label= 0.492592/1
predict case 58 , predict result/given label= 0.708431/1
predict case 59 , predict result/given label= 0.913653/1
predict case 60 , predict result/given label= 0.508856/1
predict case 61 , predict result/given label= 0.364190/1
predict case 62 , predict result/given label= 0.864345/1
predict case 63 , predict result/given label= 0.302670/1
predict case 64 , predict result/given label= 0.778185/1
predict case 65 , predict result/given label= 0.691163/1
predict case 66 , predict result/given label= 0.343973/1
predict case 67 , predict result/given label= 0.680685/1
predict case 68 , predict result/given label= 0.253595/1
predict case 69 , predict result/given label= 0.357387/1
predict case 70 , predict result/given label= 0.515810/1
predict case 71 , predict result/given label= 0.836184/1
predict case 72 , predict result/given label= 0.396160/1
predict case 73 , predict result/given label= 0.679146/1
predict case 74 , predict result/given label= 0.232708/1
predict case 75 , predict result/given label= 0.447681/1
predict case 76 , predict result/given label= 0.421559/1
predict case 77 , predict result/given label= 0.412008/1
predict case 78 , predict result/given label= 0.593308/1
predict case 79 , predict result/given label= 0.573431/1
predict case 80 , predict result/given label= 0.684643/1
predict case 81 , predict result/given label= 0.924546/1
predict case 82 , predict result/given label= 0.330723/1
predict case 83 , predict result/given label= 0.827760/1
predict case 84 , predict result/given label= 0.548941/1
predict case 85 , predict result/given label= 0.380344/1
predict case 86 , predict result/given label= 0.533794/1
predict case 87 , predict result/given label= 0.471094/1
predict case 88 , predict result/given label= 0.849266/1
predict case 89 , predict result/given label= 0.924448/1
predict case 90 , predict result/given label= 0.909823/1
predict case 91 , predict result/given label= 0.305643/1
predict case 92 , predict result/given label= 0.794516/1
predict case 93 , predict result/given label= 0.319269/1
predict case 94 , predict result/given label= 0.753390/1
predict case 95 , predict result/given label= 0.757238/1
predict case 96 , predict result/given label= 0.662770/1
predict case 97 , predict result/given label= 0.926289/1
predict case 98 , predict result/given label= 0.628991/1
predict case 99 , predict result/given label= 0.313385/1
predict case 100 , predict result/given label= 0.806182/1
predict case 101 , predict result/given label= 0.517367/1
predict case 102 , predict result/given label= 0.786957/1
predict case 103 , predict result/given label= 0.867142/1
predict case 104 , predict result/given label= 0.509057/1
predict case 105 , predict result/given label= 0.580430/1
predict case 106 , predict result/given label= 0.377876/1
predict case 107 , predict result/given label= 0.927371/1
predict case 108 , predict result/given label= 0.931767/1
predict case 109 , predict result/given label= 0.267353/1
predict case 110 , predict result/given label= 0.385522/1
predict case 111 , predict result/given label= 0.178570/1
predict case 112 , predict result/given label= 0.432547/1
predict case 113 , predict result/given label= 0.399657/1
predict case 114 , predict result/given label= 0.653780/1
predict case 115 , predict result/given label= 0.407581/1
predict case 116 , predict result/given label= 0.820545/1
predict case 117 , predict result/given label= 0.926240/1
predict case 118 , predict result/given label= 0.899388/1
predict case 119 , predict result/given label= 0.672210/1
predict case 120 , predict result/given label= 0.372760/1
predict case 121 , predict result/given label= 0.406569/1
predict case 122 , predict result/given label= 0.336247/1
predict case 123 , predict result/given label= 0.335758/1
predict case 124 , predict result/given label= 0.701947/1
predict case 125 , predict result/given label= 0.716348/1
predict case 126 , predict result/given label= 0.925286/1
predict case 127 , predict result/given label= 0.480994/1
predict case 128 , predict result/given label= 0.402481/1
predict case 129 , predict result/given label= 0.910027/1
predict case 130 , predict result/given label= 0.473232/1
predict case 131 , predict result/given label= 0.748668/1
predict case 132 , predict result/given label= 0.674748/1
predict case 133 , predict result/given label= 0.431825/1
predict case 134 , predict result/given label= 0.471119/1
predict case 135 , predict result/given label= 0.869464/1
predict case 136 , predict result/given label= 0.337460/1
predict case 137 , predict result/given label= 0.691646/1
predict case 138 , predict result/given label= 0.831295/1
predict case 139 , predict result/given label= 0.741488/1
predict case 140 , predict result/given label= 0.297276/1
predict case 141 , predict result/given label= 0.735466/1
predict case 142 , predict result/given label= 0.431423/1
predict case 143 , predict result/given label= 0.864405/1
predict case 144 , predict result/given label= 0.571760/1
predict case 145 , predict result/given label= 0.692523/1
predict case 146 , predict result/given label= 0.424897/1
predict case 147 , predict result/given label= 0.435428/1
predict case 148 , predict result/given label= 0.544716/1
predict case 149 , predict result/given label= 0.287966/1
predict case 150 , predict result/given label= 0.626075/1
predict case 151 , predict result/given label= 0.570851/1
predict case 152 , predict result/given label= 0.430580/1
predict case 153 , predict result/given label= 0.664731/1
predict case 154 , predict result/given label= 0.926824/1
predict case 155 , predict result/given label= 0.586930/1
predict case 156 , predict result/given label= 0.341254/1
predict case 157 , predict result/given label= 0.524206/1
predict case 158 , predict result/given label= 0.244849/1
predict case 159 , predict result/given label= 0.488304/1
predict case 160 , predict result/given label= 0.536377/1
predict case 161 , predict result/given label= 0.522479/1
predict case 162 , predict result/given label= 0.819762/1
predict case 163 , predict result/given label= 0.735145/1
predict case 164 , predict result/given label= 0.794610/1
predict case 165 , predict result/given label= 0.674243/1
predict case 166 , predict result/given label= 0.763430/1
predict case 167 , predict result/given label= 0.669301/1
predict case 168 , predict result/given label= 0.444533/1
predict case 169 , predict result/given label= 0.837177/1
predict case 170 , predict result/given label= 0.232132/1
predict case 171 , predict result/given label= 0.862519/1
predict case 172 , predict result/given label= 0.630238/1
predict case 173 , predict result/given label= 0.638628/1
predict case 174 , predict result/given label= 0.303401/1
predict case 175 , predict result/given label= 0.881667/1
predict case 176 , predict result/given label= 0.915290/1
predict case 177 , predict result/given label= 0.314113/1
predict case 178 , predict result/given label= 0.854117/1
predict case 179 , predict result/given label= 0.426802/1
predict case 180 , predict result/given label= 0.354909/1
predict case 181 , predict result/given label= 0.842812/1
predict case 182 , predict result/given label= 0.724598/1
predict case 183 , predict result/given label= 0.679007/1
predict case 184 , predict result/given label= 0.413532/1
predict case 185 , predict result/given label= 0.550277/1
predict case 186 , predict result/given label= 0.647893/1
predict case 187 , predict result/given label= 0.295872/1
predict case 188 , predict result/given label= 0.694556/1
predict case 189 , predict result/given label= 0.490277/1
predict case 190 , predict result/given label= 0.844060/1
predict case 191 , predict result/given label= 0.846788/1
predict case 192 , predict result/given label= 0.717394/1
predict case 193 , predict result/given label= 0.694417/1
predict case 194 , predict result/given label= 0.671984/1
predict case 195 , predict result/given label= 0.435755/1
predict case 196 , predict result/given label= 0.310471/1
predict case 197 , predict result/given label= 0.433010/1
predict case 198 , predict result/given label= 0.800973/1
predict case 199 , predict result/given label= 0.498255/1
predict case 200 , predict result/given label= 0.846717/1
predict case 201 , predict result/given label= 0.504825/1
predict case 202 , predict result/given label= 0.785861/1
predict case 203 , predict result/given label= 0.322645/1
predict case 204 , predict result/given label= 0.663931/1
predict case 205 , predict result/given label= 0.324770/1
predict case 206 , predict result/given label= 0.251480/1
predict case 207 , predict result/given label= 0.860278/1
predict case 208 , predict result/given label= 0.645603/1
predict case 209 , predict result/given label= 0.888261/1
predict case 210 , predict result/given label= 0.422913/1
predict case 211 , predict result/given label= 0.518315/1
predict case 212 , predict result/given label= 0.836661/1
predict case 213 , predict result/given label= 0.854123/1
predict case 214 , predict result/given label= 0.373695/1
predict case 215 , predict result/given label= 0.747849/1
predict case 216 , predict result/given label= 0.426320/1
predict case 217 , predict result/given label= 0.679235/1
predict case 218 , predict result/given label= 0.868200/1
predict case 219 , predict result/given label= 0.529482/1
predict case 220 , predict result/given label= 0.876191/1
predict case 221 , predict result/given label= 0.329390/1
predict case 222 , predict result/given label= 0.929283/1
predict case 223 , predict result/given label= 0.299189/1
predict case 224 , predict result/given label= 0.800400/1
predict case 225 , predict result/given label= 0.869241/1
predict case 226 , predict result/given label= 0.548354/1
predict case 227 , predict result/given label= 0.324300/1
predict case 228 , predict result/given label= 0.784106/1
predict case 229 , predict result/given label= 0.662620/1
predict case 230 , predict result/given label= 0.594040/1
predict case 231 , predict result/given label= 0.524129/1
predict case 232 , predict result/given label= 0.249152/0
predict case 233 , predict result/given label= 0.336171/0
predict case 234 , predict result/given label= 0.597391/0
predict case 235 , predict result/given label= 0.382095/0
predict case 236 , predict result/given label= 0.254883/0
predict case 237 , predict result/given label= 0.229526/0
predict case 238 , predict result/given label= 0.249053/0
predict case 239 , predict result/given label= 0.429199/0
predict case 240 , predict result/given label= 0.456542/0
predict case 241 , predict result/given label= 0.397140/0
