predict case 0 , predict result/given label= 0.619764/1
predict case 1 , predict result/given label= 0.565992/1
predict case 2 , predict result/given label= 0.236787/1
predict case 3 , predict result/given label= 0.423435/1
predict case 4 , predict result/given label= 0.503020/1
predict case 5 , predict result/given label= 0.584510/1
predict case 6 , predict result/given label= 0.400696/1
predict case 7 , predict result/given label= 0.823166/1
predict case 8 , predict result/given label= 0.707159/1
predict case 9 , predict result/given label= 0.490278/1
predict case 10 , predict result/given label= 0.884932/1
predict case 11 , predict result/given label= 0.416248/1
predict case 12 , predict result/given label= 0.920526/1
predict case 13 , predict result/given label= 0.540420/1
predict case 14 , predict result/given label= 0.638514/1
predict case 15 , predict result/given label= 0.379658/1
predict case 16 , predict result/given label= 0.370106/1
predict case 17 , predict result/given label= 0.861791/1
predict case 18 , predict result/given label= 0.450375/1
predict case 19 , predict result/given label= 0.840361/1
predict case 20 , predict result/given label= 0.642817/1
predict case 21 , predict result/given label= 0.425568/1
predict case 22 , predict result/given label= 0.630023/1
predict case 23 , predict result/given label= 0.862184/1
predict case 24 , predict result/given label= 0.609436/1
predict case 25 , predict result/given label= 0.486268/1
predict case 26 , predict result/given label= 0.265010/1
predict case 27 , predict result/given label= 0.300761/1
predict case 28 , predict result/given label= 0.810852/1
predict case 29 , predict result/given label= 0.829998/1
predict case 30 , predict result/given label= 0.919149/1
predict case 31 , predict result/given label= 0.772616/1
predict case 32 , predict result/given label= 0.238348/1
predict case 33 , predict result/given label= 0.710090/1
predict case 34 , predict result/given label= 0.275049/1
predict case 35 , predict result/given label= 0.456990/1
predict case 36 , predict result/given label= 0.369281/1
predict case 37 , predict result/given label= 0.505025/1
predict case 38 , predict result/given label= 0.757536/1
predict case 39 , predict result/given label= 0.661689/1
predict case 40 , predict result/given label= 0.664247/1
predict case 41 , predict result/given label= 0.431757/1
predict case 42 , predict result/given label= 0.925933/1
predict case 43 , predict result/given label= 0.603775/1
predict case 44 , predict result/given label= 0.817700/1
predict case 45 , predict result/given label= 0.401192/1
predict case 46 , predict result/given label= 0.452994/1
predict case 47 , predict result/given label= 0.289997/1
