predict case 0 , predict result/given label= 0.258905/1
predict case 1 , predict result/given label= 0.924761/1
predict case 2 , predict result/given label= 0.455580/1
predict case 3 , predict result/given label= 0.398216/1
predict case 4 , predict result/given label= 0.542918/1
predict case 5 , predict result/given label= 0.398586/1
predict case 6 , predict result/given label= 0.862776/1
predict case 7 , predict result/given label= 0.781901/1
predict case 8 , predict result/given label= 0.386877/1
predict case 9 , predict result/given label= 0.352300/1
predict case 10 , predict result/given label= 0.680319/1
predict case 11 , predict result/given label= 0.931184/1
predict case 12 , predict result/given label= 0.679907/1
predict case 13 , predict result/given label= 0.358370/1
predict case 14 , predict result/given label= 0.340240/1
predict case 15 , predict result/given label= 0.339817/1
predict case 16 , predict result/given label= 0.358831/1
predict case 17 , predict result/given label= 0.626616/1
predict case 18 , predict result/given label= 0.865814/1
predict case 19 , predict result/given label= 0.776716/1
predict case 20 , predict result/given label= 0.300631/1
predict case 21 , predict result/given label= 0.307273/1
predict case 22 , predict result/given label= 0.762360/1
predict case 23 , predict result/given label= 0.278236/1
predict case 24 , predict result/given label= 0.416502/1
predict case 25 , predict result/given label= 0.687295/1
predict case 26 , predict result/given label= 0.822030/1
predict case 27 , predict result/given label= 0.753278/1
predict case 28 , predict result/given label= 0.748222/1
predict case 29 , predict result/given label= 0.624095/1
predict case 30 , predict result/given label= 0.785068/1
predict case 31 , predict result/given label= 0.799458/1
predict case 32 , predict result/given label= 0.356196/1
predict case 33 , predict result/given label= 0.699616/1
predict case 34 , predict result/given label= 0.926360/1
predict case 35 , predict result/given label= 0.787387/1
predict case 36 , predict result/given label= 0.710615/1
predict case 37 , predict result/given label= 0.657645/1
predict case 38 , predict result/given label= 0.686720/1
predict case 39 , predict result/given label= 0.257248/1
predict case 40 , predict result/given label= 0.784778/1
predict case 41 , predict result/given label= 0.380709/1
predict case 42 , predict result/given label= 0.304494/1
predict case 43 , predict result/given label= 0.878625/1
predict case 44 , predict result/given label= 0.449001/1
predict case 45 , predict result/given label= 0.713799/1
predict case 46 , predict result/given label= 0.428249/1
predict case 47 , predict result/given label= 0.541535/1
predict case 48 , predict result/given label= 0.386418/1
predict case 49 , predict result/given label= 0.406770/1
predict case 50 , predict result/given label= 0.554498/1
predict case 51 , predict result/given label= 0.375150/1
predict case 52 , predict result/given label= 0.440912/1
predict case 53 , predict result/given label= 0.526812/1
predict case 54 , predict result/given label= 0.328494/1
predict case 55 , predict result/given label= 0.751796/1
predict case 56 , predict result/given label= 0.443167/1
predict case 57 , predict result/given label= 0.431459/1
predict case 58 , predict result/given label= 0.382853/1
predict case 59 , predict result/given label= 0.398632/1
predict case 60 , predict result/given label= 0.920291/1
predict case 61 , predict result/given label= 0.640578/1
predict case 62 , predict result/given label= 0.297021/1
predict case 63 , predict result/given label= 0.555479/1
predict case 64 , predict result/given label= 0.515111/1
predict case 65 , predict result/given label= 0.321544/1
predict case 66 , predict result/given label= 0.790896/1
predict case 67 , predict result/given label= 0.727981/1
predict case 68 , predict result/given label= 0.599604/1
predict case 69 , predict result/given label= 0.856492/1
predict case 70 , predict result/given label= 0.476854/1
predict case 71 , predict result/given label= 0.765418/1
predict case 72 , predict result/given label= 0.781695/1
predict case 73 , predict result/given label= 0.642462/1
predict case 74 , predict result/given label= 0.567970/1
predict case 75 , predict result/given label= 0.677117/1
predict case 76 , predict result/given label= 0.389303/1
predict case 77 , predict result/given label= 0.846435/1
predict case 78 , predict result/given label= 0.684515/1
predict case 79 , predict result/given label= 0.799946/1
predict case 80 , predict result/given label= 0.539531/1
predict case 81 , predict result/given label= 0.606989/1
predict case 82 , predict result/given label= 0.463376/1
predict case 83 , predict result/given label= 0.439498/1
predict case 84 , predict result/given label= 0.564958/1
predict case 85 , predict result/given label= 0.471053/1
predict case 86 , predict result/given label= 0.662003/1
predict case 87 , predict result/given label= 0.789384/1
predict case 88 , predict result/given label= 0.308081/1
predict case 89 , predict result/given label= 0.385631/1
predict case 90 , predict result/given label= 0.538940/1
predict case 91 , predict result/given label= 0.410760/1
predict case 92 , predict result/given label= 0.668696/1
predict case 93 , predict result/given label= 0.379960/1
predict case 94 , predict result/given label= 0.363198/1
predict case 95 , predict result/given label= 0.762729/1
predict case 96 , predict result/given label= 0.418117/1
predict case 97 , predict result/given label= 0.868832/1
predict case 98 , predict result/given label= 0.368809/1
predict case 99 , predict result/given label= 0.848720/1
predict case 100 , predict result/given label= 0.721387/1
predict case 101 , predict result/given label= 0.338909/1
predict case 102 , predict result/given label= 0.358382/1
predict case 103 , predict result/given label= 0.389392/1
predict case 104 , predict result/given label= 0.520773/1
predict case 105 , predict result/given label= 0.439143/1
predict case 106 , predict result/given label= 0.431613/1
predict case 107 , predict result/given label= 0.348183/1
predict case 108 , predict result/given label= 0.392149/1
predict case 109 , predict result/given label= 0.368098/1
predict case 110 , predict result/given label= 0.256095/1
predict case 111 , predict result/given label= 0.842310/1
predict case 112 , predict result/given label= 0.861110/1
predict case 113 , predict result/given label= 0.745081/1
predict case 114 , predict result/given label= 0.593060/1
predict case 115 , predict result/given label= 0.375262/1
predict case 116 , predict result/given label= 0.776930/1
predict case 117 , predict result/given label= 0.670406/1
predict case 118 , predict result/given label= 0.391280/1
predict case 119 , predict result/given label= 0.509005/1
predict case 120 , predict result/given label= 0.761841/1
predict case 121 , predict result/given label= 0.537597/1
predict case 122 , predict result/given label= 0.304217/1
predict case 123 , predict result/given label= 0.712111/1
predict case 124 , predict result/given label= 0.560146/1
predict case 125 , predict result/given label= 0.766034/1
predict case 126 , predict result/given label= 0.625115/1
predict case 127 , predict result/given label= 0.660139/1
predict case 128 , predict result/given label= 0.902938/1
predict case 129 , predict result/given label= 0.274451/1
predict case 130 , predict result/given label= 0.730538/1
predict case 131 , predict result/given label= 0.806913/1
predict case 132 , predict result/given label= 0.637807/1
predict case 133 , predict result/given label= 0.800774/1
predict case 134 , predict result/given label= 0.825354/1
predict case 135 , predict result/given label= 0.337619/1
predict case 136 , predict result/given label= 0.406380/1
predict case 137 , predict result/given label= 0.740039/1
predict case 138 , predict result/given label= 0.362738/1
predict case 139 , predict result/given label= 0.700903/1
predict case 140 , predict result/given label= 0.776810/1
predict case 141 , predict result/given label= 0.640655/1
predict case 142 , predict result/given label= 0.588110/1
predict case 143 , predict result/given label= 0.381010/1
predict case 144 , predict result/given label= 0.332334/1
predict case 145 , predict result/given label= 0.485673/1
predict case 146 , predict result/given label= 0.351386/1
predict case 147 , predict result/given label= 0.768674/1
predict case 148 , predict result/given label= 0.790612/1
predict case 149 , predict result/given label= 0.564853/1
predict case 150 , predict result/given label= 0.430315/1
predict case 151 , predict result/given label= 0.752265/1
predict case 152 , predict result/given label= 0.812831/1
predict case 153 , predict result/given label= 0.326837/1
predict case 154 , predict result/given label= 0.850440/1
predict case 155 , predict result/given label= 0.243106/1
predict case 156 , predict result/given label= 0.442923/1
predict case 157 , predict result/given label= 0.891545/1
predict case 158 , predict result/given label= 0.512863/1
predict case 159 , predict result/given label= 0.768897/1
predict case 160 , predict result/given label= 0.418051/1
predict case 161 , predict result/given label= 0.804331/1
predict case 162 , predict result/given label= 0.636979/1
predict case 163 , predict result/given label= 0.524896/1
predict case 164 , predict result/given label= 0.654990/1
predict case 165 , predict result/given label= 0.852916/1
predict case 166 , predict result/given label= 0.817531/1
predict case 167 , predict result/given label= 0.807356/1
predict case 168 , predict result/given label= 0.704840/1
predict case 169 , predict result/given label= 0.920520/1
predict case 170 , predict result/given label= 0.692862/1
predict case 171 , predict result/given label= 0.802907/1
predict case 172 , predict result/given label= 0.467912/1
predict case 173 , predict result/given label= 0.607918/1
predict case 174 , predict result/given label= 0.457580/1
predict case 175 , predict result/given label= 0.353907/1
predict case 176 , predict result/given label= 0.541066/1
predict case 177 , predict result/given label= 0.591365/1
predict case 178 , predict result/given label= 0.557673/1
predict case 179 , predict result/given label= 0.927195/1
predict case 180 , predict result/given label= 0.743602/1
predict case 181 , predict result/given label= 0.667974/1
predict case 182 , predict result/given label= 0.569868/1
predict case 183 , predict result/given label= 0.492662/1
predict case 184 , predict result/given label= 0.429281/1
predict case 185 , predict result/given label= 0.927014/1
predict case 186 , predict result/given label= 0.519222/1
predict case 187 , predict result/given label= 0.266542/1
predict case 188 , predict result/given label= 0.257500/1
predict case 189 , predict result/given label= 0.399117/1
