predict case 0 , predict result/given label= 0.613199/1
predict case 1 , predict result/given label= 0.491050/1
predict case 2 , predict result/given label= 0.530933/1
predict case 3 , predict result/given label= 0.507025/1
predict case 4 , predict result/given label= 0.720952/1
predict case 5 , predict result/given label= 0.405519/1
predict case 6 , predict result/given label= 0.455554/1
predict case 7 , predict result/given label= 0.446889/1
predict case 8 , predict result/given label= 0.769163/1
predict case 9 , predict result/given label= 0.692762/1
predict case 10 , predict result/given label= 0.449217/1
predict case 11 , predict result/given label= 0.691085/1
predict case 12 , predict result/given label= 0.375251/1
predict case 13 , predict result/given label= 0.832553/1
predict case 14 , predict result/given label= 0.378412/1
predict case 15 , predict result/given label= 0.364141/1
predict case 16 , predict result/given label= 0.680233/1
predict case 17 , predict result/given label= 0.591782/1
predict case 18 , predict result/given label= 0.725698/1
predict case 19 , predict result/given label= 0.656094/1
predict case 20 , predict result/given label= 0.879021/1
predict case 21 , predict result/given label= 0.426220/1
predict case 22 , predict result/given label= 0.727595/1
predict case 23 , predict result/given label= 0.652360/1
predict case 24 , predict result/given label= 0.350840/1
predict case 25 , predict result/given label= 0.874272/1
predict case 26 , predict result/given label= 0.487690/1
predict case 27 , predict result/given label= 0.495374/1
predict case 28 , predict result/given label= 0.525938/1
predict case 29 , predict result/given label= 0.429543/1
predict case 30 , predict result/given label= 0.699632/1
predict case 31 , predict result/given label= 0.781922/1
predict case 32 , predict result/given label= 0.777701/1
predict case 33 , predict result/given label= 0.785387/1
predict case 34 , predict result/given label= 0.288309/1
predict case 35 , predict result/given label= 0.700172/1
predict case 36 , predict result/given label= 0.500713/1
predict case 37 , predict result/given label= 0.485146/1
predict case 38 , predict result/given label= 0.457738/1
predict case 39 , predict result/given label= 0.658659/1
predict case 40 , predict result/given label= 0.874780/1
predict case 41 , predict result/given label= 0.854264/1
predict case 42 , predict result/given label= 0.593802/1
predict case 43 , predict result/given label= 0.782585/1
predict case 44 , predict result/given label= 0.480974/1
predict case 45 , predict result/given label= 0.792434/1
predict case 46 , predict result/given label= 0.604567/1
predict case 47 , predict result/given label= 0.536566/1
predict case 48 , predict result/given label= 0.442326/1
predict case 49 , predict result/given label= 0.591195/1
predict case 50 , predict result/given label= 0.765847/1
predict case 51 , predict result/given label= 0.459614/1
predict case 52 , predict result/given label= 0.285299/1
predict case 53 , predict result/given label= 0.765404/1
predict case 54 , predict result/given label= 0.520766/1
predict case 55 , predict result/given label= 0.403144/1
predict case 56 , predict result/given label= 0.675409/1
predict case 57 , predict result/given label= 0.444737/1
predict case 58 , predict result/given label= 0.771580/1
predict case 59 , predict result/given label= 0.828773/1
predict case 60 , predict result/given label= 0.450388/1
predict case 61 , predict result/given label= 0.288720/1
predict case 62 , predict result/given label= 0.802828/1
