predict case 0 , predict result/given label= 0.311898/1
predict case 1 , predict result/given label= 0.576080/1
predict case 2 , predict result/given label= 0.911653/1
predict case 3 , predict result/given label= 0.260220/1
predict case 4 , predict result/given label= 0.438573/1
predict case 5 , predict result/given label= 0.664969/1
predict case 6 , predict result/given label= 0.644927/1
predict case 7 , predict result/given label= 0.349121/1
predict case 8 , predict result/given label= 0.802788/1
predict case 9 , predict result/given label= 0.856726/1
predict case 10 , predict result/given label= 0.736909/1
predict case 11 , predict result/given label= 0.891993/1
predict case 12 , predict result/given label= 0.909018/1
predict case 13 , predict result/given label= 0.560612/1
predict case 14 , predict result/given label= 0.267119/1
predict case 15 , predict result/given label= 0.798814/1
predict case 16 , predict result/given label= 0.930954/1
predict case 17 , predict result/given label= 0.457814/1
predict case 18 , predict result/given label= 0.709322/1
predict case 19 , predict result/given label= 0.778476/1
predict case 20 , predict result/given label= 0.924704/1
predict case 21 , predict result/given label= 0.271821/1
predict case 22 , predict result/given label= 0.540664/1
predict case 23 , predict result/given label= 0.298203/1
predict case 24 , predict result/given label= 0.448509/1
predict case 25 , predict result/given label= 0.295392/1
predict case 26 , predict result/given label= 0.346994/1
predict case 27 , predict result/given label= 0.437674/1
predict case 28 , predict result/given label= 0.910141/1
predict case 29 , predict result/given label= 0.407106/1
predict case 30 , predict result/given label= 0.430111/1
predict case 31 , predict result/given label= 0.416736/1
predict case 32 , predict result/given label= 0.409424/1
predict case 33 , predict result/given label= 0.708796/1
predict case 34 , predict result/given label= 0.671265/1
predict case 35 , predict result/given label= 0.368071/1
predict case 36 , predict result/given label= 0.342880/1
predict case 37 , predict result/given label= 0.930608/1
predict case 38 , predict result/given label= 0.426167/1
predict case 39 , predict result/given label= 0.509163/1
predict case 40 , predict result/given label= 0.788725/1
predict case 41 , predict result/given label= 0.929389/1
predict case 42 , predict result/given label= 0.266254/1
predict case 43 , predict result/given label= 0.490151/1
predict case 44 , predict result/given label= 0.696348/1
predict case 45 , predict result/given label= 0.928531/1
predict case 46 , predict result/given label= 0.855154/1
predict case 47 , predict result/given label= 0.708426/1
predict case 48 , predict result/given label= 0.414998/1
predict case 49 , predict result/given label= 0.476953/1
predict case 50 , predict result/given label= 0.471308/1
predict case 51 , predict result/given label= 0.332090/1
