predict case 0 , predict result/given label= 0.129075/1
predict case 1 , predict result/given label= 0.925402/1
predict case 2 , predict result/given label= 0.595012/1
predict case 3 , predict result/given label= 0.167310/1
predict case 4 , predict result/given label= 0.071145/1
predict case 5 , predict result/given label= 0.070195/1
predict case 6 , predict result/given label= 0.073785/1
predict case 7 , predict result/given label= 0.291515/1
predict case 8 , predict result/given label= 0.925329/1
predict case 9 , predict result/given label= 0.074541/1
predict case 10 , predict result/given label= 0.582732/1
predict case 11 , predict result/given label= 0.071419/1
predict case 12 , predict result/given label= 0.173481/1
predict case 13 , predict result/given label= 0.069158/1
predict case 14 , predict result/given label= 0.293579/1
predict case 15 , predict result/given label= 0.684261/1
predict case 16 , predict result/given label= 0.283827/1
predict case 17 , predict result/given label= 0.266181/1
predict case 18 , predict result/given label= 0.074022/1
predict case 19 , predict result/given label= 0.071434/1
predict case 20 , predict result/given label= 0.069937/1
predict case 21 , predict result/given label= 0.892935/1
predict case 22 , predict result/given label= 0.294497/1
predict case 23 , predict result/given label= 0.071440/1
predict case 24 , predict result/given label= 0.071573/1
predict case 25 , predict result/given label= 0.065519/1
predict case 26 , predict result/given label= 0.107741/1
predict case 27 , predict result/given label= 0.557477/1
predict case 28 , predict result/given label= 0.525860/1
predict case 29 , predict result/given label= 0.074594/1
predict case 30 , predict result/given label= 0.296097/1
predict case 31 , predict result/given label= 0.129078/1
predict case 32 , predict result/given label= 0.261990/1
predict case 33 , predict result/given label= 0.069004/1
predict case 34 , predict result/given label= 0.069019/1
predict case 35 , predict result/given label= 0.260636/1
predict case 36 , predict result/given label= 0.579248/1
predict case 37 , predict result/given label= 0.587238/1
predict case 38 , predict result/given label= 0.070021/1
predict case 39 , predict result/given label= 0.105988/1
predict case 40 , predict result/given label= 0.173199/1
predict case 41 , predict result/given label= 0.110212/1
predict case 42 , predict result/given label= 0.071789/1
predict case 43 , predict result/given label= 0.071557/1
predict case 44 , predict result/given label= 0.579990/1
predict case 45 , predict result/given label= 0.071582/1
predict case 46 , predict result/given label= 0.267068/1
predict case 47 , predict result/given label= 0.073761/1
predict case 48 , predict result/given label= 0.145631/1
predict case 49 , predict result/given label= 0.131927/1
predict case 50 , predict result/given label= 0.754933/1
predict case 51 , predict result/given label= 0.107525/1
predict case 52 , predict result/given label= 0.893226/1
predict case 53 , predict result/given label= 0.394583/1
predict case 54 , predict result/given label= 0.415521/1
predict case 55 , predict result/given label= 0.063487/1
predict case 56 , predict result/given label= 0.072242/1
predict case 57 , predict result/given label= 0.071573/1
predict case 58 , predict result/given label= 0.074755/1
predict case 59 , predict result/given label= 0.185993/1
predict case 60 , predict result/given label= 0.925328/1
predict case 61 , predict result/given label= 0.071729/1
predict case 62 , predict result/given label= 0.106802/1
predict case 63 , predict result/given label= 0.142508/1
predict case 64 , predict result/given label= 0.283835/1
predict case 65 , predict result/given label= 0.061894/1
predict case 66 , predict result/given label= 0.264464/1
predict case 67 , predict result/given label= 0.525933/1
predict case 68 , predict result/given label= 0.070345/1
predict case 69 , predict result/given label= 0.079868/1
predict case 70 , predict result/given label= 0.153535/1
predict case 71 , predict result/given label= 0.071644/1
predict case 72 , predict result/given label= 0.266231/1
predict case 73 , predict result/given label= 0.067648/1
predict case 74 , predict result/given label= 0.106190/1
predict case 75 , predict result/given label= 0.531439/1
predict case 76 , predict result/given label= 0.130215/1
predict case 77 , predict result/given label= 0.528553/1
predict case 78 , predict result/given label= 0.191959/1
predict case 79 , predict result/given label= 0.069242/1
predict case 80 , predict result/given label= 0.416623/1
predict case 81 , predict result/given label= 0.059688/1
predict case 82 , predict result/given label= 0.069273/1
predict case 83 , predict result/given label= 0.264728/1
