predict case 0 , predict result/given label= 0.694554/1
predict case 1 , predict result/given label= 0.705474/1
predict case 2 , predict result/given label= 0.625916/1
predict case 3 , predict result/given label= 0.477500/1
predict case 4 , predict result/given label= 0.369614/1
predict case 5 , predict result/given label= 0.459566/1
predict case 6 , predict result/given label= 0.448900/1
predict case 7 , predict result/given label= 0.582254/1
predict case 8 , predict result/given label= 0.306186/1
predict case 9 , predict result/given label= 0.359893/1
predict case 10 , predict result/given label= 0.370580/1
predict case 11 , predict result/given label= 0.426428/1
predict case 12 , predict result/given label= 0.555084/1
predict case 13 , predict result/given label= 0.294232/1
predict case 14 , predict result/given label= 0.521476/1
predict case 15 , predict result/given label= 0.412099/1
predict case 16 , predict result/given label= 0.532406/1
predict case 17 , predict result/given label= 0.446958/1
predict case 18 , predict result/given label= 0.237144/1
predict case 19 , predict result/given label= 0.426072/1
predict case 20 , predict result/given label= 0.291554/1
predict case 21 , predict result/given label= 0.149911/1
predict case 22 , predict result/given label= 0.456248/1
predict case 23 , predict result/given label= 0.280194/1
predict case 24 , predict result/given label= 0.246156/1
predict case 25 , predict result/given label= 0.596795/1
predict case 26 , predict result/given label= 0.395758/1
predict case 27 , predict result/given label= 0.320460/1
predict case 28 , predict result/given label= 0.532116/1
predict case 29 , predict result/given label= 0.293002/1
predict case 30 , predict result/given label= 0.286816/1
predict case 31 , predict result/given label= 0.378611/1
predict case 32 , predict result/given label= 0.116794/1
predict case 33 , predict result/given label= 0.288833/1
predict case 34 , predict result/given label= 0.176087/1
predict case 35 , predict result/given label= 0.371417/1
predict case 36 , predict result/given label= 0.366908/1
predict case 37 , predict result/given label= 0.574683/1
predict case 38 , predict result/given label= 0.395117/1
predict case 39 , predict result/given label= 0.365278/1
predict case 40 , predict result/given label= 0.543805/1
predict case 41 , predict result/given label= 0.107571/1
predict case 42 , predict result/given label= 0.406073/1
predict case 43 , predict result/given label= 0.449885/1
predict case 44 , predict result/given label= 0.246592/1
predict case 45 , predict result/given label= 0.378608/1
predict case 46 , predict result/given label= 0.108061/1
predict case 47 , predict result/given label= 0.265581/1
predict case 48 , predict result/given label= 0.712536/1
predict case 49 , predict result/given label= 0.456175/1
predict case 50 , predict result/given label= 0.778096/1
predict case 51 , predict result/given label= 0.556073/1
predict case 52 , predict result/given label= 0.370248/1
predict case 53 , predict result/given label= 0.343353/1
predict case 54 , predict result/given label= 0.624201/1
predict case 55 , predict result/given label= 0.460216/1
predict case 56 , predict result/given label= 0.409585/1
predict case 57 , predict result/given label= 0.259786/1
predict case 58 , predict result/given label= 0.443563/1
predict case 59 , predict result/given label= 0.717348/1
predict case 60 , predict result/given label= 0.691865/1
predict case 61 , predict result/given label= 0.584260/1
predict case 62 , predict result/given label= 0.547484/1
predict case 63 , predict result/given label= 0.190048/1
predict case 64 , predict result/given label= 0.341511/1
predict case 65 , predict result/given label= 0.427640/1
predict case 66 , predict result/given label= 0.405703/1
predict case 67 , predict result/given label= 0.356115/1
predict case 68 , predict result/given label= 0.363451/1
predict case 69 , predict result/given label= 0.528247/1
predict case 70 , predict result/given label= 0.374555/1
predict case 71 , predict result/given label= 0.450126/1
predict case 72 , predict result/given label= 0.347963/1
predict case 73 , predict result/given label= 0.426054/1
predict case 74 , predict result/given label= 0.595201/1
predict case 75 , predict result/given label= 0.070193/1
predict case 76 , predict result/given label= 0.532559/1
predict case 77 , predict result/given label= 0.323224/1
predict case 78 , predict result/given label= 0.657339/1
predict case 79 , predict result/given label= 0.295247/1
predict case 80 , predict result/given label= 0.440827/1
predict case 81 , predict result/given label= 0.381064/1
predict case 82 , predict result/given label= 0.377483/1
predict case 83 , predict result/given label= 0.582315/1
predict case 84 , predict result/given label= 0.355678/1
predict case 85 , predict result/given label= 0.074395/1
predict case 86 , predict result/given label= 0.630704/1
predict case 87 , predict result/given label= 0.454574/1
predict case 88 , predict result/given label= 0.390385/1
predict case 89 , predict result/given label= 0.440754/1
predict case 90 , predict result/given label= 0.728812/1
predict case 91 , predict result/given label= 0.382662/1
predict case 92 , predict result/given label= 0.475977/1
predict case 93 , predict result/given label= 0.524679/1
predict case 94 , predict result/given label= 0.381193/1
predict case 95 , predict result/given label= 0.533654/1
predict case 96 , predict result/given label= 0.192402/0
predict case 97 , predict result/given label= 0.691083/0
predict case 98 , predict result/given label= 0.443632/0
predict case 99 , predict result/given label= 0.435458/0
predict case 100 , predict result/given label= 0.456023/0
predict case 101 , predict result/given label= 0.384290/0
predict case 102 , predict result/given label= 0.376370/0
predict case 103 , predict result/given label= 0.407093/0
predict case 104 , predict result/given label= 0.532333/0
predict case 105 , predict result/given label= 0.356622/0
predict case 106 , predict result/given label= 0.440257/0
predict case 107 , predict result/given label= 0.149787/0
predict case 108 , predict result/given label= 0.369164/0
predict case 109 , predict result/given label= 0.702191/0
