predict case 0 , predict result/given label= 0.545779/1
predict case 1 , predict result/given label= 0.165416/1
predict case 2 , predict result/given label= 0.167972/1
predict case 3 , predict result/given label= 0.689893/1
predict case 4 , predict result/given label= 0.800598/1
predict case 5 , predict result/given label= 0.181012/1
predict case 6 , predict result/given label= 0.251313/1
predict case 7 , predict result/given label= 0.627997/1
predict case 8 , predict result/given label= 0.727598/1
predict case 9 , predict result/given label= 0.741503/1
predict case 10 , predict result/given label= 0.627565/1
predict case 11 , predict result/given label= 0.107264/1
predict case 12 , predict result/given label= 0.069085/1
predict case 13 , predict result/given label= 0.099766/1
predict case 14 , predict result/given label= 0.067326/1
predict case 15 , predict result/given label= 0.068526/1
predict case 16 , predict result/given label= 0.572870/1
predict case 17 , predict result/given label= 0.070167/1
predict case 18 , predict result/given label= 0.148648/1
predict case 19 , predict result/given label= 0.076837/1
predict case 20 , predict result/given label= 0.815841/1
predict case 21 , predict result/given label= 0.138082/1
predict case 22 , predict result/given label= 0.670504/1
predict case 23 , predict result/given label= 0.138405/1
predict case 24 , predict result/given label= 0.250267/1
predict case 25 , predict result/given label= 0.799824/1
predict case 26 , predict result/given label= 0.153852/1
predict case 27 , predict result/given label= 0.596215/1
predict case 28 , predict result/given label= 0.243282/1
predict case 29 , predict result/given label= 0.252049/1
predict case 30 , predict result/given label= 0.728827/1
predict case 31 , predict result/given label= 0.712322/1
predict case 32 , predict result/given label= 0.608364/1
predict case 33 , predict result/given label= 0.643930/1
predict case 34 , predict result/given label= 0.816849/1
predict case 35 , predict result/given label= 0.606129/1
predict case 36 , predict result/given label= 0.713866/1
predict case 37 , predict result/given label= 0.138067/1
predict case 38 , predict result/given label= 0.068986/1
predict case 39 , predict result/given label= 0.456132/1
predict case 40 , predict result/given label= 0.216109/1
predict case 41 , predict result/given label= 0.071216/1
predict case 42 , predict result/given label= 0.880622/1
predict case 43 , predict result/given label= 0.866294/1
predict case 44 , predict result/given label= 0.399481/1
predict case 45 , predict result/given label= 0.188396/1
predict case 46 , predict result/given label= 0.276439/1
predict case 47 , predict result/given label= 0.069008/1
predict case 48 , predict result/given label= 0.416960/1
predict case 49 , predict result/given label= 0.775312/1
predict case 50 , predict result/given label= 0.263906/1
predict case 51 , predict result/given label= 0.726939/1
predict case 52 , predict result/given label= 0.521184/1
predict case 53 , predict result/given label= 0.798526/1
predict case 54 , predict result/given label= 0.174191/1
predict case 55 , predict result/given label= 0.208625/1
predict case 56 , predict result/given label= 0.134414/1
predict case 57 , predict result/given label= 0.433143/0
predict case 58 , predict result/given label= 0.244508/0
predict case 59 , predict result/given label= 0.784961/0
predict case 60 , predict result/given label= 0.242143/0
predict case 61 , predict result/given label= 0.193251/0
predict case 62 , predict result/given label= 0.242119/0
predict case 63 , predict result/given label= 0.597129/0
predict case 64 , predict result/given label= 0.646536/0
predict case 65 , predict result/given label= 0.243340/0
predict case 66 , predict result/given label= 0.727320/0
predict case 67 , predict result/given label= 0.201517/0
predict case 68 , predict result/given label= 0.597546/0
predict case 69 , predict result/given label= 0.135135/0
predict case 70 , predict result/given label= 0.068526/0
predict case 71 , predict result/given label= 0.775359/0
predict case 72 , predict result/given label= 0.275301/0
predict case 73 , predict result/given label= 0.081608/0
predict case 74 , predict result/given label= 0.583122/0
predict case 75 , predict result/given label= 0.249606/0
predict case 76 , predict result/given label= 0.193607/0
predict case 77 , predict result/given label= 0.181736/0
predict case 78 , predict result/given label= 0.573143/0
predict case 79 , predict result/given label= 0.289211/0
predict case 80 , predict result/given label= 0.267752/0
predict case 81 , predict result/given label= 0.266962/0
predict case 82 , predict result/given label= 0.785208/0
predict case 83 , predict result/given label= 0.245303/0
predict case 84 , predict result/given label= 0.068476/0
predict case 85 , predict result/given label= 0.728837/0
predict case 86 , predict result/given label= 0.404640/0
predict case 87 , predict result/given label= 0.112883/0
predict case 88 , predict result/given label= 0.075323/0
predict case 89 , predict result/given label= 0.169465/0
predict case 90 , predict result/given label= 0.249037/0
predict case 91 , predict result/given label= 0.275301/0
predict case 92 , predict result/given label= 0.613177/0
predict case 93 , predict result/given label= 0.630735/0
predict case 94 , predict result/given label= 0.220316/0
predict case 95 , predict result/given label= 0.154773/0
predict case 96 , predict result/given label= 0.248510/0
predict case 97 , predict result/given label= 0.639374/0
predict case 98 , predict result/given label= 0.067495/0
predict case 99 , predict result/given label= 0.248816/0
predict case 100 , predict result/given label= 0.112238/0
predict case 101 , predict result/given label= 0.727500/0
predict case 102 , predict result/given label= 0.219872/0
predict case 103 , predict result/given label= 0.578139/0
predict case 104 , predict result/given label= 0.244554/0
predict case 105 , predict result/given label= 0.853438/0
predict case 106 , predict result/given label= 0.103848/0
predict case 107 , predict result/given label= 0.067428/0
predict case 108 , predict result/given label= 0.219696/0
predict case 109 , predict result/given label= 0.330037/0
predict case 110 , predict result/given label= 0.065653/0
predict case 111 , predict result/given label= 0.068551/0
predict case 112 , predict result/given label= 0.180576/0
predict case 113 , predict result/given label= 0.070207/0
