predict case 0 , predict result/given label= 0.813769/1
predict case 1 , predict result/given label= 0.762650/1
predict case 2 , predict result/given label= 0.348084/1
predict case 3 , predict result/given label= 0.672832/1
predict case 4 , predict result/given label= 0.591760/1
predict case 5 , predict result/given label= 0.699281/1
predict case 6 , predict result/given label= 0.460896/1
predict case 7 , predict result/given label= 0.467748/1
predict case 8 , predict result/given label= 0.442505/1
predict case 9 , predict result/given label= 0.763672/1
predict case 10 , predict result/given label= 0.728499/1
predict case 11 , predict result/given label= 0.449710/1
predict case 12 , predict result/given label= 0.384297/1
predict case 13 , predict result/given label= 0.731367/1
predict case 14 , predict result/given label= 0.659401/1
predict case 15 , predict result/given label= 0.315553/1
predict case 16 , predict result/given label= 0.572169/1
predict case 17 , predict result/given label= 0.690093/1
predict case 18 , predict result/given label= 0.578900/1
predict case 19 , predict result/given label= 0.626513/1
predict case 20 , predict result/given label= 0.756365/1
predict case 21 , predict result/given label= 0.554131/1
predict case 22 , predict result/given label= 0.610585/1
predict case 23 , predict result/given label= 0.753412/1
predict case 24 , predict result/given label= 0.601671/1
predict case 25 , predict result/given label= 0.571583/1
predict case 26 , predict result/given label= 0.581331/1
predict case 27 , predict result/given label= 0.419791/1
predict case 28 , predict result/given label= 0.796748/1
predict case 29 , predict result/given label= 0.741726/1
predict case 30 , predict result/given label= 0.777453/1
predict case 31 , predict result/given label= 0.504617/1
predict case 32 , predict result/given label= 0.614688/1
predict case 33 , predict result/given label= 0.537408/1
predict case 34 , predict result/given label= 0.650361/1
predict case 35 , predict result/given label= 0.490643/1
predict case 36 , predict result/given label= 0.464615/1
predict case 37 , predict result/given label= 0.387326/1
predict case 38 , predict result/given label= 0.455406/1
predict case 39 , predict result/given label= 0.769631/1
predict case 40 , predict result/given label= 0.302974/1
predict case 41 , predict result/given label= 0.311410/1
predict case 42 , predict result/given label= 0.718565/1
predict case 43 , predict result/given label= 0.516677/1
predict case 44 , predict result/given label= 0.323016/1
predict case 45 , predict result/given label= 0.718630/1
predict case 46 , predict result/given label= 0.491898/1
predict case 47 , predict result/given label= 0.690083/1
predict case 48 , predict result/given label= 0.405681/1
predict case 49 , predict result/given label= 0.346948/1
predict case 50 , predict result/given label= 0.605435/1
predict case 51 , predict result/given label= 0.518195/1
predict case 52 , predict result/given label= 0.676488/1
predict case 53 , predict result/given label= 0.733391/1
predict case 54 , predict result/given label= 0.714720/1
