predict case 0 , predict result/given label= 0.561373/1
predict case 1 , predict result/given label= 0.776417/1
predict case 2 , predict result/given label= 0.346659/1
predict case 3 , predict result/given label= 0.128374/1
predict case 4 , predict result/given label= 0.681252/1
predict case 5 , predict result/given label= 0.419705/1
predict case 6 , predict result/given label= 0.813172/1
predict case 7 , predict result/given label= 0.599826/1
predict case 8 , predict result/given label= 0.640394/1
predict case 9 , predict result/given label= 0.476529/1
predict case 10 , predict result/given label= 0.561234/1
predict case 11 , predict result/given label= 0.428093/1
predict case 12 , predict result/given label= 0.280554/1
predict case 13 , predict result/given label= 0.787929/1
predict case 14 , predict result/given label= 0.529007/1
predict case 15 , predict result/given label= 0.398328/1
predict case 16 , predict result/given label= 0.610412/1
predict case 17 , predict result/given label= 0.347654/1
predict case 18 , predict result/given label= 0.594845/1
predict case 19 , predict result/given label= 0.603976/1
predict case 20 , predict result/given label= 0.395458/1
predict case 21 , predict result/given label= 0.497389/1
predict case 22 , predict result/given label= 0.329306/1
predict case 23 , predict result/given label= 0.581475/1
predict case 24 , predict result/given label= 0.770421/1
predict case 25 , predict result/given label= 0.838261/1
predict case 26 , predict result/given label= 0.882102/1
predict case 27 , predict result/given label= 0.616302/1
predict case 28 , predict result/given label= 0.520682/1
predict case 29 , predict result/given label= 0.754393/1
predict case 30 , predict result/given label= 0.683303/1
predict case 31 , predict result/given label= 0.824668/1
predict case 32 , predict result/given label= 0.090941/1
predict case 33 , predict result/given label= 0.372232/1
predict case 34 , predict result/given label= 0.375417/1
predict case 35 , predict result/given label= 0.384479/1
predict case 36 , predict result/given label= 0.382588/1
predict case 37 , predict result/given label= 0.410695/1
predict case 38 , predict result/given label= 0.078797/1
predict case 39 , predict result/given label= 0.276263/1
predict case 40 , predict result/given label= 0.685225/1
predict case 41 , predict result/given label= 0.600824/1
predict case 42 , predict result/given label= 0.634093/1
predict case 43 , predict result/given label= 0.436459/1
predict case 44 , predict result/given label= 0.323368/1
predict case 45 , predict result/given label= 0.568568/1
predict case 46 , predict result/given label= 0.356031/1
predict case 47 , predict result/given label= 0.590491/1
predict case 48 , predict result/given label= 0.336705/1
predict case 49 , predict result/given label= 0.800018/1
predict case 50 , predict result/given label= 0.594641/1
predict case 51 , predict result/given label= 0.794767/1
predict case 52 , predict result/given label= 0.375151/1
predict case 53 , predict result/given label= 0.396916/1
predict case 54 , predict result/given label= 0.528756/1
predict case 55 , predict result/given label= 0.261045/1
predict case 56 , predict result/given label= 0.869104/1
predict case 57 , predict result/given label= 0.086069/1
predict case 58 , predict result/given label= 0.780795/1
predict case 59 , predict result/given label= 0.883355/1
predict case 60 , predict result/given label= 0.513374/1
predict case 61 , predict result/given label= 0.674321/1
predict case 62 , predict result/given label= 0.815981/1
predict case 63 , predict result/given label= 0.480166/1
predict case 64 , predict result/given label= 0.607994/1
predict case 65 , predict result/given label= 0.395353/1
predict case 66 , predict result/given label= 0.082963/1
predict case 67 , predict result/given label= 0.427581/1
predict case 68 , predict result/given label= 0.218195/1
predict case 69 , predict result/given label= 0.269490/1
predict case 70 , predict result/given label= 0.569529/1
predict case 71 , predict result/given label= 0.615009/1
predict case 72 , predict result/given label= 0.284867/1
predict case 73 , predict result/given label= 0.617881/1
predict case 74 , predict result/given label= 0.490083/1
predict case 75 , predict result/given label= 0.666785/1
predict case 76 , predict result/given label= 0.518098/1
predict case 77 , predict result/given label= 0.766533/1
predict case 78 , predict result/given label= 0.418138/1
predict case 79 , predict result/given label= 0.712846/1
predict case 80 , predict result/given label= 0.527476/1
predict case 81 , predict result/given label= 0.424415/1
predict case 82 , predict result/given label= 0.749981/1
predict case 83 , predict result/given label= 0.657523/1
predict case 84 , predict result/given label= 0.382904/1
predict case 85 , predict result/given label= 0.381605/1
predict case 86 , predict result/given label= 0.733885/1
predict case 87 , predict result/given label= 0.635633/1
predict case 88 , predict result/given label= 0.475119/0
