predict case 0 , predict result/given label= 0.330009/1
predict case 1 , predict result/given label= 0.432820/1
predict case 2 , predict result/given label= 0.447573/1
predict case 3 , predict result/given label= 0.740309/1
predict case 4 , predict result/given label= 0.679233/1
predict case 5 , predict result/given label= 0.906232/1
predict case 6 , predict result/given label= 0.328173/1
predict case 7 , predict result/given label= 0.169722/1
predict case 8 , predict result/given label= 0.485897/1
predict case 9 , predict result/given label= 0.259793/1
predict case 10 , predict result/given label= 0.377351/1
predict case 11 , predict result/given label= 0.411009/1
predict case 12 , predict result/given label= 0.766633/1
predict case 13 , predict result/given label= 0.694277/1
predict case 14 , predict result/given label= 0.574709/1
predict case 15 , predict result/given label= 0.814430/1
predict case 16 , predict result/given label= 0.573633/1
predict case 17 , predict result/given label= 0.412705/1
predict case 18 , predict result/given label= 0.928165/1
predict case 19 , predict result/given label= 0.544178/1
predict case 20 , predict result/given label= 0.175441/1
predict case 21 , predict result/given label= 0.929416/1
predict case 22 , predict result/given label= 0.872031/1
predict case 23 , predict result/given label= 0.440745/1
predict case 24 , predict result/given label= 0.732484/1
predict case 25 , predict result/given label= 0.541570/1
predict case 26 , predict result/given label= 0.621414/1
predict case 27 , predict result/given label= 0.749188/1
predict case 28 , predict result/given label= 0.789627/1
predict case 29 , predict result/given label= 0.436384/1
predict case 30 , predict result/given label= 0.232186/1
predict case 31 , predict result/given label= 0.420998/1
predict case 32 , predict result/given label= 0.773624/1
predict case 33 , predict result/given label= 0.554438/1
predict case 34 , predict result/given label= 0.573530/1
predict case 35 , predict result/given label= 0.771910/1
predict case 36 , predict result/given label= 0.362903/1
predict case 37 , predict result/given label= 0.679448/1
predict case 38 , predict result/given label= 0.309183/1
predict case 39 , predict result/given label= 0.728331/1
predict case 40 , predict result/given label= 0.724069/1
predict case 41 , predict result/given label= 0.929396/1
predict case 42 , predict result/given label= 0.334974/1
predict case 43 , predict result/given label= 0.514147/1
predict case 44 , predict result/given label= 0.301302/1
predict case 45 , predict result/given label= 0.915852/1
predict case 46 , predict result/given label= 0.928537/1
predict case 47 , predict result/given label= 0.858982/1
predict case 48 , predict result/given label= 0.660334/1
predict case 49 , predict result/given label= 0.773983/1
predict case 50 , predict result/given label= 0.415404/1
predict case 51 , predict result/given label= 0.505696/1
predict case 52 , predict result/given label= 0.290587/1
predict case 53 , predict result/given label= 0.278345/1
predict case 54 , predict result/given label= 0.819925/1
predict case 55 , predict result/given label= 0.543597/1
predict case 56 , predict result/given label= 0.678147/1
predict case 57 , predict result/given label= 0.584304/1
predict case 58 , predict result/given label= 0.149221/1
predict case 59 , predict result/given label= 0.570964/1
predict case 60 , predict result/given label= 0.494608/1
predict case 61 , predict result/given label= 0.548867/1
predict case 62 , predict result/given label= 0.884632/1
predict case 63 , predict result/given label= 0.571235/1
predict case 64 , predict result/given label= 0.572090/1
predict case 65 , predict result/given label= 0.681732/1
predict case 66 , predict result/given label= 0.866131/1
predict case 67 , predict result/given label= 0.549726/1
predict case 68 , predict result/given label= 0.455014/1
predict case 69 , predict result/given label= 0.222633/1
predict case 70 , predict result/given label= 0.391976/1
predict case 71 , predict result/given label= 0.268761/1
predict case 72 , predict result/given label= 0.864906/1
predict case 73 , predict result/given label= 0.272509/1
predict case 74 , predict result/given label= 0.578993/1
predict case 75 , predict result/given label= 0.897850/1
predict case 76 , predict result/given label= 0.725969/1
predict case 77 , predict result/given label= 0.667467/1
predict case 78 , predict result/given label= 0.308722/1
predict case 79 , predict result/given label= 0.584423/1
predict case 80 , predict result/given label= 0.666590/1
predict case 81 , predict result/given label= 0.651191/1
predict case 82 , predict result/given label= 0.442429/1
predict case 83 , predict result/given label= 0.926167/1
predict case 84 , predict result/given label= 0.563729/1
predict case 85 , predict result/given label= 0.745971/1
predict case 86 , predict result/given label= 0.925226/1
predict case 87 , predict result/given label= 0.320775/1
predict case 88 , predict result/given label= 0.261041/0
predict case 89 , predict result/given label= 0.252498/0
predict case 90 , predict result/given label= 0.590899/0
predict case 91 , predict result/given label= 0.690166/0
predict case 92 , predict result/given label= 0.218575/0
predict case 93 , predict result/given label= 0.289621/0
predict case 94 , predict result/given label= 0.178873/0
predict case 95 , predict result/given label= 0.400315/0
predict case 96 , predict result/given label= 0.759731/0
predict case 97 , predict result/given label= 0.349027/0
predict case 98 , predict result/given label= 0.545724/0
predict case 99 , predict result/given label= 0.330342/0
predict case 100 , predict result/given label= 0.628230/0
predict case 101 , predict result/given label= 0.262649/0
predict case 102 , predict result/given label= 0.627926/0
predict case 103 , predict result/given label= 0.292344/0
predict case 104 , predict result/given label= 0.335106/0
predict case 105 , predict result/given label= 0.639276/0
predict case 106 , predict result/given label= 0.495225/0
predict case 107 , predict result/given label= 0.328064/0
predict case 108 , predict result/given label= 0.280315/0
predict case 109 , predict result/given label= 0.673605/0
predict case 110 , predict result/given label= 0.355653/0
predict case 111 , predict result/given label= 0.380134/0
predict case 112 , predict result/given label= 0.327651/0
predict case 113 , predict result/given label= 0.137548/0
predict case 114 , predict result/given label= 0.296983/0
predict case 115 , predict result/given label= 0.241787/0
predict case 116 , predict result/given label= 0.624235/0
predict case 117 , predict result/given label= 0.236943/0
predict case 118 , predict result/given label= 0.257861/0
predict case 119 , predict result/given label= 0.339095/0
predict case 120 , predict result/given label= 0.178098/0
predict case 121 , predict result/given label= 0.150914/0
predict case 122 , predict result/given label= 0.372931/0
predict case 123 , predict result/given label= 0.329717/0
predict case 124 , predict result/given label= 0.449705/0
predict case 125 , predict result/given label= 0.277989/0
predict case 126 , predict result/given label= 0.409081/0
predict case 127 , predict result/given label= 0.339086/0
predict case 128 , predict result/given label= 0.219383/0
predict case 129 , predict result/given label= 0.418620/0
predict case 130 , predict result/given label= 0.399491/0
predict case 131 , predict result/given label= 0.219046/0
predict case 132 , predict result/given label= 0.271517/0
predict case 133 , predict result/given label= 0.456177/0
predict case 134 , predict result/given label= 0.310934/0
predict case 135 , predict result/given label= 0.496590/0
predict case 136 , predict result/given label= 0.462141/0
predict case 137 , predict result/given label= 0.399097/0
predict case 138 , predict result/given label= 0.782604/0
predict case 139 , predict result/given label= 0.679942/0
predict case 140 , predict result/given label= 0.478743/0
predict case 141 , predict result/given label= 0.541549/0
predict case 142 , predict result/given label= 0.474108/0
predict case 143 , predict result/given label= 0.295559/0
predict case 144 , predict result/given label= 0.265771/0
predict case 145 , predict result/given label= 0.246070/0
predict case 146 , predict result/given label= 0.428553/0
predict case 147 , predict result/given label= 0.273274/0
predict case 148 , predict result/given label= 0.259424/0
predict case 149 , predict result/given label= 0.568469/0
predict case 150 , predict result/given label= 0.260860/0
predict case 151 , predict result/given label= 0.423332/0
predict case 152 , predict result/given label= 0.656613/0
