predict case 0 , predict result/given label= 0.869524/1
predict case 1 , predict result/given label= 0.070957/1
predict case 2 , predict result/given label= 0.904135/1
predict case 3 , predict result/given label= 0.198316/1
predict case 4 , predict result/given label= 0.807004/1
predict case 5 , predict result/given label= 0.324919/1
predict case 6 , predict result/given label= 0.320733/1
predict case 7 , predict result/given label= 0.255820/1
predict case 8 , predict result/given label= 0.797967/1
predict case 9 , predict result/given label= 0.847398/1
predict case 10 , predict result/given label= 0.352781/1
predict case 11 , predict result/given label= 0.857401/1
predict case 12 , predict result/given label= 0.251921/1
predict case 13 , predict result/given label= 0.553699/1
predict case 14 , predict result/given label= 0.312632/1
predict case 15 , predict result/given label= 0.825415/1
predict case 16 , predict result/given label= 0.130019/1
predict case 17 , predict result/given label= 0.241168/1
predict case 18 , predict result/given label= 0.222960/1
predict case 19 , predict result/given label= 0.463906/1
predict case 20 , predict result/given label= 0.742042/1
predict case 21 , predict result/given label= 0.196213/1
predict case 22 , predict result/given label= 0.325985/1
predict case 23 , predict result/given label= 0.278821/1
predict case 24 , predict result/given label= 0.240749/1
predict case 25 , predict result/given label= 0.223046/1
predict case 26 , predict result/given label= 0.222850/1
predict case 27 , predict result/given label= 0.457531/1
predict case 28 , predict result/given label= 0.318884/1
predict case 29 , predict result/given label= 0.868259/1
predict case 30 , predict result/given label= 0.196392/1
predict case 31 , predict result/given label= 0.066148/1
predict case 32 , predict result/given label= 0.490567/1
predict case 33 , predict result/given label= 0.134553/1
predict case 34 , predict result/given label= 0.312902/1
predict case 35 , predict result/given label= 0.846640/1
predict case 36 , predict result/given label= 0.856004/1
predict case 37 , predict result/given label= 0.309175/1
predict case 38 , predict result/given label= 0.758603/1
predict case 39 , predict result/given label= 0.163112/1
predict case 40 , predict result/given label= 0.311030/1
predict case 41 , predict result/given label= 0.307506/0
predict case 42 , predict result/given label= 0.562446/0
predict case 43 , predict result/given label= 0.904140/0
predict case 44 , predict result/given label= 0.832280/0
predict case 45 , predict result/given label= 0.279071/0
predict case 46 , predict result/given label= 0.467974/0
predict case 47 , predict result/given label= 0.244010/0
predict case 48 , predict result/given label= 0.069661/0
predict case 49 , predict result/given label= 0.225597/0
predict case 50 , predict result/given label= 0.069181/0
predict case 51 , predict result/given label= 0.356481/0
predict case 52 , predict result/given label= 0.251922/0
predict case 53 , predict result/given label= 0.351235/0
predict case 54 , predict result/given label= 0.378333/0
predict case 55 , predict result/given label= 0.846637/0
predict case 56 , predict result/given label= 0.187937/0
predict case 57 , predict result/given label= 0.070724/0
predict case 58 , predict result/given label= 0.352846/0
predict case 59 , predict result/given label= 0.844575/0
predict case 60 , predict result/given label= 0.081070/0
predict case 61 , predict result/given label= 0.356494/0
predict case 62 , predict result/given label= 0.069341/0
predict case 63 , predict result/given label= 0.353255/0
predict case 64 , predict result/given label= 0.356481/0
predict case 65 , predict result/given label= 0.166418/0
predict case 66 , predict result/given label= 0.325722/0
predict case 67 , predict result/given label= 0.246105/0
predict case 68 , predict result/given label= 0.307419/0
predict case 69 , predict result/given label= 0.361672/0
predict case 70 , predict result/given label= 0.303820/0
predict case 71 , predict result/given label= 0.067470/0
predict case 72 , predict result/given label= 0.145571/0
predict case 73 , predict result/given label= 0.352798/0
predict case 74 , predict result/given label= 0.869524/0
predict case 75 , predict result/given label= 0.473737/0
predict case 76 , predict result/given label= 0.401924/0
predict case 77 , predict result/given label= 0.865723/0
predict case 78 , predict result/given label= 0.312160/0
predict case 79 , predict result/given label= 0.846584/0
predict case 80 , predict result/given label= 0.358473/0
predict case 81 , predict result/given label= 0.277065/0
