predict case 0 , predict result/given label= 0.654136/1
predict case 1 , predict result/given label= 0.782158/1
predict case 2 , predict result/given label= 0.739459/1
predict case 3 , predict result/given label= 0.456420/1
predict case 4 , predict result/given label= 0.734397/1
predict case 5 , predict result/given label= 0.914781/1
predict case 6 , predict result/given label= 0.424832/1
predict case 7 , predict result/given label= 0.791167/1
predict case 8 , predict result/given label= 0.735808/1
predict case 9 , predict result/given label= 0.890443/1
predict case 10 , predict result/given label= 0.514773/1
predict case 11 , predict result/given label= 0.925022/1
predict case 12 , predict result/given label= 0.445853/1
predict case 13 , predict result/given label= 0.538530/1
predict case 14 , predict result/given label= 0.348307/1
predict case 15 , predict result/given label= 0.928334/1
predict case 16 , predict result/given label= 0.610711/1
predict case 17 , predict result/given label= 0.185498/1
predict case 18 , predict result/given label= 0.849311/1
predict case 19 , predict result/given label= 0.616727/1
predict case 20 , predict result/given label= 0.431806/1
predict case 21 , predict result/given label= 0.262365/1
predict case 22 , predict result/given label= 0.386142/1
predict case 23 , predict result/given label= 0.394424/1
predict case 24 , predict result/given label= 0.596956/1
predict case 25 , predict result/given label= 0.278872/1
predict case 26 , predict result/given label= 0.189303/1
predict case 27 , predict result/given label= 0.159754/1
predict case 28 , predict result/given label= 0.925043/1
predict case 29 , predict result/given label= 0.387347/1
predict case 30 , predict result/given label= 0.745272/1
predict case 31 , predict result/given label= 0.840867/1
predict case 32 , predict result/given label= 0.724773/1
predict case 33 , predict result/given label= 0.930934/1
predict case 34 , predict result/given label= 0.779508/1
predict case 35 , predict result/given label= 0.486226/1
predict case 36 , predict result/given label= 0.418784/1
predict case 37 , predict result/given label= 0.170345/1
predict case 38 , predict result/given label= 0.135496/1
predict case 39 , predict result/given label= 0.925621/1
predict case 40 , predict result/given label= 0.908847/1
predict case 41 , predict result/given label= 0.813818/1
predict case 42 , predict result/given label= 0.887495/1
predict case 43 , predict result/given label= 0.585138/1
predict case 44 , predict result/given label= 0.760893/1
predict case 45 , predict result/given label= 0.421268/1
predict case 46 , predict result/given label= 0.924278/1
predict case 47 , predict result/given label= 0.281134/1
predict case 48 , predict result/given label= 0.663887/1
predict case 49 , predict result/given label= 0.576154/1
predict case 50 , predict result/given label= 0.742162/1
predict case 51 , predict result/given label= 0.518720/1
predict case 52 , predict result/given label= 0.842274/1
predict case 53 , predict result/given label= 0.710295/1
predict case 54 , predict result/given label= 0.508552/1
predict case 55 , predict result/given label= 0.210376/1
predict case 56 , predict result/given label= 0.930573/1
predict case 57 , predict result/given label= 0.500978/1
predict case 58 , predict result/given label= 0.932485/1
predict case 59 , predict result/given label= 0.621704/1
predict case 60 , predict result/given label= 0.927243/1
predict case 61 , predict result/given label= 0.882955/1
predict case 62 , predict result/given label= 0.665186/1
predict case 63 , predict result/given label= 0.733330/1
predict case 64 , predict result/given label= 0.710932/1
predict case 65 , predict result/given label= 0.244788/1
predict case 66 , predict result/given label= 0.365372/1
predict case 67 , predict result/given label= 0.406745/1
predict case 68 , predict result/given label= 0.639984/1
predict case 69 , predict result/given label= 0.928176/1
predict case 70 , predict result/given label= 0.409569/1
predict case 71 , predict result/given label= 0.535478/1
predict case 72 , predict result/given label= 0.924327/1
predict case 73 , predict result/given label= 0.912669/1
predict case 74 , predict result/given label= 0.928375/1
predict case 75 , predict result/given label= 0.549647/1
predict case 76 , predict result/given label= 0.895352/1
predict case 77 , predict result/given label= 0.310932/1
predict case 78 , predict result/given label= 0.507930/1
predict case 79 , predict result/given label= 0.691995/1
predict case 80 , predict result/given label= 0.540362/1
predict case 81 , predict result/given label= 0.539290/1
predict case 82 , predict result/given label= 0.409300/1
predict case 83 , predict result/given label= 0.893097/1
predict case 84 , predict result/given label= 0.718605/1
predict case 85 , predict result/given label= 0.553601/1
predict case 86 , predict result/given label= 0.291793/1
predict case 87 , predict result/given label= 0.613355/1
predict case 88 , predict result/given label= 0.495861/1
predict case 89 , predict result/given label= 0.529404/1
predict case 90 , predict result/given label= 0.917250/1
predict case 91 , predict result/given label= 0.280641/1
predict case 92 , predict result/given label= 0.336127/1
predict case 93 , predict result/given label= 0.655574/1
predict case 94 , predict result/given label= 0.663803/1
predict case 95 , predict result/given label= 0.568575/1
predict case 96 , predict result/given label= 0.507558/1
predict case 97 , predict result/given label= 0.707642/1
predict case 98 , predict result/given label= 0.927216/1
predict case 99 , predict result/given label= 0.615823/1
predict case 100 , predict result/given label= 0.431493/1
predict case 101 , predict result/given label= 0.510787/1
predict case 102 , predict result/given label= 0.774680/1
predict case 103 , predict result/given label= 0.410224/1
predict case 104 , predict result/given label= 0.615150/1
predict case 105 , predict result/given label= 0.591668/1
predict case 106 , predict result/given label= 0.472639/1
predict case 107 , predict result/given label= 0.265532/1
predict case 108 , predict result/given label= 0.398843/1
predict case 109 , predict result/given label= 0.762162/1
predict case 110 , predict result/given label= 0.411230/1
predict case 111 , predict result/given label= 0.857212/1
predict case 112 , predict result/given label= 0.690446/1
predict case 113 , predict result/given label= 0.259671/1
predict case 114 , predict result/given label= 0.886297/1
predict case 115 , predict result/given label= 0.897889/1
predict case 116 , predict result/given label= 0.930118/1
predict case 117 , predict result/given label= 0.416059/1
predict case 118 , predict result/given label= 0.926237/1
predict case 119 , predict result/given label= 0.929637/1
predict case 120 , predict result/given label= 0.813328/1
predict case 121 , predict result/given label= 0.438871/1
predict case 122 , predict result/given label= 0.530433/1
predict case 123 , predict result/given label= 0.925850/1
predict case 124 , predict result/given label= 0.166376/1
predict case 125 , predict result/given label= 0.559419/1
predict case 126 , predict result/given label= 0.451490/1
predict case 127 , predict result/given label= 0.370218/1
predict case 128 , predict result/given label= 0.726117/1
predict case 129 , predict result/given label= 0.383919/1
predict case 130 , predict result/given label= 0.471134/1
predict case 131 , predict result/given label= 0.824322/1
predict case 132 , predict result/given label= 0.312189/1
predict case 133 , predict result/given label= 0.907062/1
predict case 134 , predict result/given label= 0.236651/1
predict case 135 , predict result/given label= 0.642889/1
predict case 136 , predict result/given label= 0.852606/1
predict case 137 , predict result/given label= 0.901866/1
predict case 138 , predict result/given label= 0.444174/1
predict case 139 , predict result/given label= 0.285793/1
predict case 140 , predict result/given label= 0.757378/1
predict case 141 , predict result/given label= 0.439590/1
predict case 142 , predict result/given label= 0.788552/1
predict case 143 , predict result/given label= 0.709112/1
predict case 144 , predict result/given label= 0.925478/1
predict case 145 , predict result/given label= 0.433280/1
predict case 146 , predict result/given label= 0.926539/1
predict case 147 , predict result/given label= 0.443731/1
predict case 148 , predict result/given label= 0.482613/1
predict case 149 , predict result/given label= 0.344467/1
predict case 150 , predict result/given label= 0.607132/1
predict case 151 , predict result/given label= 0.516873/1
predict case 152 , predict result/given label= 0.411487/1
predict case 153 , predict result/given label= 0.924805/1
predict case 154 , predict result/given label= 0.495517/1
predict case 155 , predict result/given label= 0.888954/1
predict case 156 , predict result/given label= 0.767591/1
predict case 157 , predict result/given label= 0.394731/1
predict case 158 , predict result/given label= 0.621866/1
predict case 159 , predict result/given label= 0.440380/1
predict case 160 , predict result/given label= 0.926014/1
predict case 161 , predict result/given label= 0.276311/1
predict case 162 , predict result/given label= 0.594909/1
predict case 163 , predict result/given label= 0.138064/1
predict case 164 , predict result/given label= 0.438276/1
predict case 165 , predict result/given label= 0.430706/1
predict case 166 , predict result/given label= 0.786120/1
predict case 167 , predict result/given label= 0.586776/1
predict case 168 , predict result/given label= 0.504741/1
predict case 169 , predict result/given label= 0.800449/1
predict case 170 , predict result/given label= 0.917122/1
predict case 171 , predict result/given label= 0.229121/1
predict case 172 , predict result/given label= 0.925663/1
predict case 173 , predict result/given label= 0.284404/1
predict case 174 , predict result/given label= 0.870647/1
predict case 175 , predict result/given label= 0.885747/1
predict case 176 , predict result/given label= 0.334845/1
predict case 177 , predict result/given label= 0.276797/0
predict case 178 , predict result/given label= 0.937240/0
predict case 179 , predict result/given label= 0.370183/0
predict case 180 , predict result/given label= 0.290355/0
predict case 181 , predict result/given label= 0.537603/0
predict case 182 , predict result/given label= 0.418116/0
predict case 183 , predict result/given label= 0.479754/0
predict case 184 , predict result/given label= 0.307500/0
predict case 185 , predict result/given label= 0.658795/0
predict case 186 , predict result/given label= 0.362050/0
predict case 187 , predict result/given label= 0.401152/0
predict case 188 , predict result/given label= 0.286630/0
predict case 189 , predict result/given label= 0.312697/0
predict case 190 , predict result/given label= 0.096384/0
predict case 191 , predict result/given label= 0.927570/0
predict case 192 , predict result/given label= 0.418512/0
predict case 193 , predict result/given label= 0.377057/0
predict case 194 , predict result/given label= 0.386586/0
predict case 195 , predict result/given label= 0.236002/0
predict case 196 , predict result/given label= 0.207242/0
predict case 197 , predict result/given label= 0.289686/0
predict case 198 , predict result/given label= 0.349017/0
predict case 199 , predict result/given label= 0.090698/0
predict case 200 , predict result/given label= 0.279995/0
predict case 201 , predict result/given label= 0.259017/0
predict case 202 , predict result/given label= 0.292533/0
predict case 203 , predict result/given label= 0.214118/0
predict case 204 , predict result/given label= 0.688871/0
predict case 205 , predict result/given label= 0.757407/0
predict case 206 , predict result/given label= 0.196641/0
predict case 207 , predict result/given label= 0.346301/0
predict case 208 , predict result/given label= 0.331153/0
predict case 209 , predict result/given label= 0.386595/0
predict case 210 , predict result/given label= 0.475720/0
predict case 211 , predict result/given label= 0.141837/0
predict case 212 , predict result/given label= 0.389941/0
predict case 213 , predict result/given label= 0.401353/0
predict case 214 , predict result/given label= 0.242242/0
predict case 215 , predict result/given label= 0.358286/0
predict case 216 , predict result/given label= 0.296779/0
predict case 217 , predict result/given label= 0.651363/0
predict case 218 , predict result/given label= 0.454661/0
predict case 219 , predict result/given label= 0.417795/0
predict case 220 , predict result/given label= 0.766696/0
predict case 221 , predict result/given label= 0.650448/0
predict case 222 , predict result/given label= 0.421981/0
