predict case 0 , predict result/given label= 0.565596/1
predict case 1 , predict result/given label= 0.283524/1
predict case 2 , predict result/given label= 0.421495/1
predict case 3 , predict result/given label= 0.216883/1
predict case 4 , predict result/given label= 0.391828/1
predict case 5 , predict result/given label= 0.395316/1
predict case 6 , predict result/given label= 0.332879/1
predict case 7 , predict result/given label= 0.454310/1
predict case 8 , predict result/given label= 0.798029/1
predict case 9 , predict result/given label= 0.369014/1
predict case 10 , predict result/given label= 0.698240/1
predict case 11 , predict result/given label= 0.673954/1
predict case 12 , predict result/given label= 0.530665/1
predict case 13 , predict result/given label= 0.929717/1
predict case 14 , predict result/given label= 0.313768/1
predict case 15 , predict result/given label= 0.785840/1
predict case 16 , predict result/given label= 0.873464/1
predict case 17 , predict result/given label= 0.380077/1
predict case 18 , predict result/given label= 0.733692/1
predict case 19 , predict result/given label= 0.849283/1
predict case 20 , predict result/given label= 0.435173/1
predict case 21 , predict result/given label= 0.446912/1
predict case 22 , predict result/given label= 0.727223/1
predict case 23 , predict result/given label= 0.620106/1
predict case 24 , predict result/given label= 0.593860/1
predict case 25 , predict result/given label= 0.323861/1
predict case 26 , predict result/given label= 0.928655/1
predict case 27 , predict result/given label= 0.388196/1
predict case 28 , predict result/given label= 0.475049/1
predict case 29 , predict result/given label= 0.577808/1
predict case 30 , predict result/given label= 0.340049/1
predict case 31 , predict result/given label= 0.814779/1
predict case 32 , predict result/given label= 0.801740/1
predict case 33 , predict result/given label= 0.837479/1
predict case 34 , predict result/given label= 0.755875/1
predict case 35 , predict result/given label= 0.840302/1
predict case 36 , predict result/given label= 0.731949/1
predict case 37 , predict result/given label= 0.303498/1
predict case 38 , predict result/given label= 0.926210/1
predict case 39 , predict result/given label= 0.929644/1
predict case 40 , predict result/given label= 0.780957/1
predict case 41 , predict result/given label= 0.602382/1
predict case 42 , predict result/given label= 0.391597/1
predict case 43 , predict result/given label= 0.472906/1
predict case 44 , predict result/given label= 0.469030/1
predict case 45 , predict result/given label= 0.319909/1
predict case 46 , predict result/given label= 0.476205/1
predict case 47 , predict result/given label= 0.347662/1
predict case 48 , predict result/given label= 0.578677/1
predict case 49 , predict result/given label= 0.326435/1
predict case 50 , predict result/given label= 0.835554/1
predict case 51 , predict result/given label= 0.335669/1
predict case 52 , predict result/given label= 0.674068/1
predict case 53 , predict result/given label= 0.673009/1
predict case 54 , predict result/given label= 0.857702/1
predict case 55 , predict result/given label= 0.836230/1
predict case 56 , predict result/given label= 0.626868/1
predict case 57 , predict result/given label= 0.815235/1
predict case 58 , predict result/given label= 0.835407/1
predict case 59 , predict result/given label= 0.361046/1
predict case 60 , predict result/given label= 0.464655/1
predict case 61 , predict result/given label= 0.574338/1
predict case 62 , predict result/given label= 0.606196/1
predict case 63 , predict result/given label= 0.414872/1
predict case 64 , predict result/given label= 0.438442/1
predict case 65 , predict result/given label= 0.867847/1
predict case 66 , predict result/given label= 0.908656/1
predict case 67 , predict result/given label= 0.635943/1
predict case 68 , predict result/given label= 0.388063/1
predict case 69 , predict result/given label= 0.358191/1
predict case 70 , predict result/given label= 0.311471/1
predict case 71 , predict result/given label= 0.642345/1
predict case 72 , predict result/given label= 0.520282/1
predict case 73 , predict result/given label= 0.576243/1
predict case 74 , predict result/given label= 0.699509/1
predict case 75 , predict result/given label= 0.671745/1
predict case 76 , predict result/given label= 0.873099/1
predict case 77 , predict result/given label= 0.666318/1
predict case 78 , predict result/given label= 0.438676/1
predict case 79 , predict result/given label= 0.447613/1
predict case 80 , predict result/given label= 0.270700/1
predict case 81 , predict result/given label= 0.611477/1
predict case 82 , predict result/given label= 0.326405/1
predict case 83 , predict result/given label= 0.878439/1
predict case 84 , predict result/given label= 0.487832/1
predict case 85 , predict result/given label= 0.299710/1
predict case 86 , predict result/given label= 0.300144/1
predict case 87 , predict result/given label= 0.308137/1
predict case 88 , predict result/given label= 0.894175/1
predict case 89 , predict result/given label= 0.297740/1
predict case 90 , predict result/given label= 0.802880/1
predict case 91 , predict result/given label= 0.837107/1
predict case 92 , predict result/given label= 0.251159/1
predict case 93 , predict result/given label= 0.929661/1
predict case 94 , predict result/given label= 0.410320/1
predict case 95 , predict result/given label= 0.656082/1
predict case 96 , predict result/given label= 0.855459/1
predict case 97 , predict result/given label= 0.677113/1
predict case 98 , predict result/given label= 0.450802/1
predict case 99 , predict result/given label= 0.392939/1
predict case 100 , predict result/given label= 0.737113/1
predict case 101 , predict result/given label= 0.867634/1
predict case 102 , predict result/given label= 0.706415/1
predict case 103 , predict result/given label= 0.451508/1
predict case 104 , predict result/given label= 0.770436/1
predict case 105 , predict result/given label= 0.752898/1
predict case 106 , predict result/given label= 0.459426/1
predict case 107 , predict result/given label= 0.801310/1
predict case 108 , predict result/given label= 0.254103/1
predict case 109 , predict result/given label= 0.857038/1
predict case 110 , predict result/given label= 0.348099/1
predict case 111 , predict result/given label= 0.884030/1
predict case 112 , predict result/given label= 0.355254/1
predict case 113 , predict result/given label= 0.353278/1
predict case 114 , predict result/given label= 0.363088/1
predict case 115 , predict result/given label= 0.439236/1
predict case 116 , predict result/given label= 0.427345/1
predict case 117 , predict result/given label= 0.557708/1
predict case 118 , predict result/given label= 0.350239/1
predict case 119 , predict result/given label= 0.513860/1
predict case 120 , predict result/given label= 0.875331/1
predict case 121 , predict result/given label= 0.412944/1
predict case 122 , predict result/given label= 0.926710/1
predict case 123 , predict result/given label= 0.923985/1
predict case 124 , predict result/given label= 0.873291/1
predict case 125 , predict result/given label= 0.811551/1
predict case 126 , predict result/given label= 0.734529/1
predict case 127 , predict result/given label= 0.743175/1
predict case 128 , predict result/given label= 0.573004/1
predict case 129 , predict result/given label= 0.316236/1
predict case 130 , predict result/given label= 0.691694/1
predict case 131 , predict result/given label= 0.755729/1
predict case 132 , predict result/given label= 0.681540/1
predict case 133 , predict result/given label= 0.411556/1
predict case 134 , predict result/given label= 0.917813/1
predict case 135 , predict result/given label= 0.389282/1
predict case 136 , predict result/given label= 0.290315/1
predict case 137 , predict result/given label= 0.515125/1
predict case 138 , predict result/given label= 0.284172/1
predict case 139 , predict result/given label= 0.671826/1
predict case 140 , predict result/given label= 0.753357/1
predict case 141 , predict result/given label= 0.563101/1
predict case 142 , predict result/given label= 0.465477/1
predict case 143 , predict result/given label= 0.302081/1
predict case 144 , predict result/given label= 0.471571/1
predict case 145 , predict result/given label= 0.901088/1
predict case 146 , predict result/given label= 0.869275/1
predict case 147 , predict result/given label= 0.528465/1
predict case 148 , predict result/given label= 0.622827/1
predict case 149 , predict result/given label= 0.859800/1
predict case 150 , predict result/given label= 0.912152/1
predict case 151 , predict result/given label= 0.552075/1
predict case 152 , predict result/given label= 0.485982/1
predict case 153 , predict result/given label= 0.287534/1
predict case 154 , predict result/given label= 0.454035/1
predict case 155 , predict result/given label= 0.352524/1
predict case 156 , predict result/given label= 0.532634/1
predict case 157 , predict result/given label= 0.516135/1
predict case 158 , predict result/given label= 0.338959/1
predict case 159 , predict result/given label= 0.771977/1
predict case 160 , predict result/given label= 0.492566/1
predict case 161 , predict result/given label= 0.309296/1
