predict case 0 , predict result/given label= 0.340413/1
predict case 1 , predict result/given label= 0.211063/1
predict case 2 , predict result/given label= 0.359664/1
predict case 3 , predict result/given label= 0.092710/1
predict case 4 , predict result/given label= 0.254146/1
predict case 5 , predict result/given label= 0.520472/1
predict case 6 , predict result/given label= 0.559475/1
predict case 7 , predict result/given label= 0.454809/1
predict case 8 , predict result/given label= 0.925564/1
predict case 9 , predict result/given label= 0.883123/1
predict case 10 , predict result/given label= 0.415957/1
predict case 11 , predict result/given label= 0.435367/1
predict case 12 , predict result/given label= 0.091923/1
predict case 13 , predict result/given label= 0.570686/1
predict case 14 , predict result/given label= 0.893701/1
predict case 15 , predict result/given label= 0.524235/1
predict case 16 , predict result/given label= 0.917820/1
predict case 17 , predict result/given label= 0.467224/1
predict case 18 , predict result/given label= 0.560460/1
predict case 19 , predict result/given label= 0.392201/1
predict case 20 , predict result/given label= 0.803086/1
predict case 21 , predict result/given label= 0.686420/1
predict case 22 , predict result/given label= 0.349153/1
predict case 23 , predict result/given label= 0.888560/1
predict case 24 , predict result/given label= 0.495754/1
predict case 25 , predict result/given label= 0.761565/1
predict case 26 , predict result/given label= 0.761072/1
predict case 27 , predict result/given label= 0.890139/1
predict case 28 , predict result/given label= 0.565801/1
predict case 29 , predict result/given label= 0.469452/1
predict case 30 , predict result/given label= 0.354478/1
predict case 31 , predict result/given label= 0.470011/1
predict case 32 , predict result/given label= 0.469060/1
predict case 33 , predict result/given label= 0.732809/1
predict case 34 , predict result/given label= 0.458767/1
predict case 35 , predict result/given label= 0.352742/1
predict case 36 , predict result/given label= 0.924259/1
predict case 37 , predict result/given label= 0.889042/1
predict case 38 , predict result/given label= 0.578811/1
predict case 39 , predict result/given label= 0.540801/1
predict case 40 , predict result/given label= 0.754604/1
predict case 41 , predict result/given label= 0.401620/1
predict case 42 , predict result/given label= 0.773155/1
predict case 43 , predict result/given label= 0.733121/1
predict case 44 , predict result/given label= 0.344662/1
predict case 45 , predict result/given label= 0.774362/1
predict case 46 , predict result/given label= 0.887906/1
predict case 47 , predict result/given label= 0.825266/1
predict case 48 , predict result/given label= 0.826597/1
predict case 49 , predict result/given label= 0.545911/1
predict case 50 , predict result/given label= 0.455634/1
predict case 51 , predict result/given label= 0.742950/1
predict case 52 , predict result/given label= 0.450522/1
predict case 53 , predict result/given label= 0.379772/1
predict case 54 , predict result/given label= 0.888379/1
predict case 55 , predict result/given label= 0.257178/1
predict case 56 , predict result/given label= 0.414373/1
predict case 57 , predict result/given label= 0.182624/1
predict case 58 , predict result/given label= 0.121799/1
predict case 59 , predict result/given label= 0.395177/1
predict case 60 , predict result/given label= 0.744040/1
predict case 61 , predict result/given label= 0.454774/1
predict case 62 , predict result/given label= 0.587565/1
predict case 63 , predict result/given label= 0.925133/1
predict case 64 , predict result/given label= 0.735014/1
predict case 65 , predict result/given label= 0.494621/1
predict case 66 , predict result/given label= 0.346855/1
predict case 67 , predict result/given label= 0.557792/1
predict case 68 , predict result/given label= 0.611218/1
predict case 69 , predict result/given label= 0.887930/1
predict case 70 , predict result/given label= 0.518586/1
predict case 71 , predict result/given label= 0.600125/1
predict case 72 , predict result/given label= 0.816828/1
predict case 73 , predict result/given label= 0.607791/1
predict case 74 , predict result/given label= 0.928272/1
predict case 75 , predict result/given label= 0.642249/1
predict case 76 , predict result/given label= 0.826290/1
predict case 77 , predict result/given label= 0.429614/1
predict case 78 , predict result/given label= 0.414843/1
predict case 79 , predict result/given label= 0.451663/1
predict case 80 , predict result/given label= 0.358917/1
predict case 81 , predict result/given label= 0.468066/1
predict case 82 , predict result/given label= 0.587055/1
predict case 83 , predict result/given label= 0.925762/1
predict case 84 , predict result/given label= 0.925317/1
predict case 85 , predict result/given label= 0.249941/1
predict case 86 , predict result/given label= 0.344101/1
predict case 87 , predict result/given label= 0.271285/1
predict case 88 , predict result/given label= 0.585576/1
predict case 89 , predict result/given label= 0.893315/1
predict case 90 , predict result/given label= 0.899800/1
predict case 91 , predict result/given label= 0.384014/1
predict case 92 , predict result/given label= 0.793955/1
predict case 93 , predict result/given label= 0.561151/1
predict case 94 , predict result/given label= 0.779829/1
predict case 95 , predict result/given label= 0.407174/1
predict case 96 , predict result/given label= 0.750841/1
predict case 97 , predict result/given label= 0.802743/1
predict case 98 , predict result/given label= 0.816595/1
predict case 99 , predict result/given label= 0.192499/1
predict case 100 , predict result/given label= 0.134670/1
predict case 101 , predict result/given label= 0.684488/1
predict case 102 , predict result/given label= 0.676832/1
predict case 103 , predict result/given label= 0.649590/1
predict case 104 , predict result/given label= 0.906004/1
predict case 105 , predict result/given label= 0.924515/1
predict case 106 , predict result/given label= 0.924931/1
predict case 107 , predict result/given label= 0.253578/1
predict case 108 , predict result/given label= 0.717504/1
predict case 109 , predict result/given label= 0.898053/1
predict case 110 , predict result/given label= 0.711887/1
predict case 111 , predict result/given label= 0.417675/1
predict case 112 , predict result/given label= 0.580770/1
predict case 113 , predict result/given label= 0.318728/1
predict case 114 , predict result/given label= 0.767698/1
predict case 115 , predict result/given label= 0.218158/1
predict case 116 , predict result/given label= 0.225409/1
predict case 117 , predict result/given label= 0.925392/1
predict case 118 , predict result/given label= 0.561303/1
predict case 119 , predict result/given label= 0.428115/1
predict case 120 , predict result/given label= 0.463571/1
predict case 121 , predict result/given label= 0.412944/1
predict case 122 , predict result/given label= 0.905273/1
predict case 123 , predict result/given label= 0.747386/1
predict case 124 , predict result/given label= 0.846841/1
predict case 125 , predict result/given label= 0.299876/1
predict case 126 , predict result/given label= 0.422533/1
predict case 127 , predict result/given label= 0.893870/1
predict case 128 , predict result/given label= 0.235536/1
predict case 129 , predict result/given label= 0.813974/1
predict case 130 , predict result/given label= 0.495549/1
predict case 131 , predict result/given label= 0.761963/1
predict case 132 , predict result/given label= 0.894601/1
predict case 133 , predict result/given label= 0.793701/1
predict case 134 , predict result/given label= 0.523990/1
predict case 135 , predict result/given label= 0.270539/1
predict case 136 , predict result/given label= 0.468975/1
predict case 137 , predict result/given label= 0.810615/1
predict case 138 , predict result/given label= 0.427329/1
predict case 139 , predict result/given label= 0.575490/0
predict case 140 , predict result/given label= 0.631301/0
predict case 141 , predict result/given label= 0.343042/0
predict case 142 , predict result/given label= 0.640826/0
predict case 143 , predict result/given label= 0.344045/0
predict case 144 , predict result/given label= 0.344430/0
predict case 145 , predict result/given label= 0.494532/0
predict case 146 , predict result/given label= 0.378980/0
predict case 147 , predict result/given label= 0.363628/0
predict case 148 , predict result/given label= 0.578732/0
predict case 149 , predict result/given label= 0.111078/0
predict case 150 , predict result/given label= 0.366068/0
predict case 151 , predict result/given label= 0.465584/0
predict case 152 , predict result/given label= 0.126262/0
predict case 153 , predict result/given label= 0.074511/0
predict case 154 , predict result/given label= 0.401753/0
predict case 155 , predict result/given label= 0.604319/0
predict case 156 , predict result/given label= 0.132940/0
predict case 157 , predict result/given label= 0.365906/0
predict case 158 , predict result/given label= 0.679587/0
predict case 159 , predict result/given label= 0.271254/0
predict case 160 , predict result/given label= 0.112079/0
predict case 161 , predict result/given label= 0.305931/0
predict case 162 , predict result/given label= 0.445852/0
predict case 163 , predict result/given label= 0.235422/0
predict case 164 , predict result/given label= 0.165890/0
predict case 165 , predict result/given label= 0.204772/0
predict case 166 , predict result/given label= 0.123398/0
predict case 167 , predict result/given label= 0.597910/0
predict case 168 , predict result/given label= 0.425599/0
predict case 169 , predict result/given label= 0.575482/0
predict case 170 , predict result/given label= 0.474790/0
predict case 171 , predict result/given label= 0.231658/0
predict case 172 , predict result/given label= 0.276075/0
predict case 173 , predict result/given label= 0.171282/0
predict case 174 , predict result/given label= 0.177367/0
predict case 175 , predict result/given label= 0.402301/0
predict case 176 , predict result/given label= 0.351450/0
predict case 177 , predict result/given label= 0.560552/0
predict case 178 , predict result/given label= 0.338679/0
predict case 179 , predict result/given label= 0.417961/0
predict case 180 , predict result/given label= 0.889146/0
predict case 181 , predict result/given label= 0.433859/0
predict case 182 , predict result/given label= 0.374484/0
predict case 183 , predict result/given label= 0.498520/0
predict case 184 , predict result/given label= 0.534908/0
predict case 185 , predict result/given label= 0.195197/0
predict case 186 , predict result/given label= 0.258624/0
predict case 187 , predict result/given label= 0.417181/0
predict case 188 , predict result/given label= 0.293422/0
predict case 189 , predict result/given label= 0.366391/0
predict case 190 , predict result/given label= 0.165296/0
predict case 191 , predict result/given label= 0.148843/0
predict case 192 , predict result/given label= 0.458547/0
predict case 193 , predict result/given label= 0.468490/0
predict case 194 , predict result/given label= 0.479204/0
predict case 195 , predict result/given label= 0.386808/0
predict case 196 , predict result/given label= 0.258173/0
predict case 197 , predict result/given label= 0.341993/0
predict case 198 , predict result/given label= 0.182636/0
predict case 199 , predict result/given label= 0.575968/0
predict case 200 , predict result/given label= 0.468983/0
predict case 201 , predict result/given label= 0.395571/0
predict case 202 , predict result/given label= 0.399597/0
predict case 203 , predict result/given label= 0.128999/0
predict case 204 , predict result/given label= 0.137154/0
predict case 205 , predict result/given label= 0.415623/0
predict case 206 , predict result/given label= 0.398945/0
predict case 207 , predict result/given label= 0.255889/0
predict case 208 , predict result/given label= 0.578275/0
predict case 209 , predict result/given label= 0.177237/0
predict case 210 , predict result/given label= 0.341533/0
predict case 211 , predict result/given label= 0.232738/0
predict case 212 , predict result/given label= 0.577460/0
predict case 213 , predict result/given label= 0.248943/0
predict case 214 , predict result/given label= 0.491451/0
predict case 215 , predict result/given label= 0.100554/0
predict case 216 , predict result/given label= 0.607464/0
predict case 217 , predict result/given label= 0.574082/0
predict case 218 , predict result/given label= 0.538431/0
predict case 219 , predict result/given label= 0.399782/0
predict case 220 , predict result/given label= 0.395117/0
predict case 221 , predict result/given label= 0.469701/0
predict case 222 , predict result/given label= 0.153728/0
predict case 223 , predict result/given label= 0.079586/0
predict case 224 , predict result/given label= 0.644600/0
predict case 225 , predict result/given label= 0.177366/0
predict case 226 , predict result/given label= 0.613407/0
predict case 227 , predict result/given label= 0.576789/0
predict case 228 , predict result/given label= 0.603935/0
predict case 229 , predict result/given label= 0.580463/0
predict case 230 , predict result/given label= 0.576127/0
predict case 231 , predict result/given label= 0.123774/0
predict case 232 , predict result/given label= 0.105772/0
predict case 233 , predict result/given label= 0.075495/0
predict case 234 , predict result/given label= 0.452864/0
predict case 235 , predict result/given label= 0.588325/0
predict case 236 , predict result/given label= 0.520494/0
predict case 237 , predict result/given label= 0.168731/0
predict case 238 , predict result/given label= 0.656259/0
predict case 239 , predict result/given label= 0.131741/0
predict case 240 , predict result/given label= 0.247444/0
predict case 241 , predict result/given label= 0.578426/0
predict case 242 , predict result/given label= 0.675989/0
predict case 243 , predict result/given label= 0.533764/0
predict case 244 , predict result/given label= 0.320794/0
predict case 245 , predict result/given label= 0.576979/0
predict case 246 , predict result/given label= 0.392623/0
predict case 247 , predict result/given label= 0.163428/0
predict case 248 , predict result/given label= 0.167395/0
predict case 249 , predict result/given label= 0.085013/0
predict case 250 , predict result/given label= 0.365801/0
predict case 251 , predict result/given label= 0.288841/0
predict case 252 , predict result/given label= 0.588090/0
predict case 253 , predict result/given label= 0.378842/0
predict case 254 , predict result/given label= 0.344109/0
predict case 255 , predict result/given label= 0.576833/0
predict case 256 , predict result/given label= 0.286915/0
predict case 257 , predict result/given label= 0.253734/0
predict case 258 , predict result/given label= 0.165251/0
predict case 259 , predict result/given label= 0.344161/0
predict case 260 , predict result/given label= 0.339111/0
predict case 261 , predict result/given label= 0.366592/0
predict case 262 , predict result/given label= 0.193298/0
predict case 263 , predict result/given label= 0.453143/0
predict case 264 , predict result/given label= 0.353206/0
predict case 265 , predict result/given label= 0.174939/0
predict case 266 , predict result/given label= 0.417723/0
predict case 267 , predict result/given label= 0.588325/0
predict case 268 , predict result/given label= 0.315910/0
predict case 269 , predict result/given label= 0.553338/0
predict case 270 , predict result/given label= 0.577083/0
predict case 271 , predict result/given label= 0.387743/0
predict case 272 , predict result/given label= 0.147427/0
predict case 273 , predict result/given label= 0.381154/0
predict case 274 , predict result/given label= 0.252359/0
predict case 275 , predict result/given label= 0.255889/0
predict case 276 , predict result/given label= 0.647731/0
predict case 277 , predict result/given label= 0.588321/0
