predict case 0 , predict result/given label= 0.484363/1
predict case 1 , predict result/given label= 0.380457/1
predict case 2 , predict result/given label= 0.499355/1
predict case 3 , predict result/given label= 0.476003/1
predict case 4 , predict result/given label= 0.629142/1
predict case 5 , predict result/given label= 0.699464/1
predict case 6 , predict result/given label= 0.403295/1
predict case 7 , predict result/given label= 0.660631/1
predict case 8 , predict result/given label= 0.595160/1
predict case 9 , predict result/given label= 0.664638/1
predict case 10 , predict result/given label= 0.490671/1
predict case 11 , predict result/given label= 0.334188/1
predict case 12 , predict result/given label= 0.461260/1
predict case 13 , predict result/given label= 0.627770/1
predict case 14 , predict result/given label= 0.283813/1
predict case 15 , predict result/given label= 0.296891/1
predict case 16 , predict result/given label= 0.369642/1
predict case 17 , predict result/given label= 0.522708/1
predict case 18 , predict result/given label= 0.559721/1
predict case 19 , predict result/given label= 0.596525/1
predict case 20 , predict result/given label= 0.656773/1
predict case 21 , predict result/given label= 0.382549/1
predict case 22 , predict result/given label= 0.370270/1
predict case 23 , predict result/given label= 0.672203/1
predict case 24 , predict result/given label= 0.302614/1
predict case 25 , predict result/given label= 0.761428/1
predict case 26 , predict result/given label= 0.564223/1
predict case 27 , predict result/given label= 0.536749/1
predict case 28 , predict result/given label= 0.322279/1
predict case 29 , predict result/given label= 0.371349/1
predict case 30 , predict result/given label= 0.656470/1
predict case 31 , predict result/given label= 0.367551/1
predict case 32 , predict result/given label= 0.668518/1
predict case 33 , predict result/given label= 0.633096/1
predict case 34 , predict result/given label= 0.526904/1
predict case 35 , predict result/given label= 0.548645/1
predict case 36 , predict result/given label= 0.548213/1
predict case 37 , predict result/given label= 0.650037/1
predict case 38 , predict result/given label= 0.427158/1
predict case 39 , predict result/given label= 0.667408/1
predict case 40 , predict result/given label= 0.525391/1
predict case 41 , predict result/given label= 0.277409/1
predict case 42 , predict result/given label= 0.427258/1
predict case 43 , predict result/given label= 0.507744/1
predict case 44 , predict result/given label= 0.335543/1
predict case 45 , predict result/given label= 0.686318/1
predict case 46 , predict result/given label= 0.582483/1
predict case 47 , predict result/given label= 0.701253/1
predict case 48 , predict result/given label= 0.292759/1
predict case 49 , predict result/given label= 0.660089/1
predict case 50 , predict result/given label= 0.863914/1
predict case 51 , predict result/given label= 0.547773/1
predict case 52 , predict result/given label= 0.914720/1
predict case 53 , predict result/given label= 0.596930/1
predict case 54 , predict result/given label= 0.608419/1
predict case 55 , predict result/given label= 0.236147/1
predict case 56 , predict result/given label= 0.494985/1
predict case 57 , predict result/given label= 0.186756/1
predict case 58 , predict result/given label= 0.632791/1
predict case 59 , predict result/given label= 0.518896/1
predict case 60 , predict result/given label= 0.302816/1
predict case 61 , predict result/given label= 0.484352/1
predict case 62 , predict result/given label= 0.857660/1
predict case 63 , predict result/given label= 0.329948/1
predict case 64 , predict result/given label= 0.661927/1
predict case 65 , predict result/given label= 0.357588/1
predict case 66 , predict result/given label= 0.614458/1
predict case 67 , predict result/given label= 0.245487/1
predict case 68 , predict result/given label= 0.577621/1
predict case 69 , predict result/given label= 0.544724/1
predict case 70 , predict result/given label= 0.606938/1
predict case 71 , predict result/given label= 0.378803/1
predict case 72 , predict result/given label= 0.549145/1
predict case 73 , predict result/given label= 0.792405/1
predict case 74 , predict result/given label= 0.421059/1
predict case 75 , predict result/given label= 0.648399/1
predict case 76 , predict result/given label= 0.345800/1
predict case 77 , predict result/given label= 0.845162/1
predict case 78 , predict result/given label= 0.618794/1
predict case 79 , predict result/given label= 0.424648/1
predict case 80 , predict result/given label= 0.378343/1
predict case 81 , predict result/given label= 0.439091/1
predict case 82 , predict result/given label= 0.365908/1
predict case 83 , predict result/given label= 0.214245/1
predict case 84 , predict result/given label= 0.695058/1
predict case 85 , predict result/given label= 0.387043/1
predict case 86 , predict result/given label= 0.677130/1
predict case 87 , predict result/given label= 0.348036/1
predict case 88 , predict result/given label= 0.870373/1
predict case 89 , predict result/given label= 0.515542/1
predict case 90 , predict result/given label= 0.580032/1
predict case 91 , predict result/given label= 0.396009/1
predict case 92 , predict result/given label= 0.710305/1
predict case 93 , predict result/given label= 0.517069/1
predict case 94 , predict result/given label= 0.250308/1
predict case 95 , predict result/given label= 0.402795/1
predict case 96 , predict result/given label= 0.436463/1
predict case 97 , predict result/given label= 0.679046/1
predict case 98 , predict result/given label= 0.619155/1
predict case 99 , predict result/given label= 0.425294/1
predict case 100 , predict result/given label= 0.625132/1
