predict case 0 , predict result/given label= 0.644039/1
predict case 1 , predict result/given label= 0.754663/1
predict case 2 , predict result/given label= 0.703289/1
predict case 3 , predict result/given label= 0.334823/1
predict case 4 , predict result/given label= 0.335405/1
predict case 5 , predict result/given label= 0.156418/1
predict case 6 , predict result/given label= 0.787861/1
predict case 7 , predict result/given label= 0.181610/1
predict case 8 , predict result/given label= 0.157593/1
predict case 9 , predict result/given label= 0.184936/1
predict case 10 , predict result/given label= 0.560362/1
predict case 11 , predict result/given label= 0.522903/1
predict case 12 , predict result/given label= 0.694488/1
predict case 13 , predict result/given label= 0.359631/1
predict case 14 , predict result/given label= 0.174355/1
predict case 15 , predict result/given label= 0.608524/1
predict case 16 , predict result/given label= 0.854207/1
predict case 17 , predict result/given label= 0.879860/1
predict case 18 , predict result/given label= 0.881220/1
predict case 19 , predict result/given label= 0.293931/1
predict case 20 , predict result/given label= 0.837275/1
predict case 21 , predict result/given label= 0.168791/1
predict case 22 , predict result/given label= 0.452077/1
predict case 23 , predict result/given label= 0.443167/1
predict case 24 , predict result/given label= 0.096084/1
predict case 25 , predict result/given label= 0.502981/1
predict case 26 , predict result/given label= 0.231918/1
predict case 27 , predict result/given label= 0.551067/1
predict case 28 , predict result/given label= 0.711814/1
predict case 29 , predict result/given label= 0.908448/1
predict case 30 , predict result/given label= 0.580095/1
predict case 31 , predict result/given label= 0.791385/1
predict case 32 , predict result/given label= 0.738424/1
predict case 33 , predict result/given label= 0.895762/1
predict case 34 , predict result/given label= 0.904223/1
predict case 35 , predict result/given label= 0.692042/1
predict case 36 , predict result/given label= 0.490955/1
predict case 37 , predict result/given label= 0.595871/1
predict case 38 , predict result/given label= 0.644707/1
predict case 39 , predict result/given label= 0.655346/1
predict case 40 , predict result/given label= 0.767587/1
predict case 41 , predict result/given label= 0.461042/1
predict case 42 , predict result/given label= 0.389340/1
predict case 43 , predict result/given label= 0.516024/1
predict case 44 , predict result/given label= 0.291182/1
predict case 45 , predict result/given label= 0.754221/1
predict case 46 , predict result/given label= 0.224261/1
predict case 47 , predict result/given label= 0.075217/1
predict case 48 , predict result/given label= 0.838471/1
predict case 49 , predict result/given label= 0.666958/1
predict case 50 , predict result/given label= 0.484328/1
predict case 51 , predict result/given label= 0.698451/1
predict case 52 , predict result/given label= 0.074885/1
predict case 53 , predict result/given label= 0.645363/1
predict case 54 , predict result/given label= 0.262255/1
predict case 55 , predict result/given label= 0.424095/1
predict case 56 , predict result/given label= 0.634767/1
predict case 57 , predict result/given label= 0.267440/1
predict case 58 , predict result/given label= 0.206677/1
predict case 59 , predict result/given label= 0.783340/1
predict case 60 , predict result/given label= 0.904936/1
predict case 61 , predict result/given label= 0.245158/1
predict case 62 , predict result/given label= 0.516452/1
predict case 63 , predict result/given label= 0.613517/1
predict case 64 , predict result/given label= 0.588162/1
predict case 65 , predict result/given label= 0.713901/1
predict case 66 , predict result/given label= 0.281449/1
predict case 67 , predict result/given label= 0.568719/1
predict case 68 , predict result/given label= 0.276220/1
predict case 69 , predict result/given label= 0.829180/1
predict case 70 , predict result/given label= 0.220511/1
predict case 71 , predict result/given label= 0.627828/1
predict case 72 , predict result/given label= 0.839445/1
predict case 73 , predict result/given label= 0.735655/1
predict case 74 , predict result/given label= 0.329794/1
predict case 75 , predict result/given label= 0.452521/1
predict case 76 , predict result/given label= 0.166329/1
predict case 77 , predict result/given label= 0.481964/1
predict case 78 , predict result/given label= 0.745864/1
predict case 79 , predict result/given label= 0.572687/1
predict case 80 , predict result/given label= 0.110927/1
predict case 81 , predict result/given label= 0.102643/1
predict case 82 , predict result/given label= 0.206226/1
predict case 83 , predict result/given label= 0.108868/1
predict case 84 , predict result/given label= 0.299263/1
predict case 85 , predict result/given label= 0.464504/1
predict case 86 , predict result/given label= 0.766031/1
predict case 87 , predict result/given label= 0.698913/1
predict case 88 , predict result/given label= 0.495181/1
predict case 89 , predict result/given label= 0.484937/1
predict case 90 , predict result/given label= 0.353521/1
predict case 91 , predict result/given label= 0.843516/1
predict case 92 , predict result/given label= 0.843633/1
predict case 93 , predict result/given label= 0.444165/1
predict case 94 , predict result/given label= 0.856885/1
predict case 95 , predict result/given label= 0.584718/1
predict case 96 , predict result/given label= 0.290156/1
predict case 97 , predict result/given label= 0.802052/1
predict case 98 , predict result/given label= 0.430881/1
predict case 99 , predict result/given label= 0.555759/1
predict case 100 , predict result/given label= 0.912165/1
predict case 101 , predict result/given label= 0.173105/1
predict case 102 , predict result/given label= 0.774114/1
predict case 103 , predict result/given label= 0.525734/1
predict case 104 , predict result/given label= 0.200062/1
predict case 105 , predict result/given label= 0.074395/1
predict case 106 , predict result/given label= 0.456560/1
predict case 107 , predict result/given label= 0.427583/1
predict case 108 , predict result/given label= 0.479133/1
predict case 109 , predict result/given label= 0.398269/1
predict case 110 , predict result/given label= 0.664027/1
predict case 111 , predict result/given label= 0.843975/1
predict case 112 , predict result/given label= 0.117872/1
predict case 113 , predict result/given label= 0.713449/1
predict case 114 , predict result/given label= 0.698344/1
predict case 115 , predict result/given label= 0.454391/1
predict case 116 , predict result/given label= 0.606664/1
predict case 117 , predict result/given label= 0.844845/1
predict case 118 , predict result/given label= 0.199868/1
predict case 119 , predict result/given label= 0.805797/1
predict case 120 , predict result/given label= 0.673530/1
predict case 121 , predict result/given label= 0.075158/1
predict case 122 , predict result/given label= 0.472230/1
predict case 123 , predict result/given label= 0.683104/1
predict case 124 , predict result/given label= 0.480676/1
predict case 125 , predict result/given label= 0.169832/1
predict case 126 , predict result/given label= 0.675960/1
predict case 127 , predict result/given label= 0.590757/1
predict case 128 , predict result/given label= 0.404994/1
predict case 129 , predict result/given label= 0.727683/1
predict case 130 , predict result/given label= 0.439439/1
predict case 131 , predict result/given label= 0.745866/1
predict case 132 , predict result/given label= 0.909224/1
predict case 133 , predict result/given label= 0.699097/1
predict case 134 , predict result/given label= 0.515717/1
predict case 135 , predict result/given label= 0.858787/1
predict case 136 , predict result/given label= 0.173940/1
predict case 137 , predict result/given label= 0.919388/1
predict case 138 , predict result/given label= 0.733670/1
predict case 139 , predict result/given label= 0.283694/1
predict case 140 , predict result/given label= 0.367763/1
predict case 141 , predict result/given label= 0.449918/1
predict case 142 , predict result/given label= 0.682060/1
predict case 143 , predict result/given label= 0.479958/1
predict case 144 , predict result/given label= 0.709167/1
predict case 145 , predict result/given label= 0.189209/1
predict case 146 , predict result/given label= 0.262566/1
predict case 147 , predict result/given label= 0.441630/1
predict case 148 , predict result/given label= 0.310983/1
predict case 149 , predict result/given label= 0.660771/1
predict case 150 , predict result/given label= 0.636994/1
predict case 151 , predict result/given label= 0.769884/1
predict case 152 , predict result/given label= 0.526302/1
predict case 153 , predict result/given label= 0.160572/1
predict case 154 , predict result/given label= 0.826334/1
predict case 155 , predict result/given label= 0.641714/1
predict case 156 , predict result/given label= 0.074969/1
predict case 157 , predict result/given label= 0.365299/1
predict case 158 , predict result/given label= 0.169120/1
predict case 159 , predict result/given label= 0.185363/1
predict case 160 , predict result/given label= 0.878775/1
predict case 161 , predict result/given label= 0.420014/1
predict case 162 , predict result/given label= 0.873799/1
predict case 163 , predict result/given label= 0.125917/1
predict case 164 , predict result/given label= 0.722660/1
predict case 165 , predict result/given label= 0.667080/1
predict case 166 , predict result/given label= 0.782190/1
predict case 167 , predict result/given label= 0.632700/1
predict case 168 , predict result/given label= 0.403646/1
predict case 169 , predict result/given label= 0.448030/1
predict case 170 , predict result/given label= 0.437184/1
predict case 171 , predict result/given label= 0.675939/1
predict case 172 , predict result/given label= 0.499200/1
predict case 173 , predict result/given label= 0.286383/1
predict case 174 , predict result/given label= 0.315013/1
predict case 175 , predict result/given label= 0.545735/1
predict case 176 , predict result/given label= 0.137644/1
predict case 177 , predict result/given label= 0.231687/1
predict case 178 , predict result/given label= 0.493132/1
predict case 179 , predict result/given label= 0.769525/1
predict case 180 , predict result/given label= 0.327859/1
predict case 181 , predict result/given label= 0.602121/1
predict case 182 , predict result/given label= 0.148398/1
predict case 183 , predict result/given label= 0.234405/1
predict case 184 , predict result/given label= 0.270148/1
predict case 185 , predict result/given label= 0.776635/1
predict case 186 , predict result/given label= 0.124244/1
predict case 187 , predict result/given label= 0.692062/1
predict case 188 , predict result/given label= 0.690560/1
predict case 189 , predict result/given label= 0.157229/1
predict case 190 , predict result/given label= 0.569926/1
predict case 191 , predict result/given label= 0.262363/1
predict case 192 , predict result/given label= 0.596658/1
predict case 193 , predict result/given label= 0.372679/1
predict case 194 , predict result/given label= 0.171606/1
predict case 195 , predict result/given label= 0.509288/1
predict case 196 , predict result/given label= 0.715751/1
predict case 197 , predict result/given label= 0.174844/1
predict case 198 , predict result/given label= 0.806914/1
predict case 199 , predict result/given label= 0.294469/1
predict case 200 , predict result/given label= 0.420623/1
predict case 201 , predict result/given label= 0.229266/1
predict case 202 , predict result/given label= 0.675874/1
predict case 203 , predict result/given label= 0.463162/1
predict case 204 , predict result/given label= 0.377350/1
predict case 205 , predict result/given label= 0.738475/1
predict case 206 , predict result/given label= 0.885652/1
predict case 207 , predict result/given label= 0.115721/1
predict case 208 , predict result/given label= 0.895116/1
predict case 209 , predict result/given label= 0.187929/1
predict case 210 , predict result/given label= 0.399620/1
predict case 211 , predict result/given label= 0.424618/1
predict case 212 , predict result/given label= 0.216359/1
predict case 213 , predict result/given label= 0.195797/1
predict case 214 , predict result/given label= 0.194807/1
predict case 215 , predict result/given label= 0.455980/1
predict case 216 , predict result/given label= 0.111667/1
predict case 217 , predict result/given label= 0.745411/1
predict case 218 , predict result/given label= 0.466187/1
predict case 219 , predict result/given label= 0.108014/1
predict case 220 , predict result/given label= 0.455521/1
predict case 221 , predict result/given label= 0.451310/1
predict case 222 , predict result/given label= 0.454981/1
predict case 223 , predict result/given label= 0.112924/1
predict case 224 , predict result/given label= 0.667138/1
predict case 225 , predict result/given label= 0.738017/1
predict case 226 , predict result/given label= 0.677256/1
predict case 227 , predict result/given label= 0.894411/1
predict case 228 , predict result/given label= 0.603842/1
predict case 229 , predict result/given label= 0.074720/1
predict case 230 , predict result/given label= 0.328336/1
predict case 231 , predict result/given label= 0.458848/1
predict case 232 , predict result/given label= 0.318637/0
predict case 233 , predict result/given label= 0.074262/0
predict case 234 , predict result/given label= 0.336999/0
predict case 235 , predict result/given label= 0.685024/0
predict case 236 , predict result/given label= 0.106017/0
predict case 237 , predict result/given label= 0.239976/0
predict case 238 , predict result/given label= 0.370891/0
predict case 239 , predict result/given label= 0.101096/0
predict case 240 , predict result/given label= 0.173129/0
predict case 241 , predict result/given label= 0.446950/0
predict case 242 , predict result/given label= 0.398187/0
predict case 243 , predict result/given label= 0.167120/0
predict case 244 , predict result/given label= 0.804392/0
predict case 245 , predict result/given label= 0.074918/0
predict case 246 , predict result/given label= 0.662763/0
predict case 247 , predict result/given label= 0.675964/0
predict case 248 , predict result/given label= 0.495367/0
predict case 249 , predict result/given label= 0.460836/0
predict case 250 , predict result/given label= 0.536555/0
predict case 251 , predict result/given label= 0.387813/0
predict case 252 , predict result/given label= 0.392714/0
predict case 253 , predict result/given label= 0.074910/0
predict case 254 , predict result/given label= 0.657666/0
predict case 255 , predict result/given label= 0.654989/0
predict case 256 , predict result/given label= 0.092667/0
predict case 257 , predict result/given label= 0.288030/0
predict case 258 , predict result/given label= 0.314054/0
predict case 259 , predict result/given label= 0.230066/0
predict case 260 , predict result/given label= 0.700879/0
predict case 261 , predict result/given label= 0.288502/0
predict case 262 , predict result/given label= 0.421886/0
predict case 263 , predict result/given label= 0.174771/0
predict case 264 , predict result/given label= 0.484044/0
predict case 265 , predict result/given label= 0.373004/0
predict case 266 , predict result/given label= 0.245528/0
predict case 267 , predict result/given label= 0.444492/0
predict case 268 , predict result/given label= 0.156423/0
predict case 269 , predict result/given label= 0.482151/0
predict case 270 , predict result/given label= 0.336882/0
predict case 271 , predict result/given label= 0.386113/0
predict case 272 , predict result/given label= 0.669845/0
predict case 273 , predict result/given label= 0.425861/0
predict case 274 , predict result/given label= 0.382615/0
predict case 275 , predict result/given label= 0.185377/0
predict case 276 , predict result/given label= 0.169227/0
predict case 277 , predict result/given label= 0.708235/0
predict case 278 , predict result/given label= 0.485826/0
predict case 279 , predict result/given label= 0.387287/0
predict case 280 , predict result/given label= 0.173107/0
predict case 281 , predict result/given label= 0.523615/0
predict case 282 , predict result/given label= 0.859299/0
predict case 283 , predict result/given label= 0.527986/0
predict case 284 , predict result/given label= 0.262315/0
predict case 285 , predict result/given label= 0.391556/0
predict case 286 , predict result/given label= 0.451456/0
predict case 287 , predict result/given label= 0.421120/0
predict case 288 , predict result/given label= 0.692148/0
predict case 289 , predict result/given label= 0.656996/0
predict case 290 , predict result/given label= 0.101802/0
predict case 291 , predict result/given label= 0.342197/0
predict case 292 , predict result/given label= 0.460034/0
predict case 293 , predict result/given label= 0.176233/0
predict case 294 , predict result/given label= 0.076982/0
predict case 295 , predict result/given label= 0.152041/0
predict case 296 , predict result/given label= 0.159341/0
predict case 297 , predict result/given label= 0.653276/0
predict case 298 , predict result/given label= 0.175083/0
predict case 299 , predict result/given label= 0.177393/0
predict case 300 , predict result/given label= 0.201706/0
predict case 301 , predict result/given label= 0.463257/0
predict case 302 , predict result/given label= 0.195354/0
predict case 303 , predict result/given label= 0.360832/0
predict case 304 , predict result/given label= 0.447582/0
predict case 305 , predict result/given label= 0.283619/0
predict case 306 , predict result/given label= 0.293648/0
predict case 307 , predict result/given label= 0.223836/0
predict case 308 , predict result/given label= 0.339771/0
predict case 309 , predict result/given label= 0.232722/0
predict case 310 , predict result/given label= 0.218785/0
predict case 311 , predict result/given label= 0.556743/0
predict case 312 , predict result/given label= 0.385224/0
predict case 313 , predict result/given label= 0.494373/0
predict case 314 , predict result/given label= 0.157993/0
predict case 315 , predict result/given label= 0.075102/0
predict case 316 , predict result/given label= 0.196668/0
predict case 317 , predict result/given label= 0.389334/0
predict case 318 , predict result/given label= 0.393400/0
predict case 319 , predict result/given label= 0.204679/0
predict case 320 , predict result/given label= 0.255113/0
predict case 321 , predict result/given label= 0.259702/0
predict case 322 , predict result/given label= 0.074176/0
predict case 323 , predict result/given label= 0.168988/0
predict case 324 , predict result/given label= 0.207912/0
predict case 325 , predict result/given label= 0.433488/0
predict case 326 , predict result/given label= 0.609502/0
predict case 327 , predict result/given label= 0.685094/0
predict case 328 , predict result/given label= 0.491056/0
predict case 329 , predict result/given label= 0.665147/0
predict case 330 , predict result/given label= 0.354254/0
predict case 331 , predict result/given label= 0.111128/0
predict case 332 , predict result/given label= 0.302180/0
predict case 333 , predict result/given label= 0.637635/0
predict case 334 , predict result/given label= 0.242411/0
predict case 335 , predict result/given label= 0.260292/0
predict case 336 , predict result/given label= 0.162987/0
predict case 337 , predict result/given label= 0.285346/0
predict case 338 , predict result/given label= 0.856984/0
predict case 339 , predict result/given label= 0.175112/0
predict case 340 , predict result/given label= 0.738483/0
predict case 341 , predict result/given label= 0.115638/0
predict case 342 , predict result/given label= 0.267367/0
predict case 343 , predict result/given label= 0.840513/0
predict case 344 , predict result/given label= 0.687325/0
predict case 345 , predict result/given label= 0.513789/0
predict case 346 , predict result/given label= 0.162304/0
predict case 347 , predict result/given label= 0.539259/0
predict case 348 , predict result/given label= 0.506112/0
predict case 349 , predict result/given label= 0.497394/0
predict case 350 , predict result/given label= 0.718746/0
predict case 351 , predict result/given label= 0.257149/0
predict case 352 , predict result/given label= 0.640568/0
predict case 353 , predict result/given label= 0.431775/0
predict case 354 , predict result/given label= 0.602251/0
predict case 355 , predict result/given label= 0.192337/0
predict case 356 , predict result/given label= 0.074312/0
predict case 357 , predict result/given label= 0.158256/0
predict case 358 , predict result/given label= 0.384575/0
predict case 359 , predict result/given label= 0.194201/0
predict case 360 , predict result/given label= 0.371448/0
predict case 361 , predict result/given label= 0.444062/0
predict case 362 , predict result/given label= 0.643836/0
predict case 363 , predict result/given label= 0.477355/0
predict case 364 , predict result/given label= 0.481046/0
predict case 365 , predict result/given label= 0.554280/0
predict case 366 , predict result/given label= 0.834572/0
predict case 367 , predict result/given label= 0.382123/0
predict case 368 , predict result/given label= 0.447814/0
predict case 369 , predict result/given label= 0.158953/0
predict case 370 , predict result/given label= 0.198299/0
predict case 371 , predict result/given label= 0.420120/0
predict case 372 , predict result/given label= 0.110370/0
predict case 373 , predict result/given label= 0.246221/0
predict case 374 , predict result/given label= 0.157500/0
predict case 375 , predict result/given label= 0.526581/0
predict case 376 , predict result/given label= 0.426616/0
predict case 377 , predict result/given label= 0.397559/0
predict case 378 , predict result/given label= 0.386458/0
predict case 379 , predict result/given label= 0.113749/0
predict case 380 , predict result/given label= 0.194277/0
predict case 381 , predict result/given label= 0.285990/0
predict case 382 , predict result/given label= 0.755430/0
predict case 383 , predict result/given label= 0.480256/0
predict case 384 , predict result/given label= 0.114016/0
predict case 385 , predict result/given label= 0.520499/0
predict case 386 , predict result/given label= 0.443844/0
predict case 387 , predict result/given label= 0.385828/0
predict case 388 , predict result/given label= 0.160824/0
predict case 389 , predict result/given label= 0.792923/0
predict case 390 , predict result/given label= 0.247590/0
predict case 391 , predict result/given label= 0.552815/0
predict case 392 , predict result/given label= 0.657465/0
predict case 393 , predict result/given label= 0.175624/0
predict case 394 , predict result/given label= 0.472122/0
predict case 395 , predict result/given label= 0.401171/0
predict case 396 , predict result/given label= 0.552419/0
