predict case 0 , predict result/given label= 0.382357/1
predict case 1 , predict result/given label= 0.437829/1
predict case 2 , predict result/given label= 0.360716/1
predict case 3 , predict result/given label= 0.578796/1
predict case 4 , predict result/given label= 0.690307/1
predict case 5 , predict result/given label= 0.102548/1
predict case 6 , predict result/given label= 0.489210/1
predict case 7 , predict result/given label= 0.072645/1
predict case 8 , predict result/given label= 0.071658/1
predict case 9 , predict result/given label= 0.408099/1
predict case 10 , predict result/given label= 0.925935/1
predict case 11 , predict result/given label= 0.285902/1
predict case 12 , predict result/given label= 0.587755/1
predict case 13 , predict result/given label= 0.369962/1
predict case 14 , predict result/given label= 0.929600/1
predict case 15 , predict result/given label= 0.365451/1
predict case 16 , predict result/given label= 0.811412/1
predict case 17 , predict result/given label= 0.099670/1
predict case 18 , predict result/given label= 0.287792/1
predict case 19 , predict result/given label= 0.074412/1
predict case 20 , predict result/given label= 0.357702/1
predict case 21 , predict result/given label= 0.789754/1
predict case 22 , predict result/given label= 0.537625/1
predict case 23 , predict result/given label= 0.072600/1
predict case 24 , predict result/given label= 0.522725/1
predict case 25 , predict result/given label= 0.931059/1
predict case 26 , predict result/given label= 0.725582/1
predict case 27 , predict result/given label= 0.341459/1
predict case 28 , predict result/given label= 0.724032/1
predict case 29 , predict result/given label= 0.066118/1
predict case 30 , predict result/given label= 0.786207/1
predict case 31 , predict result/given label= 0.896852/1
predict case 32 , predict result/given label= 0.741897/1
predict case 33 , predict result/given label= 0.067055/1
predict case 34 , predict result/given label= 0.763900/1
predict case 35 , predict result/given label= 0.378076/1
predict case 36 , predict result/given label= 0.163578/1
predict case 37 , predict result/given label= 0.381861/1
predict case 38 , predict result/given label= 0.075532/1
predict case 39 , predict result/given label= 0.227579/1
predict case 40 , predict result/given label= 0.087051/1
predict case 41 , predict result/given label= 0.386342/1
predict case 42 , predict result/given label= 0.587609/1
predict case 43 , predict result/given label= 0.358441/1
predict case 44 , predict result/given label= 0.732596/1
predict case 45 , predict result/given label= 0.070302/1
predict case 46 , predict result/given label= 0.064358/1
predict case 47 , predict result/given label= 0.518643/1
predict case 48 , predict result/given label= 0.070639/1
predict case 49 , predict result/given label= 0.067454/1
predict case 50 , predict result/given label= 0.886144/1
predict case 51 , predict result/given label= 0.825998/1
predict case 52 , predict result/given label= 0.071040/1
predict case 53 , predict result/given label= 0.072005/1
predict case 54 , predict result/given label= 0.071576/1
predict case 55 , predict result/given label= 0.517617/1
predict case 56 , predict result/given label= 0.778411/1
predict case 57 , predict result/given label= 0.199443/1
predict case 58 , predict result/given label= 0.699403/1
predict case 59 , predict result/given label= 0.073178/1
predict case 60 , predict result/given label= 0.930163/1
predict case 61 , predict result/given label= 0.174783/1
predict case 62 , predict result/given label= 0.254312/1
predict case 63 , predict result/given label= 0.114696/1
predict case 64 , predict result/given label= 0.066506/1
