predict case 0 , predict result/given label= 0.598352/1
predict case 1 , predict result/given label= 0.424440/1
predict case 2 , predict result/given label= 0.413725/1
predict case 3 , predict result/given label= 0.800991/1
predict case 4 , predict result/given label= 0.427715/1
predict case 5 , predict result/given label= 0.925296/1
predict case 6 , predict result/given label= 0.336928/1
predict case 7 , predict result/given label= 0.891765/1
predict case 8 , predict result/given label= 0.583615/1
predict case 9 , predict result/given label= 0.137057/1
predict case 10 , predict result/given label= 0.777034/1
predict case 11 , predict result/given label= 0.755449/1
predict case 12 , predict result/given label= 0.226479/1
predict case 13 , predict result/given label= 0.840831/1
predict case 14 , predict result/given label= 0.691315/1
predict case 15 , predict result/given label= 0.660859/1
predict case 16 , predict result/given label= 0.826706/1
predict case 17 , predict result/given label= 0.570093/1
predict case 18 , predict result/given label= 0.622728/1
predict case 19 , predict result/given label= 0.401521/1
predict case 20 , predict result/given label= 0.737506/1
predict case 21 , predict result/given label= 0.735843/1
predict case 22 , predict result/given label= 0.594219/1
predict case 23 , predict result/given label= 0.464676/1
predict case 24 , predict result/given label= 0.803217/1
predict case 25 , predict result/given label= 0.752807/1
predict case 26 , predict result/given label= 0.491395/1
predict case 27 , predict result/given label= 0.278998/1
predict case 28 , predict result/given label= 0.334816/1
predict case 29 , predict result/given label= 0.715573/1
predict case 30 , predict result/given label= 0.900704/1
predict case 31 , predict result/given label= 0.276296/1
predict case 32 , predict result/given label= 0.555288/1
predict case 33 , predict result/given label= 0.924796/1
predict case 34 , predict result/given label= 0.272691/1
predict case 35 , predict result/given label= 0.521184/1
predict case 36 , predict result/given label= 0.354753/1
predict case 37 , predict result/given label= 0.903233/1
predict case 38 , predict result/given label= 0.896740/1
predict case 39 , predict result/given label= 0.575333/1
predict case 40 , predict result/given label= 0.837648/1
predict case 41 , predict result/given label= 0.842851/1
predict case 42 , predict result/given label= 0.370688/1
predict case 43 , predict result/given label= 0.881923/1
predict case 44 , predict result/given label= 0.166549/1
predict case 45 , predict result/given label= 0.809473/1
