predict case 0 , predict result/given label= 0.537899/1
predict case 1 , predict result/given label= 0.500976/1
predict case 2 , predict result/given label= 0.515724/1
predict case 3 , predict result/given label= 0.927192/1
predict case 4 , predict result/given label= 0.437828/1
predict case 5 , predict result/given label= 0.430079/1
predict case 6 , predict result/given label= 0.639604/1
predict case 7 , predict result/given label= 0.930578/1
predict case 8 , predict result/given label= 0.634250/1
predict case 9 , predict result/given label= 0.292274/1
predict case 10 , predict result/given label= 0.623035/1
predict case 11 , predict result/given label= 0.567450/1
predict case 12 , predict result/given label= 0.127766/1
predict case 13 , predict result/given label= 0.700317/1
predict case 14 , predict result/given label= 0.384071/1
predict case 15 , predict result/given label= 0.221404/1
predict case 16 , predict result/given label= 0.405057/1
predict case 17 , predict result/given label= 0.726885/1
predict case 18 , predict result/given label= 0.212908/1
predict case 19 , predict result/given label= 0.764187/1
predict case 20 , predict result/given label= 0.466105/1
predict case 21 , predict result/given label= 0.364825/1
predict case 22 , predict result/given label= 0.434136/1
predict case 23 , predict result/given label= 0.412950/1
predict case 24 , predict result/given label= 0.644308/1
predict case 25 , predict result/given label= 0.317538/1
predict case 26 , predict result/given label= 0.713306/1
predict case 27 , predict result/given label= 0.305509/1
predict case 28 , predict result/given label= 0.829248/1
predict case 29 , predict result/given label= 0.563447/1
predict case 30 , predict result/given label= 0.843093/1
predict case 31 , predict result/given label= 0.411317/1
predict case 32 , predict result/given label= 0.835592/1
predict case 33 , predict result/given label= 0.449764/1
predict case 34 , predict result/given label= 0.323675/1
predict case 35 , predict result/given label= 0.292372/1
predict case 36 , predict result/given label= 0.466544/1
predict case 37 , predict result/given label= 0.616318/1
predict case 38 , predict result/given label= 0.696015/1
predict case 39 , predict result/given label= 0.633925/1
predict case 40 , predict result/given label= 0.179584/1
predict case 41 , predict result/given label= 0.487856/1
predict case 42 , predict result/given label= 0.477575/1
predict case 43 , predict result/given label= 0.369682/1
predict case 44 , predict result/given label= 0.684216/1
predict case 45 , predict result/given label= 0.606127/1
predict case 46 , predict result/given label= 0.924742/1
predict case 47 , predict result/given label= 0.663718/1
predict case 48 , predict result/given label= 0.749747/1
predict case 49 , predict result/given label= 0.438803/1
predict case 50 , predict result/given label= 0.231095/1
predict case 51 , predict result/given label= 0.516881/1
predict case 52 , predict result/given label= 0.814190/1
predict case 53 , predict result/given label= 0.598295/1
predict case 54 , predict result/given label= 0.335788/1
predict case 55 , predict result/given label= 0.889263/1
predict case 56 , predict result/given label= 0.261340/1
predict case 57 , predict result/given label= 0.485088/1
predict case 58 , predict result/given label= 0.509880/1
predict case 59 , predict result/given label= 0.642265/1
predict case 60 , predict result/given label= 0.655966/1
predict case 61 , predict result/given label= 0.562442/1
predict case 62 , predict result/given label= 0.286551/1
predict case 63 , predict result/given label= 0.830535/1
predict case 64 , predict result/given label= 0.525349/1
predict case 65 , predict result/given label= 0.775674/1
predict case 66 , predict result/given label= 0.372400/1
predict case 67 , predict result/given label= 0.304366/1
predict case 68 , predict result/given label= 0.868875/1
predict case 69 , predict result/given label= 0.447248/1
predict case 70 , predict result/given label= 0.831574/1
predict case 71 , predict result/given label= 0.439453/1
predict case 72 , predict result/given label= 0.116711/1
predict case 73 , predict result/given label= 0.663811/1
predict case 74 , predict result/given label= 0.379146/1
predict case 75 , predict result/given label= 0.473820/1
predict case 76 , predict result/given label= 0.201715/1
predict case 77 , predict result/given label= 0.243122/1
predict case 78 , predict result/given label= 0.885319/1
predict case 79 , predict result/given label= 0.692128/1
predict case 80 , predict result/given label= 0.301787/1
predict case 81 , predict result/given label= 0.569065/1
predict case 82 , predict result/given label= 0.632773/1
predict case 83 , predict result/given label= 0.748305/1
predict case 84 , predict result/given label= 0.586536/1
predict case 85 , predict result/given label= 0.763977/1
predict case 86 , predict result/given label= 0.618961/1
predict case 87 , predict result/given label= 0.685278/1
predict case 88 , predict result/given label= 0.232280/1
predict case 89 , predict result/given label= 0.616266/1
predict case 90 , predict result/given label= 0.419465/1
predict case 91 , predict result/given label= 0.470214/1
predict case 92 , predict result/given label= 0.855599/1
predict case 93 , predict result/given label= 0.471401/1
predict case 94 , predict result/given label= 0.456326/1
predict case 95 , predict result/given label= 0.405712/1
predict case 96 , predict result/given label= 0.500498/1
predict case 97 , predict result/given label= 0.630363/1
predict case 98 , predict result/given label= 0.756663/1
predict case 99 , predict result/given label= 0.212264/1
predict case 100 , predict result/given label= 0.841817/1
predict case 101 , predict result/given label= 0.410234/1
predict case 102 , predict result/given label= 0.706276/1
predict case 103 , predict result/given label= 0.683509/1
predict case 104 , predict result/given label= 0.615854/1
predict case 105 , predict result/given label= 0.428945/1
predict case 106 , predict result/given label= 0.496692/1
predict case 107 , predict result/given label= 0.779347/1
predict case 108 , predict result/given label= 0.665431/1
predict case 109 , predict result/given label= 0.399711/1
predict case 110 , predict result/given label= 0.904653/1
predict case 111 , predict result/given label= 0.585521/1
predict case 112 , predict result/given label= 0.440062/1
predict case 113 , predict result/given label= 0.773878/1
predict case 114 , predict result/given label= 0.771006/1
predict case 115 , predict result/given label= 0.658424/1
predict case 116 , predict result/given label= 0.920314/1
predict case 117 , predict result/given label= 0.483624/1
predict case 118 , predict result/given label= 0.725145/1
predict case 119 , predict result/given label= 0.495458/1
predict case 120 , predict result/given label= 0.454584/1
predict case 121 , predict result/given label= 0.617556/1
predict case 122 , predict result/given label= 0.821593/1
predict case 123 , predict result/given label= 0.509162/1
predict case 124 , predict result/given label= 0.384373/1
predict case 125 , predict result/given label= 0.770485/1
predict case 126 , predict result/given label= 0.135686/1
predict case 127 , predict result/given label= 0.193201/1
predict case 128 , predict result/given label= 0.875491/1
predict case 129 , predict result/given label= 0.325163/1
predict case 130 , predict result/given label= 0.454414/1
predict case 131 , predict result/given label= 0.208985/1
predict case 132 , predict result/given label= 0.654496/1
predict case 133 , predict result/given label= 0.376796/1
predict case 134 , predict result/given label= 0.629785/1
predict case 135 , predict result/given label= 0.563494/1
predict case 136 , predict result/given label= 0.829805/1
predict case 137 , predict result/given label= 0.545727/1
predict case 138 , predict result/given label= 0.850565/1
predict case 139 , predict result/given label= 0.532807/1
predict case 140 , predict result/given label= 0.824790/1
predict case 141 , predict result/given label= 0.925545/1
predict case 142 , predict result/given label= 0.318472/1
predict case 143 , predict result/given label= 0.358902/1
predict case 144 , predict result/given label= 0.646808/1
predict case 145 , predict result/given label= 0.485382/1
predict case 146 , predict result/given label= 0.891232/1
predict case 147 , predict result/given label= 0.721051/1
predict case 148 , predict result/given label= 0.505768/1
predict case 149 , predict result/given label= 0.582573/1
predict case 150 , predict result/given label= 0.846420/1
predict case 151 , predict result/given label= 0.795677/1
predict case 152 , predict result/given label= 0.336283/1
predict case 153 , predict result/given label= 0.392427/1
predict case 154 , predict result/given label= 0.831769/1
predict case 155 , predict result/given label= 0.638395/1
predict case 156 , predict result/given label= 0.256897/1
predict case 157 , predict result/given label= 0.603998/1
predict case 158 , predict result/given label= 0.439932/1
predict case 159 , predict result/given label= 0.783393/1
predict case 160 , predict result/given label= 0.426586/1
predict case 161 , predict result/given label= 0.410337/1
predict case 162 , predict result/given label= 0.774094/1
predict case 163 , predict result/given label= 0.591567/1
predict case 164 , predict result/given label= 0.774356/1
predict case 165 , predict result/given label= 0.418149/1
predict case 166 , predict result/given label= 0.669790/1
predict case 167 , predict result/given label= 0.565639/1
predict case 168 , predict result/given label= 0.208838/1
predict case 169 , predict result/given label= 0.338297/1
predict case 170 , predict result/given label= 0.817764/1
predict case 171 , predict result/given label= 0.594780/1
predict case 172 , predict result/given label= 0.381815/1
predict case 173 , predict result/given label= 0.692608/1
predict case 174 , predict result/given label= 0.502513/1
predict case 175 , predict result/given label= 0.232579/1
predict case 176 , predict result/given label= 0.299323/1
predict case 177 , predict result/given label= 0.596966/1
predict case 178 , predict result/given label= 0.855075/1
predict case 179 , predict result/given label= 0.719391/1
predict case 180 , predict result/given label= 0.842662/1
predict case 181 , predict result/given label= 0.679055/1
predict case 182 , predict result/given label= 0.757744/1
predict case 183 , predict result/given label= 0.679007/1
predict case 184 , predict result/given label= 0.177640/1
predict case 185 , predict result/given label= 0.501814/1
predict case 186 , predict result/given label= 0.674831/1
predict case 187 , predict result/given label= 0.647723/1
predict case 188 , predict result/given label= 0.367328/1
predict case 189 , predict result/given label= 0.775193/1
predict case 190 , predict result/given label= 0.389380/1
predict case 191 , predict result/given label= 0.681186/1
predict case 192 , predict result/given label= 0.487640/1
predict case 193 , predict result/given label= 0.397909/1
predict case 194 , predict result/given label= 0.479286/1
predict case 195 , predict result/given label= 0.424018/1
predict case 196 , predict result/given label= 0.120276/1
predict case 197 , predict result/given label= 0.335775/1
predict case 198 , predict result/given label= 0.779046/1
predict case 199 , predict result/given label= 0.789909/1
predict case 200 , predict result/given label= 0.471527/1
predict case 201 , predict result/given label= 0.447908/1
predict case 202 , predict result/given label= 0.491747/1
predict case 203 , predict result/given label= 0.658546/1
predict case 204 , predict result/given label= 0.625586/1
predict case 205 , predict result/given label= 0.874576/1
predict case 206 , predict result/given label= 0.761907/1
predict case 207 , predict result/given label= 0.911398/1
predict case 208 , predict result/given label= 0.433678/1
predict case 209 , predict result/given label= 0.632871/1
predict case 210 , predict result/given label= 0.124290/1
predict case 211 , predict result/given label= 0.753830/1
predict case 212 , predict result/given label= 0.926139/1
predict case 213 , predict result/given label= 0.358256/1
predict case 214 , predict result/given label= 0.513919/1
predict case 215 , predict result/given label= 0.922689/1
predict case 216 , predict result/given label= 0.868742/1
predict case 217 , predict result/given label= 0.416852/1
predict case 218 , predict result/given label= 0.408707/1
predict case 219 , predict result/given label= 0.925560/1
predict case 220 , predict result/given label= 0.334578/1
predict case 221 , predict result/given label= 0.500307/1
predict case 222 , predict result/given label= 0.702977/1
predict case 223 , predict result/given label= 0.461678/1
predict case 224 , predict result/given label= 0.862312/1
predict case 225 , predict result/given label= 0.714843/1
predict case 226 , predict result/given label= 0.478982/1
predict case 227 , predict result/given label= 0.814138/1
predict case 228 , predict result/given label= 0.817097/1
predict case 229 , predict result/given label= 0.439907/1
predict case 230 , predict result/given label= 0.564860/1
predict case 231 , predict result/given label= 0.715257/1
predict case 232 , predict result/given label= 0.122681/0
predict case 233 , predict result/given label= 0.345090/0
predict case 234 , predict result/given label= 0.652923/0
predict case 235 , predict result/given label= 0.193396/0
predict case 236 , predict result/given label= 0.215352/0
predict case 237 , predict result/given label= 0.440746/0
predict case 238 , predict result/given label= 0.116604/0
predict case 239 , predict result/given label= 0.618115/0
predict case 240 , predict result/given label= 0.387392/0
predict case 241 , predict result/given label= 0.449169/0
predict case 242 , predict result/given label= 0.126154/0
predict case 243 , predict result/given label= 0.784029/0
