predict case 0 , predict result/given label= 0.462897/1
predict case 1 , predict result/given label= 0.812672/1
predict case 2 , predict result/given label= 0.382453/1
predict case 3 , predict result/given label= 0.666219/1
predict case 4 , predict result/given label= 0.280875/1
predict case 5 , predict result/given label= 0.823484/1
predict case 6 , predict result/given label= 0.585105/1
predict case 7 , predict result/given label= 0.717674/1
predict case 8 , predict result/given label= 0.653151/1
predict case 9 , predict result/given label= 0.571046/1
predict case 10 , predict result/given label= 0.607800/1
predict case 11 , predict result/given label= 0.625409/1
predict case 12 , predict result/given label= 0.571590/1
predict case 13 , predict result/given label= 0.916252/1
predict case 14 , predict result/given label= 0.459097/1
predict case 15 , predict result/given label= 0.505547/1
predict case 16 , predict result/given label= 0.467795/1
predict case 17 , predict result/given label= 0.871901/1
predict case 18 , predict result/given label= 0.705228/1
predict case 19 , predict result/given label= 0.787450/1
predict case 20 , predict result/given label= 0.453750/1
predict case 21 , predict result/given label= 0.528107/1
predict case 22 , predict result/given label= 0.294851/1
predict case 23 , predict result/given label= 0.626467/1
predict case 24 , predict result/given label= 0.822853/1
predict case 25 , predict result/given label= 0.640206/1
predict case 26 , predict result/given label= 0.456674/1
predict case 27 , predict result/given label= 0.763229/1
predict case 28 , predict result/given label= 0.540336/1
predict case 29 , predict result/given label= 0.501476/1
predict case 30 , predict result/given label= 0.689919/1
predict case 31 , predict result/given label= 0.806079/1
predict case 32 , predict result/given label= 0.489733/1
predict case 33 , predict result/given label= 0.562114/1
predict case 34 , predict result/given label= 0.717435/1
predict case 35 , predict result/given label= 0.890334/1
predict case 36 , predict result/given label= 0.567457/1
predict case 37 , predict result/given label= 0.751905/1
predict case 38 , predict result/given label= 0.779447/1
predict case 39 , predict result/given label= 0.389735/1
predict case 40 , predict result/given label= 0.515228/1
predict case 41 , predict result/given label= 0.782076/1
predict case 42 , predict result/given label= 0.679927/1
predict case 43 , predict result/given label= 0.226231/1
predict case 44 , predict result/given label= 0.512764/1
predict case 45 , predict result/given label= 0.534854/1
predict case 46 , predict result/given label= 0.655281/1
predict case 47 , predict result/given label= 0.702890/1
predict case 48 , predict result/given label= 0.579949/1
predict case 49 , predict result/given label= 0.608878/1
