predict case 0 , predict result/given label= 0.597831/1
predict case 1 , predict result/given label= 0.842979/1
predict case 2 , predict result/given label= 0.865699/1
predict case 3 , predict result/given label= 0.226357/1
predict case 4 , predict result/given label= 0.889906/1
predict case 5 , predict result/given label= 0.936689/1
predict case 6 , predict result/given label= 0.231312/1
predict case 7 , predict result/given label= 0.337498/1
predict case 8 , predict result/given label= 0.932268/1
predict case 9 , predict result/given label= 0.694877/1
predict case 10 , predict result/given label= 0.454681/1
predict case 11 , predict result/given label= 0.739945/1
predict case 12 , predict result/given label= 0.668411/1
predict case 13 , predict result/given label= 0.928524/1
predict case 14 , predict result/given label= 0.635852/1
predict case 15 , predict result/given label= 0.883711/1
predict case 16 , predict result/given label= 0.913397/1
predict case 17 , predict result/given label= 0.536189/1
predict case 18 , predict result/given label= 0.927612/1
predict case 19 , predict result/given label= 0.798956/1
predict case 20 , predict result/given label= 0.826465/1
predict case 21 , predict result/given label= 0.924761/1
predict case 22 , predict result/given label= 0.931607/1
predict case 23 , predict result/given label= 0.525471/1
predict case 24 , predict result/given label= 0.806669/1
predict case 25 , predict result/given label= 0.411308/1
predict case 26 , predict result/given label= 0.281981/1
predict case 27 , predict result/given label= 0.871176/1
predict case 28 , predict result/given label= 0.222099/1
predict case 29 , predict result/given label= 0.712596/1
predict case 30 , predict result/given label= 0.669259/1
predict case 31 , predict result/given label= 0.748632/1
predict case 32 , predict result/given label= 0.215439/1
predict case 33 , predict result/given label= 0.387518/1
predict case 34 , predict result/given label= 0.880929/1
predict case 35 , predict result/given label= 0.611399/1
predict case 36 , predict result/given label= 0.378210/1
predict case 37 , predict result/given label= 0.920875/1
predict case 38 , predict result/given label= 0.361988/1
predict case 39 , predict result/given label= 0.918643/1
predict case 40 , predict result/given label= 0.581422/1
predict case 41 , predict result/given label= 0.347581/1
predict case 42 , predict result/given label= 0.865701/1
predict case 43 , predict result/given label= 0.486652/1
predict case 44 , predict result/given label= 0.332072/1
predict case 45 , predict result/given label= 0.310148/1
predict case 46 , predict result/given label= 0.542992/1
predict case 47 , predict result/given label= 0.423242/1
predict case 48 , predict result/given label= 0.559038/1
predict case 49 , predict result/given label= 0.265840/1
predict case 50 , predict result/given label= 0.886329/1
predict case 51 , predict result/given label= 0.907594/1
predict case 52 , predict result/given label= 0.919005/1
predict case 53 , predict result/given label= 0.812176/1
predict case 54 , predict result/given label= 0.597831/1
predict case 55 , predict result/given label= 0.734100/1
predict case 56 , predict result/given label= 0.932548/1
predict case 57 , predict result/given label= 0.717170/1
predict case 58 , predict result/given label= 0.536657/1
predict case 59 , predict result/given label= 0.670041/1
predict case 60 , predict result/given label= 0.531302/1
predict case 61 , predict result/given label= 0.932688/1
predict case 62 , predict result/given label= 0.866782/1
predict case 63 , predict result/given label= 0.457633/1
predict case 64 , predict result/given label= 0.872638/1
predict case 65 , predict result/given label= 0.565435/1
predict case 66 , predict result/given label= 0.258603/1
predict case 67 , predict result/given label= 0.331780/1
predict case 68 , predict result/given label= 0.915147/1
predict case 69 , predict result/given label= 0.840261/1
predict case 70 , predict result/given label= 0.930797/1
predict case 71 , predict result/given label= 0.924296/1
predict case 72 , predict result/given label= 0.769981/1
predict case 73 , predict result/given label= 0.461460/1
predict case 74 , predict result/given label= 0.811063/1
predict case 75 , predict result/given label= 0.486501/1
predict case 76 , predict result/given label= 0.708279/1
predict case 77 , predict result/given label= 0.273102/1
predict case 78 , predict result/given label= 0.798680/1
predict case 79 , predict result/given label= 0.780606/1
predict case 80 , predict result/given label= 0.903766/1
predict case 81 , predict result/given label= 0.311910/1
predict case 82 , predict result/given label= 0.863868/1
predict case 83 , predict result/given label= 0.500858/1
predict case 84 , predict result/given label= 0.851873/1
predict case 85 , predict result/given label= 0.551115/1
predict case 86 , predict result/given label= 0.341794/1
predict case 87 , predict result/given label= 0.395201/1
predict case 88 , predict result/given label= 0.893000/1
predict case 89 , predict result/given label= 0.845157/1
predict case 90 , predict result/given label= 0.931721/1
predict case 91 , predict result/given label= 0.680284/1
predict case 92 , predict result/given label= 0.456246/1
predict case 93 , predict result/given label= 0.928089/1
predict case 94 , predict result/given label= 0.422920/1
predict case 95 , predict result/given label= 0.896564/1
predict case 96 , predict result/given label= 0.776607/1
predict case 97 , predict result/given label= 0.926073/1
predict case 98 , predict result/given label= 0.737594/1
predict case 99 , predict result/given label= 0.919482/1
predict case 100 , predict result/given label= 0.449013/1
predict case 101 , predict result/given label= 0.659261/1
predict case 102 , predict result/given label= 0.787898/1
predict case 103 , predict result/given label= 0.804105/1
predict case 104 , predict result/given label= 0.805419/1
predict case 105 , predict result/given label= 0.663314/1
predict case 106 , predict result/given label= 0.773389/1
predict case 107 , predict result/given label= 0.609148/1
predict case 108 , predict result/given label= 0.256618/1
predict case 109 , predict result/given label= 0.714178/1
predict case 110 , predict result/given label= 0.919776/1
predict case 111 , predict result/given label= 0.855020/1
predict case 112 , predict result/given label= 0.822254/1
predict case 113 , predict result/given label= 0.865533/1
predict case 114 , predict result/given label= 0.616022/1
predict case 115 , predict result/given label= 0.857346/1
predict case 116 , predict result/given label= 0.454084/1
predict case 117 , predict result/given label= 0.527499/1
predict case 118 , predict result/given label= 0.531031/1
predict case 119 , predict result/given label= 0.473519/1
predict case 120 , predict result/given label= 0.901613/1
predict case 121 , predict result/given label= 0.274193/1
predict case 122 , predict result/given label= 0.842278/1
predict case 123 , predict result/given label= 0.924969/1
predict case 124 , predict result/given label= 0.884171/1
predict case 125 , predict result/given label= 0.590351/1
predict case 126 , predict result/given label= 0.926522/1
predict case 127 , predict result/given label= 0.931450/1
predict case 128 , predict result/given label= 0.872250/1
predict case 129 , predict result/given label= 0.908695/1
predict case 130 , predict result/given label= 0.397244/1
predict case 131 , predict result/given label= 0.579120/1
predict case 132 , predict result/given label= 0.543877/1
predict case 133 , predict result/given label= 0.849686/1
