predict case 0 , predict result/given label= 0.679249/1
predict case 1 , predict result/given label= 0.393454/1
predict case 2 , predict result/given label= 0.744446/1
predict case 3 , predict result/given label= 0.808924/1
predict case 4 , predict result/given label= 0.823378/1
predict case 5 , predict result/given label= 0.497892/1
predict case 6 , predict result/given label= 0.529782/1
predict case 7 , predict result/given label= 0.706628/1
predict case 8 , predict result/given label= 0.273980/1
predict case 9 , predict result/given label= 0.218678/1
predict case 10 , predict result/given label= 0.363381/1
predict case 11 , predict result/given label= 0.834691/1
predict case 12 , predict result/given label= 0.315259/1
predict case 13 , predict result/given label= 0.804459/1
predict case 14 , predict result/given label= 0.322442/1
predict case 15 , predict result/given label= 0.364699/1
predict case 16 , predict result/given label= 0.857260/1
predict case 17 , predict result/given label= 0.577763/1
predict case 18 , predict result/given label= 0.786654/1
predict case 19 , predict result/given label= 0.443783/1
predict case 20 , predict result/given label= 0.285949/1
predict case 21 , predict result/given label= 0.620151/1
predict case 22 , predict result/given label= 0.635306/1
predict case 23 , predict result/given label= 0.737791/1
predict case 24 , predict result/given label= 0.455494/1
predict case 25 , predict result/given label= 0.728042/1
predict case 26 , predict result/given label= 0.626059/1
predict case 27 , predict result/given label= 0.612805/1
predict case 28 , predict result/given label= 0.442944/1
predict case 29 , predict result/given label= 0.857378/1
predict case 30 , predict result/given label= 0.543343/1
predict case 31 , predict result/given label= 0.545695/1
predict case 32 , predict result/given label= 0.561984/1
predict case 33 , predict result/given label= 0.560621/1
predict case 34 , predict result/given label= 0.438257/1
predict case 35 , predict result/given label= 0.444112/1
predict case 36 , predict result/given label= 0.441999/1
predict case 37 , predict result/given label= 0.732303/1
predict case 38 , predict result/given label= 0.215762/1
predict case 39 , predict result/given label= 0.552813/1
predict case 40 , predict result/given label= 0.570795/1
predict case 41 , predict result/given label= 0.238929/1
predict case 42 , predict result/given label= 0.858658/1
predict case 43 , predict result/given label= 0.539597/1
predict case 44 , predict result/given label= 0.490032/1
predict case 45 , predict result/given label= 0.480481/1
predict case 46 , predict result/given label= 0.822631/1
predict case 47 , predict result/given label= 0.348666/1
predict case 48 , predict result/given label= 0.524824/1
predict case 49 , predict result/given label= 0.804027/1
