predict case 0 , predict result/given label= 0.269124/1
predict case 1 , predict result/given label= 0.861601/1
predict case 2 , predict result/given label= 0.069801/1
predict case 3 , predict result/given label= 0.412619/1
predict case 4 , predict result/given label= 0.069924/1
predict case 5 , predict result/given label= 0.239572/1
predict case 6 , predict result/given label= 0.056434/1
predict case 7 , predict result/given label= 0.092907/1
predict case 8 , predict result/given label= 0.592926/1
predict case 9 , predict result/given label= 0.906636/1
predict case 10 , predict result/given label= 0.065020/1
predict case 11 , predict result/given label= 0.579502/1
predict case 12 , predict result/given label= 0.743853/1
predict case 13 , predict result/given label= 0.253052/1
predict case 14 , predict result/given label= 0.060020/1
predict case 15 , predict result/given label= 0.070805/1
predict case 16 , predict result/given label= 0.390313/1
predict case 17 , predict result/given label= 0.073107/1
predict case 18 , predict result/given label= 0.069550/1
predict case 19 , predict result/given label= 0.071967/1
predict case 20 , predict result/given label= 0.075694/1
predict case 21 , predict result/given label= 0.072208/1
predict case 22 , predict result/given label= 0.072764/1
predict case 23 , predict result/given label= 0.069638/1
predict case 24 , predict result/given label= 0.592260/1
predict case 25 , predict result/given label= 0.074335/1
predict case 26 , predict result/given label= 0.071998/1
predict case 27 , predict result/given label= 0.090185/1
predict case 28 , predict result/given label= 0.060396/1
predict case 29 , predict result/given label= 0.069983/1
predict case 30 , predict result/given label= 0.067320/1
predict case 31 , predict result/given label= 0.072640/1
predict case 32 , predict result/given label= 0.123248/1
predict case 33 , predict result/given label= 0.067285/1
predict case 34 , predict result/given label= 0.906615/1
predict case 35 , predict result/given label= 0.472085/1
predict case 36 , predict result/given label= 0.069445/1
predict case 37 , predict result/given label= 0.070709/1
predict case 38 , predict result/given label= 0.607669/1
predict case 39 , predict result/given label= 0.056458/1
predict case 40 , predict result/given label= 0.070155/1
predict case 41 , predict result/given label= 0.072208/1
predict case 42 , predict result/given label= 0.072375/1
predict case 43 , predict result/given label= 0.075185/1
predict case 44 , predict result/given label= 0.072249/1
predict case 45 , predict result/given label= 0.105156/1
predict case 46 , predict result/given label= 0.610722/0
predict case 47 , predict result/given label= 0.609835/0
predict case 48 , predict result/given label= 0.064612/0
predict case 49 , predict result/given label= 0.072609/0
predict case 50 , predict result/given label= 0.064577/0
predict case 51 , predict result/given label= 0.060310/0
predict case 52 , predict result/given label= 0.573025/0
predict case 53 , predict result/given label= 0.073112/0
predict case 54 , predict result/given label= 0.070479/0
predict case 55 , predict result/given label= 0.074660/0
predict case 56 , predict result/given label= 0.063003/0
predict case 57 , predict result/given label= 0.594305/0
predict case 58 , predict result/given label= 0.071249/0
predict case 59 , predict result/given label= 0.067838/0
predict case 60 , predict result/given label= 0.062826/0
predict case 61 , predict result/given label= 0.070133/0
predict case 62 , predict result/given label= 0.406733/0
predict case 63 , predict result/given label= 0.069821/0
predict case 64 , predict result/given label= 0.072884/0
predict case 65 , predict result/given label= 0.067759/0
predict case 66 , predict result/given label= 0.056357/0
predict case 67 , predict result/given label= 0.067589/0
predict case 68 , predict result/given label= 0.401771/0
predict case 69 , predict result/given label= 0.508035/0
predict case 70 , predict result/given label= 0.066148/0
predict case 71 , predict result/given label= 0.056644/0
predict case 72 , predict result/given label= 0.064831/0
predict case 73 , predict result/given label= 0.071221/0
predict case 74 , predict result/given label= 0.072252/0
predict case 75 , predict result/given label= 0.500105/0
predict case 76 , predict result/given label= 0.070153/0
predict case 77 , predict result/given label= 0.059962/0
predict case 78 , predict result/given label= 0.062621/0
predict case 79 , predict result/given label= 0.073132/0
predict case 80 , predict result/given label= 0.090236/0
predict case 81 , predict result/given label= 0.075239/0
predict case 82 , predict result/given label= 0.073411/0
predict case 83 , predict result/given label= 0.160364/0
predict case 84 , predict result/given label= 0.067330/0
predict case 85 , predict result/given label= 0.177028/0
predict case 86 , predict result/given label= 0.072207/0
predict case 87 , predict result/given label= 0.064945/0
predict case 88 , predict result/given label= 0.072189/0
predict case 89 , predict result/given label= 0.059168/0
predict case 90 , predict result/given label= 0.062825/0
predict case 91 , predict result/given label= 0.072250/0
