predict case 0 , predict result/given label= 0.926253/1
predict case 1 , predict result/given label= 0.139763/1
predict case 2 , predict result/given label= 0.792699/1
predict case 3 , predict result/given label= 0.546980/1
predict case 4 , predict result/given label= 0.255513/1
predict case 5 , predict result/given label= 0.739619/1
predict case 6 , predict result/given label= 0.350007/1
predict case 7 , predict result/given label= 0.566569/1
predict case 8 , predict result/given label= 0.656149/1
predict case 9 , predict result/given label= 0.591290/1
predict case 10 , predict result/given label= 0.662448/1
predict case 11 , predict result/given label= 0.389206/1
predict case 12 , predict result/given label= 0.617248/1
predict case 13 , predict result/given label= 0.776506/1
predict case 14 , predict result/given label= 0.478977/1
predict case 15 , predict result/given label= 0.918242/1
predict case 16 , predict result/given label= 0.213940/1
predict case 17 , predict result/given label= 0.281167/1
predict case 18 , predict result/given label= 0.889662/1
predict case 19 , predict result/given label= 0.546105/1
predict case 20 , predict result/given label= 0.395670/1
predict case 21 , predict result/given label= 0.480678/1
predict case 22 , predict result/given label= 0.861098/1
predict case 23 , predict result/given label= 0.669898/1
predict case 24 , predict result/given label= 0.716601/1
predict case 25 , predict result/given label= 0.709210/1
predict case 26 , predict result/given label= 0.246891/1
predict case 27 , predict result/given label= 0.897782/1
predict case 28 , predict result/given label= 0.466236/1
predict case 29 , predict result/given label= 0.461076/1
predict case 30 , predict result/given label= 0.558669/1
predict case 31 , predict result/given label= 0.462910/1
predict case 32 , predict result/given label= 0.294884/1
predict case 33 , predict result/given label= 0.487197/1
predict case 34 , predict result/given label= 0.888224/1
predict case 35 , predict result/given label= 0.690301/1
predict case 36 , predict result/given label= 0.617102/1
predict case 37 , predict result/given label= 0.630853/1
predict case 38 , predict result/given label= 0.473576/1
predict case 39 , predict result/given label= 0.538194/1
predict case 40 , predict result/given label= 0.748537/1
predict case 41 , predict result/given label= 0.650115/1
predict case 42 , predict result/given label= 0.295089/1
predict case 43 , predict result/given label= 0.905935/1
predict case 44 , predict result/given label= 0.528763/1
predict case 45 , predict result/given label= 0.577810/1
predict case 46 , predict result/given label= 0.264127/1
predict case 47 , predict result/given label= 0.741846/1
predict case 48 , predict result/given label= 0.920364/1
predict case 49 , predict result/given label= 0.834533/1
predict case 50 , predict result/given label= 0.485009/1
predict case 51 , predict result/given label= 0.690844/1
predict case 52 , predict result/given label= 0.541380/1
predict case 53 , predict result/given label= 0.672715/1
predict case 54 , predict result/given label= 0.734860/1
predict case 55 , predict result/given label= 0.459706/1
predict case 56 , predict result/given label= 0.626940/1
predict case 57 , predict result/given label= 0.575146/1
predict case 58 , predict result/given label= 0.366396/1
predict case 59 , predict result/given label= 0.479783/1
predict case 60 , predict result/given label= 0.511297/1
predict case 61 , predict result/given label= 0.848573/1
predict case 62 , predict result/given label= 0.650779/1
predict case 63 , predict result/given label= 0.599445/1
predict case 64 , predict result/given label= 0.169062/1
predict case 65 , predict result/given label= 0.614646/1
predict case 66 , predict result/given label= 0.261832/1
predict case 67 , predict result/given label= 0.746043/1
predict case 68 , predict result/given label= 0.504282/1
predict case 69 , predict result/given label= 0.220847/1
predict case 70 , predict result/given label= 0.367416/1
predict case 71 , predict result/given label= 0.555639/1
predict case 72 , predict result/given label= 0.676111/1
predict case 73 , predict result/given label= 0.494285/1
predict case 74 , predict result/given label= 0.239664/1
predict case 75 , predict result/given label= 0.737498/1
predict case 76 , predict result/given label= 0.098647/1
predict case 77 , predict result/given label= 0.838522/1
predict case 78 , predict result/given label= 0.654433/1
predict case 79 , predict result/given label= 0.613396/1
predict case 80 , predict result/given label= 0.586973/1
predict case 81 , predict result/given label= 0.605273/1
predict case 82 , predict result/given label= 0.533685/1
predict case 83 , predict result/given label= 0.211875/1
