predict case 0 , predict result/given label= 0.812350/1
predict case 1 , predict result/given label= 0.924807/1
predict case 2 , predict result/given label= 0.888404/1
predict case 3 , predict result/given label= 0.924418/1
predict case 4 , predict result/given label= 0.552544/1
predict case 5 , predict result/given label= 0.288251/1
predict case 6 , predict result/given label= 0.780795/1
predict case 7 , predict result/given label= 0.924216/1
predict case 8 , predict result/given label= 0.171217/1
predict case 9 , predict result/given label= 0.742765/1
predict case 10 , predict result/given label= 0.925492/1
predict case 11 , predict result/given label= 0.924693/1
predict case 12 , predict result/given label= 0.932871/1
predict case 13 , predict result/given label= 0.921892/1
predict case 14 , predict result/given label= 0.924819/1
predict case 15 , predict result/given label= 0.803227/1
predict case 16 , predict result/given label= 0.532626/1
predict case 17 , predict result/given label= 0.527005/1
predict case 18 , predict result/given label= 0.284061/1
predict case 19 , predict result/given label= 0.541594/1
predict case 20 , predict result/given label= 0.886439/1
predict case 21 , predict result/given label= 0.280422/1
predict case 22 , predict result/given label= 0.868445/1
predict case 23 , predict result/given label= 0.747701/1
predict case 24 , predict result/given label= 0.875128/1
predict case 25 , predict result/given label= 0.785406/1
predict case 26 , predict result/given label= 0.384905/1
predict case 27 , predict result/given label= 0.933083/1
predict case 28 , predict result/given label= 0.931728/1
predict case 29 , predict result/given label= 0.613035/1
predict case 30 , predict result/given label= 0.530797/1
predict case 31 , predict result/given label= 0.253377/1
predict case 32 , predict result/given label= 0.207500/1
predict case 33 , predict result/given label= 0.587551/1
predict case 34 , predict result/given label= 0.241380/1
predict case 35 , predict result/given label= 0.849419/1
predict case 36 , predict result/given label= 0.632795/1
predict case 37 , predict result/given label= 0.892417/1
predict case 38 , predict result/given label= 0.287701/1
predict case 39 , predict result/given label= 0.737976/1
predict case 40 , predict result/given label= 0.376686/1
predict case 41 , predict result/given label= 0.730856/1
predict case 42 , predict result/given label= 0.459220/1
predict case 43 , predict result/given label= 0.533593/1
predict case 44 , predict result/given label= 0.798378/1
predict case 45 , predict result/given label= 0.840867/1
predict case 46 , predict result/given label= 0.272739/1
predict case 47 , predict result/given label= 0.444185/1
predict case 48 , predict result/given label= 0.788173/1
predict case 49 , predict result/given label= 0.932786/1
predict case 50 , predict result/given label= 0.304288/1
predict case 51 , predict result/given label= 0.483932/1
predict case 52 , predict result/given label= 0.758277/1
predict case 53 , predict result/given label= 0.899451/1
