predict case 0 , predict result/given label= 0.392288/1
predict case 1 , predict result/given label= 0.766958/1
predict case 2 , predict result/given label= 0.069419/1
predict case 3 , predict result/given label= 0.587939/1
predict case 4 , predict result/given label= 0.726365/1
predict case 5 , predict result/given label= 0.302064/1
predict case 6 , predict result/given label= 0.588827/1
predict case 7 , predict result/given label= 0.304015/1
predict case 8 , predict result/given label= 0.750067/1
predict case 9 , predict result/given label= 0.252465/1
predict case 10 , predict result/given label= 0.602083/1
predict case 11 , predict result/given label= 0.283260/1
predict case 12 , predict result/given label= 0.698009/1
predict case 13 , predict result/given label= 0.604294/1
predict case 14 , predict result/given label= 0.581104/1
predict case 15 , predict result/given label= 0.706692/1
predict case 16 , predict result/given label= 0.638820/1
predict case 17 , predict result/given label= 0.610061/1
predict case 18 , predict result/given label= 0.809124/1
predict case 19 , predict result/given label= 0.288453/1
predict case 20 , predict result/given label= 0.267899/1
predict case 21 , predict result/given label= 0.070040/1
predict case 22 , predict result/given label= 0.068721/1
predict case 23 , predict result/given label= 0.503464/1
predict case 24 , predict result/given label= 0.415992/1
predict case 25 , predict result/given label= 0.487970/1
predict case 26 , predict result/given label= 0.880430/1
predict case 27 , predict result/given label= 0.560386/1
predict case 28 , predict result/given label= 0.495635/1
predict case 29 , predict result/given label= 0.503402/1
predict case 30 , predict result/given label= 0.515225/1
predict case 31 , predict result/given label= 0.220149/1
predict case 32 , predict result/given label= 0.240185/1
predict case 33 , predict result/given label= 0.321941/1
predict case 34 , predict result/given label= 0.241931/1
predict case 35 , predict result/given label= 0.503402/1
predict case 36 , predict result/given label= 0.285606/1
predict case 37 , predict result/given label= 0.581650/1
predict case 38 , predict result/given label= 0.750011/1
predict case 39 , predict result/given label= 0.746146/1
predict case 40 , predict result/given label= 0.263845/1
predict case 41 , predict result/given label= 0.075789/1
predict case 42 , predict result/given label= 0.162294/1
predict case 43 , predict result/given label= 0.083542/1
predict case 44 , predict result/given label= 0.802380/1
predict case 45 , predict result/given label= 0.500758/1
predict case 46 , predict result/given label= 0.782201/1
predict case 47 , predict result/given label= 0.080765/1
predict case 48 , predict result/given label= 0.586544/1
predict case 49 , predict result/given label= 0.671886/1
predict case 50 , predict result/given label= 0.486417/1
predict case 51 , predict result/given label= 0.785206/1
predict case 52 , predict result/given label= 0.638055/1
predict case 53 , predict result/given label= 0.355882/1
predict case 54 , predict result/given label= 0.759593/1
predict case 55 , predict result/given label= 0.070208/1
predict case 56 , predict result/given label= 0.241668/1
predict case 57 , predict result/given label= 0.075948/1
predict case 58 , predict result/given label= 0.888931/1
predict case 59 , predict result/given label= 0.073156/1
predict case 60 , predict result/given label= 0.307567/1
predict case 61 , predict result/given label= 0.503787/1
