predict case 0 , predict result/given label= 0.565485/1
predict case 1 , predict result/given label= 0.242771/1
predict case 2 , predict result/given label= 0.379384/1
predict case 3 , predict result/given label= 0.451714/1
predict case 4 , predict result/given label= 0.073873/1
predict case 5 , predict result/given label= 0.280516/1
predict case 6 , predict result/given label= 0.720542/1
predict case 7 , predict result/given label= 0.512479/1
predict case 8 , predict result/given label= 0.869844/1
predict case 9 , predict result/given label= 0.502620/1
predict case 10 , predict result/given label= 0.925928/1
predict case 11 , predict result/given label= 0.456306/1
predict case 12 , predict result/given label= 0.070317/1
predict case 13 , predict result/given label= 0.709200/1
predict case 14 , predict result/given label= 0.246610/1
predict case 15 , predict result/given label= 0.520794/1
predict case 16 , predict result/given label= 0.349467/1
predict case 17 , predict result/given label= 0.766844/1
predict case 18 , predict result/given label= 0.573430/1
predict case 19 , predict result/given label= 0.284833/1
predict case 20 , predict result/given label= 0.074489/1
predict case 21 , predict result/given label= 0.569198/1
predict case 22 , predict result/given label= 0.645291/1
predict case 23 , predict result/given label= 0.073351/1
predict case 24 , predict result/given label= 0.422484/1
predict case 25 , predict result/given label= 0.492480/1
predict case 26 , predict result/given label= 0.683523/1
predict case 27 , predict result/given label= 0.298288/1
predict case 28 , predict result/given label= 0.761846/1
predict case 29 , predict result/given label= 0.924739/1
predict case 30 , predict result/given label= 0.095412/1
predict case 31 , predict result/given label= 0.276325/1
predict case 32 , predict result/given label= 0.092099/1
predict case 33 , predict result/given label= 0.600152/1
predict case 34 , predict result/given label= 0.117271/1
predict case 35 , predict result/given label= 0.074154/1
predict case 36 , predict result/given label= 0.690920/0
predict case 37 , predict result/given label= 0.138942/0
predict case 38 , predict result/given label= 0.384446/0
predict case 39 , predict result/given label= 0.066877/0
predict case 40 , predict result/given label= 0.089017/0
predict case 41 , predict result/given label= 0.892085/0
predict case 42 , predict result/given label= 0.512580/0
predict case 43 , predict result/given label= 0.184363/0
predict case 44 , predict result/given label= 0.078721/0
predict case 45 , predict result/given label= 0.250076/0
predict case 46 , predict result/given label= 0.375224/0
predict case 47 , predict result/given label= 0.064112/0
predict case 48 , predict result/given label= 0.514727/0
predict case 49 , predict result/given label= 0.927927/0
predict case 50 , predict result/given label= 0.325854/0
predict case 51 , predict result/given label= 0.241865/0
predict case 52 , predict result/given label= 0.246683/0
predict case 53 , predict result/given label= 0.537791/0
predict case 54 , predict result/given label= 0.798510/0
predict case 55 , predict result/given label= 0.336761/0
predict case 56 , predict result/given label= 0.516044/0
predict case 57 , predict result/given label= 0.164645/0
predict case 58 , predict result/given label= 0.512360/0
predict case 59 , predict result/given label= 0.221067/0
predict case 60 , predict result/given label= 0.473348/0
predict case 61 , predict result/given label= 0.073582/0
predict case 62 , predict result/given label= 0.464450/0
predict case 63 , predict result/given label= 0.199209/0
predict case 64 , predict result/given label= 0.327828/0
predict case 65 , predict result/given label= 0.173454/0
predict case 66 , predict result/given label= 0.270869/0
predict case 67 , predict result/given label= 0.067399/0
predict case 68 , predict result/given label= 0.565098/0
predict case 69 , predict result/given label= 0.073495/0
predict case 70 , predict result/given label= 0.162482/0
predict case 71 , predict result/given label= 0.286558/0
