predict case 0 , predict result/given label= 0.730868/1
predict case 1 , predict result/given label= 0.068244/1
predict case 2 , predict result/given label= 0.607366/1
predict case 3 , predict result/given label= 0.153201/1
predict case 4 , predict result/given label= 0.373928/1
predict case 5 , predict result/given label= 0.565615/1
predict case 6 , predict result/given label= 0.082225/1
predict case 7 , predict result/given label= 0.158551/1
predict case 8 , predict result/given label= 0.708306/1
predict case 9 , predict result/given label= 0.072946/1
predict case 10 , predict result/given label= 0.539669/1
predict case 11 , predict result/given label= 0.570899/1
predict case 12 , predict result/given label= 0.074838/1
predict case 13 , predict result/given label= 0.071146/1
predict case 14 , predict result/given label= 0.396789/1
predict case 15 , predict result/given label= 0.565869/1
predict case 16 , predict result/given label= 0.123494/1
predict case 17 , predict result/given label= 0.183363/1
predict case 18 , predict result/given label= 0.533817/1
predict case 19 , predict result/given label= 0.084170/1
predict case 20 , predict result/given label= 0.560411/1
predict case 21 , predict result/given label= 0.069617/1
predict case 22 , predict result/given label= 0.069445/1
predict case 23 , predict result/given label= 0.149201/1
predict case 24 , predict result/given label= 0.813519/1
predict case 25 , predict result/given label= 0.168918/1
predict case 26 , predict result/given label= 0.754656/1
predict case 27 , predict result/given label= 0.057756/1
predict case 28 , predict result/given label= 0.713151/1
predict case 29 , predict result/given label= 0.059789/1
predict case 30 , predict result/given label= 0.362669/1
predict case 31 , predict result/given label= 0.524805/1
predict case 32 , predict result/given label= 0.222472/1
predict case 33 , predict result/given label= 0.282518/1
predict case 34 , predict result/given label= 0.159064/1
predict case 35 , predict result/given label= 0.612008/1
predict case 36 , predict result/given label= 0.147796/0
predict case 37 , predict result/given label= 0.396120/0
predict case 38 , predict result/given label= 0.069017/0
predict case 39 , predict result/given label= 0.360929/0
predict case 40 , predict result/given label= 0.099871/0
predict case 41 , predict result/given label= 0.698269/0
predict case 42 , predict result/given label= 0.063047/0
predict case 43 , predict result/given label= 0.697317/0
predict case 44 , predict result/given label= 0.104796/0
predict case 45 , predict result/given label= 0.475867/0
predict case 46 , predict result/given label= 0.102536/0
predict case 47 , predict result/given label= 0.083342/0
predict case 48 , predict result/given label= 0.284570/0
predict case 49 , predict result/given label= 0.171070/0
predict case 50 , predict result/given label= 0.491753/0
predict case 51 , predict result/given label= 0.361859/0
predict case 52 , predict result/given label= 0.072092/0
predict case 53 , predict result/given label= 0.287700/0
predict case 54 , predict result/given label= 0.063672/0
predict case 55 , predict result/given label= 0.096902/0
predict case 56 , predict result/given label= 0.065354/0
predict case 57 , predict result/given label= 0.075672/0
predict case 58 , predict result/given label= 0.106141/0
predict case 59 , predict result/given label= 0.060415/0
predict case 60 , predict result/given label= 0.661910/0
predict case 61 , predict result/given label= 0.556971/0
predict case 62 , predict result/given label= 0.593513/0
predict case 63 , predict result/given label= 0.076429/0
predict case 64 , predict result/given label= 0.098420/0
predict case 65 , predict result/given label= 0.287067/0
predict case 66 , predict result/given label= 0.173793/0
predict case 67 , predict result/given label= 0.100967/0
predict case 68 , predict result/given label= 0.627871/0
predict case 69 , predict result/given label= 0.574642/0
predict case 70 , predict result/given label= 0.183270/0
predict case 71 , predict result/given label= 0.073117/0
