predict case 0 , predict result/given label= 0.075599/1
predict case 1 , predict result/given label= 0.567008/1
predict case 2 , predict result/given label= 0.102189/1
predict case 3 , predict result/given label= 0.566954/1
predict case 4 , predict result/given label= 0.253836/1
predict case 5 , predict result/given label= 0.075641/1
predict case 6 , predict result/given label= 0.378134/1
predict case 7 , predict result/given label= 0.074821/1
predict case 8 , predict result/given label= 0.105979/1
predict case 9 , predict result/given label= 0.101630/1
predict case 10 , predict result/given label= 0.804111/1
predict case 11 , predict result/given label= 0.452713/1
predict case 12 , predict result/given label= 0.670155/1
predict case 13 , predict result/given label= 0.072182/1
predict case 14 , predict result/given label= 0.108413/1
predict case 15 , predict result/given label= 0.074753/1
predict case 16 , predict result/given label= 0.324013/1
predict case 17 , predict result/given label= 0.452735/1
predict case 18 , predict result/given label= 0.598865/1
predict case 19 , predict result/given label= 0.599203/1
predict case 20 , predict result/given label= 0.490651/1
predict case 21 , predict result/given label= 0.670157/1
predict case 22 , predict result/given label= 0.598851/1
predict case 23 , predict result/given label= 0.802339/1
predict case 24 , predict result/given label= 0.219072/1
predict case 25 , predict result/given label= 0.163307/1
predict case 26 , predict result/given label= 0.182814/1
predict case 27 , predict result/given label= 0.387901/1
predict case 28 , predict result/given label= 0.073823/1
predict case 29 , predict result/given label= 0.118692/1
predict case 30 , predict result/given label= 0.441719/1
predict case 31 , predict result/given label= 0.198626/1
predict case 32 , predict result/given label= 0.074859/1
predict case 33 , predict result/given label= 0.386406/1
predict case 34 , predict result/given label= 0.580092/1
predict case 35 , predict result/given label= 0.562235/1
predict case 36 , predict result/given label= 0.513229/1
predict case 37 , predict result/given label= 0.114690/1
predict case 38 , predict result/given label= 0.510698/1
predict case 39 , predict result/given label= 0.485484/1
predict case 40 , predict result/given label= 0.080417/1
predict case 41 , predict result/given label= 0.510702/1
predict case 42 , predict result/given label= 0.492829/1
predict case 43 , predict result/given label= 0.072113/0
predict case 44 , predict result/given label= 0.074818/0
predict case 45 , predict result/given label= 0.074859/0
predict case 46 , predict result/given label= 0.529841/0
predict case 47 , predict result/given label= 0.072182/0
predict case 48 , predict result/given label= 0.552171/0
predict case 49 , predict result/given label= 0.075600/0
predict case 50 , predict result/given label= 0.670155/0
predict case 51 , predict result/given label= 0.343111/0
predict case 52 , predict result/given label= 0.121636/0
predict case 53 , predict result/given label= 0.075600/0
predict case 54 , predict result/given label= 0.566954/0
predict case 55 , predict result/given label= 0.529683/0
predict case 56 , predict result/given label= 0.075569/0
predict case 57 , predict result/given label= 0.670157/0
predict case 58 , predict result/given label= 0.074818/0
predict case 59 , predict result/given label= 0.072148/0
predict case 60 , predict result/given label= 0.072182/0
predict case 61 , predict result/given label= 0.549891/0
predict case 62 , predict result/given label= 0.566941/0
predict case 63 , predict result/given label= 0.670145/0
predict case 64 , predict result/given label= 0.349757/0
predict case 65 , predict result/given label= 0.640826/0
predict case 66 , predict result/given label= 0.566941/0
predict case 67 , predict result/given label= 0.072182/0
predict case 68 , predict result/given label= 0.075569/0
predict case 69 , predict result/given label= 0.567095/0
predict case 70 , predict result/given label= 0.254608/0
predict case 71 , predict result/given label= 0.529841/0
predict case 72 , predict result/given label= 0.566954/0
predict case 73 , predict result/given label= 0.514138/0
predict case 74 , predict result/given label= 0.074859/0
predict case 75 , predict result/given label= 0.075744/0
predict case 76 , predict result/given label= 0.551574/0
predict case 77 , predict result/given label= 0.386325/0
predict case 78 , predict result/given label= 0.377788/0
predict case 79 , predict result/given label= 0.567095/0
predict case 80 , predict result/given label= 0.071245/0
predict case 81 , predict result/given label= 0.075598/0
predict case 82 , predict result/given label= 0.529685/0
predict case 83 , predict result/given label= 0.387883/0
predict case 84 , predict result/given label= 0.059818/0
predict case 85 , predict result/given label= 0.339706/0
