predict case 0 , predict result/given label= 0.675612/1
predict case 1 , predict result/given label= 0.298729/1
predict case 2 , predict result/given label= 0.494799/1
predict case 3 , predict result/given label= 0.894288/1
predict case 4 , predict result/given label= 0.822275/1
predict case 5 , predict result/given label= 0.391851/1
predict case 6 , predict result/given label= 0.487877/1
predict case 7 , predict result/given label= 0.470532/1
predict case 8 , predict result/given label= 0.873818/1
predict case 9 , predict result/given label= 0.621905/1
predict case 10 , predict result/given label= 0.166285/1
predict case 11 , predict result/given label= 0.664788/1
predict case 12 , predict result/given label= 0.601413/1
predict case 13 , predict result/given label= 0.779743/1
predict case 14 , predict result/given label= 0.582017/1
predict case 15 , predict result/given label= 0.711632/1
predict case 16 , predict result/given label= 0.722416/1
predict case 17 , predict result/given label= 0.540429/1
predict case 18 , predict result/given label= 0.841737/1
predict case 19 , predict result/given label= 0.556575/1
predict case 20 , predict result/given label= 0.290345/1
predict case 21 , predict result/given label= 0.606068/1
predict case 22 , predict result/given label= 0.265545/1
predict case 23 , predict result/given label= 0.491685/1
predict case 24 , predict result/given label= 0.445532/1
predict case 25 , predict result/given label= 0.679100/1
predict case 26 , predict result/given label= 0.807358/1
predict case 27 , predict result/given label= 0.701596/1
predict case 28 , predict result/given label= 0.795232/1
predict case 29 , predict result/given label= 0.697706/1
predict case 30 , predict result/given label= 0.676823/1
predict case 31 , predict result/given label= 0.662734/1
predict case 32 , predict result/given label= 0.860314/1
predict case 33 , predict result/given label= 0.506335/1
predict case 34 , predict result/given label= 0.845066/1
predict case 35 , predict result/given label= 0.709212/1
predict case 36 , predict result/given label= 0.603371/1
predict case 37 , predict result/given label= 0.489166/1
predict case 38 , predict result/given label= 0.749232/1
predict case 39 , predict result/given label= 0.081782/1
predict case 40 , predict result/given label= 0.583988/1
predict case 41 , predict result/given label= 0.440121/1
predict case 42 , predict result/given label= 0.437801/1
predict case 43 , predict result/given label= 0.232740/0
predict case 44 , predict result/given label= 0.779703/0
predict case 45 , predict result/given label= 0.860550/0
predict case 46 , predict result/given label= 0.355876/0
predict case 47 , predict result/given label= 0.361512/0
predict case 48 , predict result/given label= 0.592216/0
predict case 49 , predict result/given label= 0.707751/0
predict case 50 , predict result/given label= 0.076055/0
predict case 51 , predict result/given label= 0.074248/0
predict case 52 , predict result/given label= 0.800113/0
predict case 53 , predict result/given label= 0.211984/0
predict case 54 , predict result/given label= 0.603666/0
predict case 55 , predict result/given label= 0.842286/0
predict case 56 , predict result/given label= 0.244192/0
predict case 57 , predict result/given label= 0.152182/0
predict case 58 , predict result/given label= 0.428613/0
predict case 59 , predict result/given label= 0.211975/0
predict case 60 , predict result/given label= 0.724955/0
predict case 61 , predict result/given label= 0.478623/0
predict case 62 , predict result/given label= 0.073668/0
predict case 63 , predict result/given label= 0.304963/0
predict case 64 , predict result/given label= 0.514957/0
predict case 65 , predict result/given label= 0.193576/0
predict case 66 , predict result/given label= 0.689278/0
predict case 67 , predict result/given label= 0.676790/0
predict case 68 , predict result/given label= 0.790336/0
predict case 69 , predict result/given label= 0.616923/0
predict case 70 , predict result/given label= 0.141295/0
predict case 71 , predict result/given label= 0.276811/0
predict case 72 , predict result/given label= 0.156655/0
predict case 73 , predict result/given label= 0.373071/0
predict case 74 , predict result/given label= 0.676543/0
predict case 75 , predict result/given label= 0.121358/0
predict case 76 , predict result/given label= 0.681053/0
predict case 77 , predict result/given label= 0.212965/0
predict case 78 , predict result/given label= 0.174182/0
predict case 79 , predict result/given label= 0.319308/0
predict case 80 , predict result/given label= 0.363651/0
predict case 81 , predict result/given label= 0.110949/0
predict case 82 , predict result/given label= 0.501499/0
predict case 83 , predict result/given label= 0.356203/0
predict case 84 , predict result/given label= 0.423030/0
predict case 85 , predict result/given label= 0.800320/0
