predict case 0 , predict result/given label= 0.058448/1
predict case 1 , predict result/given label= 0.075084/1
predict case 2 , predict result/given label= 0.703524/1
predict case 3 , predict result/given label= 0.117959/1
predict case 4 , predict result/given label= 0.101338/1
predict case 5 , predict result/given label= 0.350469/1
predict case 6 , predict result/given label= 0.075351/1
predict case 7 , predict result/given label= 0.071927/1
predict case 8 , predict result/given label= 0.074264/1
predict case 9 , predict result/given label= 0.248728/1
predict case 10 , predict result/given label= 0.113086/1
predict case 11 , predict result/given label= 0.072263/1
predict case 12 , predict result/given label= 0.069184/1
predict case 13 , predict result/given label= 0.069317/1
predict case 14 , predict result/given label= 0.075329/1
predict case 15 , predict result/given label= 0.071259/1
predict case 16 , predict result/given label= 0.158015/1
predict case 17 , predict result/given label= 0.790944/1
predict case 18 , predict result/given label= 0.098629/1
predict case 19 , predict result/given label= 0.107659/1
predict case 20 , predict result/given label= 0.075391/1
predict case 21 , predict result/given label= 0.100984/1
predict case 22 , predict result/given label= 0.072209/1
predict case 23 , predict result/given label= 0.109745/1
predict case 24 , predict result/given label= 0.265372/1
predict case 25 , predict result/given label= 0.071674/1
predict case 26 , predict result/given label= 0.067850/1
predict case 27 , predict result/given label= 0.801808/1
predict case 28 , predict result/given label= 0.059117/1
predict case 29 , predict result/given label= 0.360108/1
predict case 30 , predict result/given label= 0.068451/1
predict case 31 , predict result/given label= 0.072502/1
predict case 32 , predict result/given label= 0.724001/1
predict case 33 , predict result/given label= 0.406698/1
predict case 34 , predict result/given label= 0.491759/1
predict case 35 , predict result/given label= 0.075116/1
predict case 36 , predict result/given label= 0.259551/1
predict case 37 , predict result/given label= 0.074525/1
predict case 38 , predict result/given label= 0.062055/1
predict case 39 , predict result/given label= 0.482206/1
predict case 40 , predict result/given label= 0.059588/1
predict case 41 , predict result/given label= 0.065281/1
predict case 42 , predict result/given label= 0.072209/1
predict case 43 , predict result/given label= 0.695583/1
predict case 44 , predict result/given label= 0.069640/1
predict case 45 , predict result/given label= 0.067855/1
predict case 46 , predict result/given label= 0.596596/1
predict case 47 , predict result/given label= 0.171882/1
predict case 48 , predict result/given label= 0.181611/1
predict case 49 , predict result/given label= 0.247573/0
predict case 50 , predict result/given label= 0.068854/0
predict case 51 , predict result/given label= 0.059129/0
predict case 52 , predict result/given label= 0.061475/0
predict case 53 , predict result/given label= 0.181843/0
predict case 54 , predict result/given label= 0.583930/0
predict case 55 , predict result/given label= 0.287804/0
predict case 56 , predict result/given label= 0.171844/0
predict case 57 , predict result/given label= 0.062158/0
predict case 58 , predict result/given label= 0.715955/0
predict case 59 , predict result/given label= 0.068141/0
predict case 60 , predict result/given label= 0.075341/0
predict case 61 , predict result/given label= 0.714818/0
predict case 62 , predict result/given label= 0.109758/0
predict case 63 , predict result/given label= 0.477639/0
predict case 64 , predict result/given label= 0.109711/0
predict case 65 , predict result/given label= 0.148995/0
predict case 66 , predict result/given label= 0.268971/0
predict case 67 , predict result/given label= 0.062028/0
predict case 68 , predict result/given label= 0.069291/0
predict case 69 , predict result/given label= 0.069458/0
predict case 70 , predict result/given label= 0.069551/0
predict case 71 , predict result/given label= 0.074629/0
predict case 72 , predict result/given label= 0.064646/0
predict case 73 , predict result/given label= 0.144897/0
predict case 74 , predict result/given label= 0.150727/0
predict case 75 , predict result/given label= 0.071599/0
predict case 76 , predict result/given label= 0.367023/0
predict case 77 , predict result/given label= 0.194774/0
predict case 78 , predict result/given label= 0.110354/0
predict case 79 , predict result/given label= 0.248966/0
predict case 80 , predict result/given label= 0.109080/0
predict case 81 , predict result/given label= 0.057130/0
predict case 82 , predict result/given label= 0.064693/0
predict case 83 , predict result/given label= 0.068398/0
predict case 84 , predict result/given label= 0.406673/0
predict case 85 , predict result/given label= 0.193477/0
predict case 86 , predict result/given label= 0.367037/0
predict case 87 , predict result/given label= 0.073984/0
predict case 88 , predict result/given label= 0.068398/0
predict case 89 , predict result/given label= 0.074927/0
predict case 90 , predict result/given label= 0.714421/0
predict case 91 , predict result/given label= 0.382376/0
predict case 92 , predict result/given label= 0.072465/0
predict case 93 , predict result/given label= 0.064659/0
predict case 94 , predict result/given label= 0.147145/0
predict case 95 , predict result/given label= 0.406679/0
predict case 96 , predict result/given label= 0.104478/0
predict case 97 , predict result/given label= 0.497657/0
