predict case 0 , predict result/given label= 0.151765/1
predict case 1 , predict result/given label= 0.495619/1
predict case 2 , predict result/given label= 0.619451/1
predict case 3 , predict result/given label= 0.104761/1
predict case 4 , predict result/given label= 0.924382/1
predict case 5 , predict result/given label= 0.070472/1
predict case 6 , predict result/given label= 0.068976/1
predict case 7 , predict result/given label= 0.505107/1
predict case 8 , predict result/given label= 0.148124/1
predict case 9 , predict result/given label= 0.066013/1
predict case 10 , predict result/given label= 0.659614/1
predict case 11 , predict result/given label= 0.073959/1
predict case 12 , predict result/given label= 0.074551/1
predict case 13 , predict result/given label= 0.069058/1
predict case 14 , predict result/given label= 0.072106/1
predict case 15 , predict result/given label= 0.228182/1
predict case 16 , predict result/given label= 0.925853/1
predict case 17 , predict result/given label= 0.828981/1
predict case 18 , predict result/given label= 0.075030/1
predict case 19 , predict result/given label= 0.066879/1
predict case 20 , predict result/given label= 0.835427/1
predict case 21 , predict result/given label= 0.536326/1
predict case 22 , predict result/given label= 0.275420/1
predict case 23 , predict result/given label= 0.756532/1
predict case 24 , predict result/given label= 0.335785/1
predict case 25 , predict result/given label= 0.064419/1
predict case 26 , predict result/given label= 0.067296/1
predict case 27 , predict result/given label= 0.072478/1
predict case 28 , predict result/given label= 0.337913/1
predict case 29 , predict result/given label= 0.501835/1
predict case 30 , predict result/given label= 0.069726/1
predict case 31 , predict result/given label= 0.536564/1
predict case 32 , predict result/given label= 0.087092/1
predict case 33 , predict result/given label= 0.917559/1
predict case 34 , predict result/given label= 0.776826/1
predict case 35 , predict result/given label= 0.308827/1
predict case 36 , predict result/given label= 0.071104/1
predict case 37 , predict result/given label= 0.342543/1
predict case 38 , predict result/given label= 0.067891/1
predict case 39 , predict result/given label= 0.379152/1
predict case 40 , predict result/given label= 0.926996/1
predict case 41 , predict result/given label= 0.230082/1
predict case 42 , predict result/given label= 0.210093/1
predict case 43 , predict result/given label= 0.290729/1
predict case 44 , predict result/given label= 0.063293/1
predict case 45 , predict result/given label= 0.068544/1
predict case 46 , predict result/given label= 0.068101/1
predict case 47 , predict result/given label= 0.502594/1
predict case 48 , predict result/given label= 0.072575/1
predict case 49 , predict result/given label= 0.250265/0
predict case 50 , predict result/given label= 0.215989/0
predict case 51 , predict result/given label= 0.271856/0
predict case 52 , predict result/given label= 0.068134/0
predict case 53 , predict result/given label= 0.073122/0
predict case 54 , predict result/given label= 0.072298/0
predict case 55 , predict result/given label= 0.618184/0
predict case 56 , predict result/given label= 0.692974/0
predict case 57 , predict result/given label= 0.579478/0
predict case 58 , predict result/given label= 0.068677/0
predict case 59 , predict result/given label= 0.391427/0
predict case 60 , predict result/given label= 0.066400/0
predict case 61 , predict result/given label= 0.201608/0
predict case 62 , predict result/given label= 0.334743/0
predict case 63 , predict result/given label= 0.297887/0
predict case 64 , predict result/given label= 0.086865/0
predict case 65 , predict result/given label= 0.086965/0
predict case 66 , predict result/given label= 0.559908/0
predict case 67 , predict result/given label= 0.250278/0
predict case 68 , predict result/given label= 0.481211/0
predict case 69 , predict result/given label= 0.065264/0
predict case 70 , predict result/given label= 0.069477/0
predict case 71 , predict result/given label= 0.776079/0
predict case 72 , predict result/given label= 0.290729/0
predict case 73 , predict result/given label= 0.073748/0
predict case 74 , predict result/given label= 0.404930/0
predict case 75 , predict result/given label= 0.264566/0
predict case 76 , predict result/given label= 0.250111/0
predict case 77 , predict result/given label= 0.074530/0
predict case 78 , predict result/given label= 0.503112/0
predict case 79 , predict result/given label= 0.065163/0
predict case 80 , predict result/given label= 0.065351/0
predict case 81 , predict result/given label= 0.071685/0
predict case 82 , predict result/given label= 0.646358/0
predict case 83 , predict result/given label= 0.074759/0
predict case 84 , predict result/given label= 0.145261/0
predict case 85 , predict result/given label= 0.171093/0
predict case 86 , predict result/given label= 0.073260/0
predict case 87 , predict result/given label= 0.527173/0
predict case 88 , predict result/given label= 0.069412/0
predict case 89 , predict result/given label= 0.074028/0
predict case 90 , predict result/given label= 0.098604/0
predict case 91 , predict result/given label= 0.086867/0
predict case 92 , predict result/given label= 0.620051/0
predict case 93 , predict result/given label= 0.075829/0
predict case 94 , predict result/given label= 0.533244/0
predict case 95 , predict result/given label= 0.391420/0
predict case 96 , predict result/given label= 0.619449/0
predict case 97 , predict result/given label= 0.067815/0
