predict case 0 , predict result/given label= 0.777011/1
predict case 1 , predict result/given label= 0.907898/1
predict case 2 , predict result/given label= 0.714830/1
predict case 3 , predict result/given label= 0.708625/1
predict case 4 , predict result/given label= 0.716649/1
predict case 5 , predict result/given label= 0.382226/1
predict case 6 , predict result/given label= 0.777088/1
predict case 7 , predict result/given label= 0.483352/1
predict case 8 , predict result/given label= 0.497747/1
predict case 9 , predict result/given label= 0.564979/1
predict case 10 , predict result/given label= 0.327532/1
predict case 11 , predict result/given label= 0.289079/1
predict case 12 , predict result/given label= 0.440097/1
predict case 13 , predict result/given label= 0.925251/1
predict case 14 , predict result/given label= 0.835508/1
predict case 15 , predict result/given label= 0.786832/1
predict case 16 , predict result/given label= 0.765313/1
predict case 17 , predict result/given label= 0.260393/1
predict case 18 , predict result/given label= 0.926659/1
predict case 19 , predict result/given label= 0.926416/1
predict case 20 , predict result/given label= 0.466238/1
predict case 21 , predict result/given label= 0.504831/1
predict case 22 , predict result/given label= 0.507586/1
predict case 23 , predict result/given label= 0.923098/1
predict case 24 , predict result/given label= 0.716258/1
predict case 25 , predict result/given label= 0.209756/1
predict case 26 , predict result/given label= 0.634709/1
predict case 27 , predict result/given label= 0.910250/1
predict case 28 , predict result/given label= 0.858791/1
predict case 29 , predict result/given label= 0.483371/1
predict case 30 , predict result/given label= 0.787773/1
predict case 31 , predict result/given label= 0.791771/1
predict case 32 , predict result/given label= 0.418377/1
predict case 33 , predict result/given label= 0.567497/1
predict case 34 , predict result/given label= 0.448033/1
predict case 35 , predict result/given label= 0.256428/1
predict case 36 , predict result/given label= 0.729758/1
predict case 37 , predict result/given label= 0.718616/1
predict case 38 , predict result/given label= 0.634792/1
predict case 39 , predict result/given label= 0.564798/1
predict case 40 , predict result/given label= 0.919454/1
predict case 41 , predict result/given label= 0.925338/1
predict case 42 , predict result/given label= 0.925937/1
predict case 43 , predict result/given label= 0.874871/1
predict case 44 , predict result/given label= 0.872592/1
predict case 45 , predict result/given label= 0.925122/1
predict case 46 , predict result/given label= 0.355780/1
predict case 47 , predict result/given label= 0.226885/1
predict case 48 , predict result/given label= 0.633719/1
predict case 49 , predict result/given label= 0.157836/0
predict case 50 , predict result/given label= 0.416181/0
predict case 51 , predict result/given label= 0.303059/0
predict case 52 , predict result/given label= 0.070312/0
predict case 53 , predict result/given label= 0.401141/0
predict case 54 , predict result/given label= 0.444506/0
predict case 55 , predict result/given label= 0.925302/0
predict case 56 , predict result/given label= 0.925619/0
predict case 57 , predict result/given label= 0.446133/0
predict case 58 , predict result/given label= 0.377320/0
predict case 59 , predict result/given label= 0.475107/0
predict case 60 , predict result/given label= 0.858437/0
predict case 61 , predict result/given label= 0.466370/0
predict case 62 , predict result/given label= 0.760278/0
predict case 63 , predict result/given label= 0.468504/0
predict case 64 , predict result/given label= 0.483299/0
predict case 65 , predict result/given label= 0.108363/0
predict case 66 , predict result/given label= 0.395788/0
predict case 67 , predict result/given label= 0.108226/0
predict case 68 , predict result/given label= 0.189522/0
predict case 69 , predict result/given label= 0.467593/0
predict case 70 , predict result/given label= 0.925936/0
predict case 71 , predict result/given label= 0.776680/0
predict case 72 , predict result/given label= 0.923996/0
predict case 73 , predict result/given label= 0.150323/0
predict case 74 , predict result/given label= 0.484405/0
predict case 75 , predict result/given label= 0.263832/0
predict case 76 , predict result/given label= 0.925693/0
predict case 77 , predict result/given label= 0.068062/0
predict case 78 , predict result/given label= 0.150017/0
predict case 79 , predict result/given label= 0.923837/0
predict case 80 , predict result/given label= 0.071496/0
predict case 81 , predict result/given label= 0.069420/0
predict case 82 , predict result/given label= 0.073545/0
predict case 83 , predict result/given label= 0.139068/0
predict case 84 , predict result/given label= 0.071786/0
predict case 85 , predict result/given label= 0.109141/0
predict case 86 , predict result/given label= 0.293256/0
predict case 87 , predict result/given label= 0.462502/0
predict case 88 , predict result/given label= 0.479039/0
predict case 89 , predict result/given label= 0.072108/0
predict case 90 , predict result/given label= 0.270699/0
predict case 91 , predict result/given label= 0.777010/0
predict case 92 , predict result/given label= 0.480396/0
predict case 93 , predict result/given label= 0.923008/0
predict case 94 , predict result/given label= 0.130048/0
predict case 95 , predict result/given label= 0.460163/0
predict case 96 , predict result/given label= 0.411176/0
predict case 97 , predict result/given label= 0.925936/0
