predict case 0 , predict result/given label= 0.783583/1
predict case 1 , predict result/given label= 0.640119/1
predict case 2 , predict result/given label= 0.568302/1
predict case 3 , predict result/given label= 0.112250/1
predict case 4 , predict result/given label= 0.683529/1
predict case 5 , predict result/given label= 0.604083/1
predict case 6 , predict result/given label= 0.469354/1
predict case 7 , predict result/given label= 0.074737/1
predict case 8 , predict result/given label= 0.568258/1
predict case 9 , predict result/given label= 0.601209/1
predict case 10 , predict result/given label= 0.068278/1
predict case 11 , predict result/given label= 0.303650/1
predict case 12 , predict result/given label= 0.178150/1
predict case 13 , predict result/given label= 0.525238/1
predict case 14 , predict result/given label= 0.600649/1
predict case 15 , predict result/given label= 0.566693/1
predict case 16 , predict result/given label= 0.629424/1
predict case 17 , predict result/given label= 0.763516/1
predict case 18 , predict result/given label= 0.658456/1
predict case 19 , predict result/given label= 0.629167/1
predict case 20 , predict result/given label= 0.117887/1
predict case 21 , predict result/given label= 0.556689/1
predict case 22 , predict result/given label= 0.480506/1
predict case 23 , predict result/given label= 0.264578/1
predict case 24 , predict result/given label= 0.560765/1
predict case 25 , predict result/given label= 0.504802/1
predict case 26 , predict result/given label= 0.503758/1
predict case 27 , predict result/given label= 0.066699/1
predict case 28 , predict result/given label= 0.558293/1
predict case 29 , predict result/given label= 0.066378/1
predict case 30 , predict result/given label= 0.075128/1
predict case 31 , predict result/given label= 0.142495/1
predict case 32 , predict result/given label= 0.895446/1
predict case 33 , predict result/given label= 0.118932/1
predict case 34 , predict result/given label= 0.552669/1
predict case 35 , predict result/given label= 0.834536/1
predict case 36 , predict result/given label= 0.125714/1
predict case 37 , predict result/given label= 0.410741/1
predict case 38 , predict result/given label= 0.123705/1
predict case 39 , predict result/given label= 0.104467/1
predict case 40 , predict result/given label= 0.075132/1
predict case 41 , predict result/given label= 0.475852/1
predict case 42 , predict result/given label= 0.879275/1
predict case 43 , predict result/given label= 0.541675/1
predict case 44 , predict result/given label= 0.409864/1
predict case 45 , predict result/given label= 0.303292/1
predict case 46 , predict result/given label= 0.303012/1
predict case 47 , predict result/given label= 0.087323/1
predict case 48 , predict result/given label= 0.612306/1
predict case 49 , predict result/given label= 0.317889/0
predict case 50 , predict result/given label= 0.062752/0
predict case 51 , predict result/given label= 0.313610/0
predict case 52 , predict result/given label= 0.503778/0
predict case 53 , predict result/given label= 0.488828/0
predict case 54 , predict result/given label= 0.302126/0
predict case 55 , predict result/given label= 0.512277/0
predict case 56 , predict result/given label= 0.139985/0
predict case 57 , predict result/given label= 0.596535/0
predict case 58 , predict result/given label= 0.157519/0
predict case 59 , predict result/given label= 0.657324/0
predict case 60 , predict result/given label= 0.074166/0
predict case 61 , predict result/given label= 0.513460/0
predict case 62 , predict result/given label= 0.074166/0
predict case 63 , predict result/given label= 0.435157/0
predict case 64 , predict result/given label= 0.488711/0
predict case 65 , predict result/given label= 0.728166/0
predict case 66 , predict result/given label= 0.542632/0
predict case 67 , predict result/given label= 0.138751/0
predict case 68 , predict result/given label= 0.289218/0
predict case 69 , predict result/given label= 0.081694/0
predict case 70 , predict result/given label= 0.468855/0
predict case 71 , predict result/given label= 0.422166/0
predict case 72 , predict result/given label= 0.702897/0
predict case 73 , predict result/given label= 0.504796/0
predict case 74 , predict result/given label= 0.702269/0
predict case 75 , predict result/given label= 0.072074/0
predict case 76 , predict result/given label= 0.652280/0
predict case 77 , predict result/given label= 0.274905/0
predict case 78 , predict result/given label= 0.274387/0
predict case 79 , predict result/given label= 0.205802/0
predict case 80 , predict result/given label= 0.112242/0
predict case 81 , predict result/given label= 0.741796/0
predict case 82 , predict result/given label= 0.079825/0
predict case 83 , predict result/given label= 0.558504/0
predict case 84 , predict result/given label= 0.485103/0
predict case 85 , predict result/given label= 0.471414/0
predict case 86 , predict result/given label= 0.274886/0
predict case 87 , predict result/given label= 0.303007/0
predict case 88 , predict result/given label= 0.469876/0
predict case 89 , predict result/given label= 0.704332/0
predict case 90 , predict result/given label= 0.504796/0
predict case 91 , predict result/given label= 0.351871/0
predict case 92 , predict result/given label= 0.652242/0
predict case 93 , predict result/given label= 0.068780/0
predict case 94 , predict result/given label= 0.072102/0
predict case 95 , predict result/given label= 0.129991/0
predict case 96 , predict result/given label= 0.097922/0
predict case 97 , predict result/given label= 0.547405/0
